"Gene","NR3C1"
"PIK3CD",0.141408295
"PIK3R1",-0.077758399
"PIK4CA",-3.747031901
"PILRA",-0.104519379
"PIM1",1.181645501
"PINK1",-0.501982768
"PIP5K1A",-0.132259415
"PIP5K1C",-1.983140604
"PIP5K2A",0.009012254
"PIP5K2B",-1.177098038
"PIPOX",-0.209291959
"PIR",-0.305898791
"PITPNA",-0.514697214
"PITPNB",2.001245121
"PITPNC1",-0.012468311
"PITPNM1",0.480795454
"PITPNM2",0.036369495
"PITPNM3",-0.010567065
"PITX1",0.106684334
"PITX2",-0.030998618
"PITX3",-0.921526021
"PJA1",-0.60142497
"PKD1L2",-0.286935804
"PKD2",-0.115194824
"PKIA",2.192155405
"PKIB",0.265092088
"PKIG",-0.382912902
"PKMYT1",0.422662414
"PKN1",-0.580279035
"PKN2",-0.470573136
"PKNOX1",-0.035772491
"PKNOX2",0.007505292
"PKP1",-0.141196933
"PLA1A",-0.282943779
"PLA2G12A",-2.335384582
"PLA2G12B",-0.163734529
"PLA2G1B",-0.866081152
"PLA2G3",0.237189008
"PLA2G4A",0.260943788
"PLA2G4C",-0.121998134
"PLA2G4F",0.036639655
"PLA2G7",-0.646295468
"PLAC2",0.224840697
"PLAC8",-0.794469666
"PLAC9",-0.480661693
"PLAG1",0.126506454
"PLAGL1",-0.467903847
"PLAGL2",0.070652612
"PLAT",0.945422593
"PLAU",-0.186790351
"PLAUR",-0.270579808
"PLB1",-0.334275221
"PLCD1",0.466850458
"PLCG1",0.23947577
"PLCL1",-0.15823648
"PLD1",-0.157087504
"PLEK",-0.06789721
"PLEK2",-0.254127517
"PLEKHA3",-0.200993713
"PLEKHA5",-0.3657091
"PLEKHA6",-0.143612118
"PLEKHA7",-0.620325267
"PLEKHB2",0.491691104
"PLEKHC1",-0.21534717
"PLEKHF1",-0.919491244
"PLEKHF2",0.220055947
"PLEKHG3",-0.0351802
"PLEKHG5",-0.127042466
"PLEKHH3",0.306543339
"PLEKHK1",-1.042019634
"PLEKHM1",-0.35336742
"PLK1",1.090838731
"PLK2",0.074667806
"PLK3",-0.430733172
"PLK4",-0.11358367
"PLLP",-0.207218542
"PLOD2",-0.122218471
"PLP1",-0.03911141
"PLUNC",-0.033018087
"PLXDC1",-0.253042877
"PLXDC2",0.067662432
"PLXNC1",-0.078585127
"PMAIP1",-2.186392585
"PMF1",0.967110041
"PMFBP1",-0.356939538
"PML",-0.368060097
"PMM2",0.835205503
"PMP2",0.299848032
"PMP22",0.575376448
"PMS2",-0.067401485
"PMS2L2",0.282982164
"PMS2L5",-0.008129068
"PNKP",-0.390787888
"PNMA2",-0.089926631
"PNN",0.080843569
"PNPLA3",0.434072533
"PNPLA4",0.26673586
"PNPO",-0.016491568
"PNPT1",0.15827218
"PNRC1",-0.07234362
"PNRC2",0.441741114
"POF1B",-1.495478213
"POFUT1",0.018041267
"POGK",0.168406275
"POGZ",-0.234956214
"POLA1",-0.473888445
"POLA2",-6.985153769
"POLD1",-0.802899375
"POLD3",0.294045074
"POLDIP3",0.285215067
"POLE",0.017535881
"POLH",0.31353533
"POLI",0.085251031
"POLQ",0.05527974
"POLR1D",-0.181518306
"POLR2A",-0.160754198
"POLR2C",0.244606527
"POLR2I",0.175321696
"POLR2J2",0.980968249
"POLR2K",-0.301780183
"POLR2L",-0.072932844
"POLR3C",-0.514415171
"POLR3E",0.02891856
"POLR3F",-0.567215344
"POLR3G",-0.210158772
"POLR3K",0.08100445
"POM121",-0.065968012
"POMC",-0.405490922
"POMGNT1",-0.992489321
"POMZP3",-0.278844031
"POP5",4.268201894
"POPDC3",-0.222248475
"PORCN",-0.104856396
"POSTN",-0.027358943
"POU1F1",-0.024195811
"POU2AF1",0.243855766
"POU2F1",-0.100319265
"POU2F2",0.181668735
"POU2F3",-0.223101387
"POU3F1",0.064006874
"POU3F2",-0.466353193
"POU3F3",-3.718454786
"POU3F4",0.022660909
"POU4F1",-0.535791984
"POU4F2",-0.137175775
"POU4F3",-0.043731117
"POU5F1",-0.260059156
"POU6F1",-0.183392381
"POU6F2",0.609923034
"PPA2",-0.019469995
"PPAN",-0.428844176
"PPAPDC1A",0.07948074
"PPAPDC1B",0.156272996
"PPARA",0.228505133
"PPARBP",-0.110520803
"PPARD",-0.308390373
"PPARG",-0.381880275
"PPARGC1A",-0.077259295
"PPARGC1B",0.059128764
"PPCDC",-0.433402651
"PPCS",-0.508568522
"PPFIA2",-0.315646921
"PPFIBP1",-0.035481519
"PPFIBP2",-0.161814936
"PPIB",0.172154377
"PPID",-2.055900909
"PPIE",0.501315144
"PPIF",-0.130289957
"PPIL1",1.017169613
"PPL",0.430157025
"PPM1A",-0.09195678
"PPM1F",0.159127565
"PPME1",-0.166999627
"PPP1CB",-0.054971326
"PPP1CC",0.008369864
"PPP1R12B",-0.125547325
"PPP1R13L",-0.147519247
"PPP1R14A",-0.382351699
"PPP1R14C",0.26665339
"PPP1R15A",-0.257717179
"PPP1R15B",-0.280321914
"PPP1R1B",0.123562398
"PPP1R3B",-0.089189222
"PPP1R7",0.118673228
"PPP1R8",-0.529466405
"PPP1R9A",0.494863414
"PPP2CA",0.465436144
"PPP2R1A",0.221150457
"PPP2R1B",1.437002796
"PPP2R2B",-0.470799255
"PPP2R2C",-0.004405894
"PPP2R3A",0.387742974
"PPP2R5B",-0.1147815
"PPP2R5D",0.617485753
"PPP3CA",0.090986226
"PPP3CC",-0.255858908
"PPP4R1",0.141704178
"PPP6C",-0.019914626
"PPRC1",0.059861714
"PPTC7",-3.266977595
"PPY2",-0.193870268
"PQBP1",0.17773042
"PQLC3",0.045562081
"PRAM1",-0.458204739
"PRAME",-0.077629756
"PRC1",-0.182823899
"PRCP",-0.336593131
"PRDM1",-0.300614596
"PRDM10",-0.108337736
"PRDM12",-0.278151663
"PRDM13",-0.141997442
"PRDM14",0.337816966
"PRDM16",-0.026339274
"PRDM2",-0.083583486
"PRDM4",-0.563954477
"PRDM5",-0.00238679
"PRDM6",-0.349152268
"PRDM7",-0.087893875
"PRDM8",-0.37010012
"PRDM9",-0.007678209
"PRDX2",-0.00779993
"PRDX3",0.130232759
"PRDX6",0.018964791
"PREB",-0.206970048
"PREI3",-0.605692419
"PRELP",-0.237447081
"PREPL",-0.394000513
"PRH1",0.079416107
"PRIC285",0.169047925
"PRICKLE1",-0.387822237
"PRICKLE2",0.18501372
"PRIM1",0.191573086
"PRIM2A",0.194587252
"PRKAB1",0.424856798
"PRKAB2",0.014623943
"PRKACB",-0.157283342
"PRKAG2",2.877503375
"PRKAR1A",-0.153005175
"PRKCA",-0.145992754
"PRKCB1",-0.166428718
"PRKCD",-1.946234754
"PRKCDBP",-0.442987669
"PRKCH",-0.329174514
"PRKCI",-1.180922309
"PRKCZ",0.015642052
"PRKD3",0.093680623
"PRKRA",-0.589225916
"PRKX",-0.20028709
"PRMT1",0.069625411
"PRMT2",0.168323552
"PRMT3",-0.342174494
"PRMT5",0.088107914
"PRMT6",1.234896139
"PRMT7",-0.608193609
"PRND",-0.020755349
"PRO1073",0.347273389
"PROK2",0.988572883
"PROP1",-0.428178119
"ProSAPiP1",0.061521187
"PROX1",-0.02252214
"PRPF19",0.629182531
"PRPF4B",-0.227082684
"PRPF6",-0.003647686
"PRPS1L1",-0.068459796
"PRPSAP1",-0.063229802
"PRR4",0.051081818
"PRRG4",0.17662655
"PRRX1",-0.032692738
"PRRX2",0.498607203
"PRSS1",-0.231255415
"PRSS16",0.05419599
"PRSS2",0.316629235
"PRSS22",0.194697565
"PRSS23",-1.153717296
"PRSS3",0.561944219
"PRSS33",-0.76726004
"PRX",0.101377256
"PSAT1",0.017339711
"PSCD2",6.01050621
"PSD3",-0.444453943
"PSD4",0.483721552
"PSG6",0.007180062
"PSG7",-0.261235643
"PSG9",-0.171426646
"PSIP1",-0.275086606
"PSMA3",-0.015633557
"PSMA8",-0.015027175
"PSMB4",-0.096320308
"PSMB9",0.412004374
"PSMC2",0.02217653
"PSMC3IP",-0.048482
"PSMC5",-0.142209466
"PSMD11",-0.043716169
"PSMD2",-0.213714331
"PSMD9",0.1168845
"PSME1",-0.050898656
"PSME2",-0.15970779
"PSME3",-0.392085031
"PSMF1",4.931939982
"PSPC1",-0.097900309
"PSRC1",0.176091161
"PTAFR",0.77028067
"PTBP1",0.201042467
"PTCD1",-0.072130985
"PTDSR",-0.798873848
"PTEN",-0.363236401
"PTF1A",-0.279598558
"PTGER1",-0.54073359
"PTGER4",-0.400616073
"PTGES",-0.336401283
"PTGES2",-0.30256544
"PTGS1",1.260253353
"PTGS2",0.358362683
"PTH",0.152238179
"PTHB1",0.056535657
"PTHLH",-0.259052029
"PTK2B",0.026014731
"PTOV1",-0.132849515
"PTP4A1",-0.375170987
"PTP4A2",-0.489627387
"PTPN1",1.007149982
"PTPN11",0.389936291
"PTPN13",0.141226936
"PTPN18",0.198081856
"PTPN23",0.028388745
"PTPN6",0.165625377
"PTPRA",0.001003158
"PTPRB",-0.399546035
"PTPRCAP",-0.472854359
"PTPRE",0.267469198
"PTPRN",-0.117406694
"PTPRS",-0.244570235
"PTPRU",-0.091882471
"PTPRZ1",0.189611371
"PTRF",-0.166730487
"PTS",-0.006334859
"PUM1",0.062948584
"PUM2",0.738378421
"PURA",-3.020799003
"PURB",0.166539474
"PUS1",0.189107854
"PUS7",-0.585044228
"PVR",-0.065608561
"PVRL2",-0.556024855
"PVRL3",0.544060553
"PVRL4",-0.500760103
"PWP2",0.557453032
"PXMP2",0.007260932
"PYCARD",-0.107967211
"PYCR1",-0.073102212
"PYCR2",0.657125138
"PYDC1",0.267444101
"PYGB",0.019575148
"PYGM",-0.055466636
"PYHIN1",-0.030957723
"QKI",-0.126196477
"QPRT",0.436062364
"QRICH2",-0.425845862
"QSER1",-0.119239432
"QTRTD1",0.403463734
"RAB11FIP1",1.215564757
"RAB11FIP2",-0.104698514
"RAB14",0.061030027
"RAB18",0.146237064
"RAB24",-0.158208899
"RAB25",0.30216574
"RAB27B",-0.136240231
"RAB31",-0.261105807
"RAB34",-0.11180501
"RAB3D",-0.244965937
"RAB3GAP1",-1.851229805
"RAB3IP",-0.975717736
"RAB40B",-0.230951698
"RAB5A",0.591039074
"RAB6A",-0.415168484
"RAB6C",-1.337923285
"RAB7L1",-0.087434882
"RAB9",0.223997369
"RABAC1",-0.11540564
"RABEP2",0.133101299
"RABGAP1",-0.095193391
"RABGAP1L",-0.066118729
"RABIF",0.310244272
"RAD1",-0.095787033
"RAD21",-0.056013463
"RAD23B",-0.009992425
"RAD51",-0.634856664
"RAD51AP1",0.202126757
"RAD54B",0.252064608
"RAD54L",-1.637672734
"RAE1",0.072376458
"RAET1E",-0.11482299
"RAGE",-0.15483046
"RAI14",-0.324593851
"RAI16",0.229430427
"RALA",1.390636829
"RALGPS1",0.072466765
"RAMP3",-0.018826857
"RAN",-0.410885849
"RANBP17",-0.101560632
"RANBP9",0.29240004
"RAP2A",-0.507308252
"RAP2B",-0.242672294
"RAP2C",-0.011278928
"RAPGEF1",-0.279555024
"RAPGEF2",-0.08507
"RAPGEF3",0.409523114
"RAPGEF4",-0.050501477
"RAPGEFL1",-0.053669763
"RAPH1",-0.15482887
"RARA",0.041955492
"RARB",-0.016552541
"RARG",0.509406888
"RASA1",-1.910290671
"RASA2",-0.279610425
"RASA4",-0.39538283
"RASAL2",0.3612983
"RASD1",-0.186665245
"RASGEF1A",-0.121780537
"RASGEF1B",-0.093825514
"RASGRF1",0.015753845
"RASL11A",-0.114506739
"RASSF1",0.451158944
"RASSF7",-0.053722092
"RASSF8",0.262283298
"RAX",-0.191691158
"RAXL1",-0.119971197
"RB1",-0.151164331
"RB1CC1",-2.256152558
"RBAK",-0.319482023
"RBBP4",0.290803223
"RBBP5",-0.154376758
"RBBP6",-0.111444961
"RBBP7",-0.084939713
"RBBP8",-0.168435174
"RBL1",0.048105341
"RBL2",-0.183091652
"RBM10",0.045533517
"RBM14",0.16458304
"RBM15",-0.023119754
"RBM15B",0.026971559
"RBM16",-0.605522895
"RBM19",-0.276140633
"RBM24",-0.018319353
"RBM25",-0.962673257
"RBM26",-0.100198597
"RBM28",0.999908652
"RBM3",0.244991486
"RBM39",0.055569351
"RBM5",-0.027535561
"RBM9",-0.350730694
"RBMX",0.07581207
"RBP1",1.660820367
"RBPMS",0.057525566
"RBPSUH",-0.172438465
"RBPSUHL",-0.121007834
"RCBTB1",-0.00417922
"RCE1",0.021237003
"RCN3",-0.043785917
"RCOR1",-0.528294523
"RCOR2",-0.158145374
"RCOR3",-0.397497127
"RDBP",0.08582755
"RDH12",-0.157398849
"RDH13",-0.518787774
"REC8L1",-0.150801201
"RECQL",0.457874792
"REEP1",-0.023535248
"REEP5",-0.023131126
"REG1A",-0.404726782
"REL",-0.127492765
"RELA",1.567654106
"RELB",-1.538898415
"REM1",-0.21436387
"REPS2",0.023237313
"RERE",0.008506558
"REST",-0.024296442
"RET",-0.040998622
"REV1",-0.008827092
"REV3L",-0.554153858
"REXO2",-0.052282383
"REXO4",-0.007712704
"RFC1",-0.821121663
"RFC3",-0.069925501
"RFC4",-0.151944826
"RFC5",-0.637356544
"RFPL2",-0.198162193
"RFX1",-0.467070462
"RFX2",-0.366959872
"RFX3",-0.104251691
"RFX4",-0.591347982
"RFX5",0.586596144
"RFXANK",0.031870508
"RFXAP",-0.192934304
"RFXDC1",-0.030728633
"RFXDC2",0.204718123
"RGL2",0.149697333
"RGMB",-0.130251053
"RGNEF",-0.300018887
"RGS12",0.284564635
"RGS2",0.822458921
"RGS20",-0.223433559
"RGSL1",-0.018928909
"RHBDL2",0.967079713
"RHEB",-0.366556699
"RHEBL1",0.086224961
"RHOA",1.686980613
"RHOB",-0.181893235
"RHOBTB3",-0.142435189
"RHOD",0.117332067
"RHOF",-0.25460734
"RHOG",-1.870857019
"RHOH",-0.435021927
"RHOJ",-0.168404275
"RHOQ",-0.132695095
"RHOT1",-0.035208545
"RIC8A",-0.133993667
"RICTOR",-3.138408327
"RIMS2",-0.019326482
"RIN1",1.135642935
"RIN2",-0.328546748
"RIN3",-0.10781448
"RING1",1.450337244
"RIOK1",1.616691077
"RIPK1",0.134382668
"RIPK2",-0.133344804
"RIPK4",0.016780572
"RIPK5",-0.100694676
"RKHD2",-0.276336954
"RKHD3",0.090800445
"RLF",0.990068665
"RLN1",-0.105280256
"RMI1",-1.012426278
"RNASE1",-0.030585653
"RNASE7",0.043495717
"RNASE8",-0.320987415
"RNASEH2A",-0.177844403
"RNASEH2B",-0.17650352
"RNASET2",0.66446804
"RND3",-0.118206442
"RNF10",0.146641703
"RNF11",0.103170337
"RNF12",-0.078407318
"RNF121",-0.071333963
"RNF126",-0.125495273
"RNF128",-0.012599431
"RNF13",-0.086331554
"RNF139",0.190247873
"RNF14",-4.023929723
"RNF141",0.098507061
"RNF144",0.076553642
"RNF146",-0.283210859
"RNF152",-0.057788
"RNF169",-0.230241393
"RNF170",-0.103853775
"RNF182",0.095770556
"RNF187",-1.27643463
"RNF2",-0.163509092
"RNF20",0.071776016
"RNF24",-0.519650683
"RNF34",-0.456583158
"RNF39",-0.213140351
"RNF4",-1.208052788
"RNF44",-0.095439241
"RNF5",1.503967816
"RNF6",1.826724731
"RNGTT",-0.141704036
"RNPEP",0.135228271
"RNPS1",0.106341152
"ROBO1",-0.622564796
"ROCK2",0.079078185
"ROR1",-0.244184143
"ROR2",-0.979499187
"RORA",0.181132708
"RORB",-0.049173995
"RORC",-0.135786532
"ROS1",-0.28608516
"RP11-125A7.3",-0.246790447
"RP11-130N24.1",-0.013724879
"RP11-217H1.1",-0.096677757
"RP11-298P3.3",-0.701727973
"RP11-321G1.2",-0.03960361
"RP11-35N6.1",-0.107103874
"RP11-529I10.4",2.411762086
"RP11-54H7.1",-0.068198089
"RP11-82K18.3",-0.361270952
"RP11-93B10.1",0.222718369
"RP2",-0.448707756
"RP5-1022P6.2",0.387423884
"RP5-860F19.3",-0.243144743
"RP5-875H10.1",0.158638165
"RPA2",-0.413891648
"RPA3",-0.541740085
"RPAIN",-0.215607105
"RPE",2.645718555
"RPGR",-0.210337873
"RPH3AL",0.326128581
"RPIA",0.465670181
"RPL14",0.019788386
"RPL17",0.072763467
"RPL22",0.034117796
"RPL27A",-0.020785718
"RPL29",0.035862999
"RPL31",0.021804006
"RPL32P3",-0.529384345
"RPL35",0.106165846
"RPL37",-0.102792915
"RPL3L",-1.03368293
"RPL5",0.075283679
"RPL6",-0.019676833
"RPL8",0.118154029
"RPLP1",-0.051488199
"RPN1",0.194364776
"RPP40",0.890278949
"RPRC1",0.028109404
"RPS13",0.063745478
"RPS14",0.045937564
"RPS18",0.030211706
"RPS2",0.006008405
"RPS21",0.02038459
"RPS27A",0.001321815
"RPS29",0.001646609
"RPS3A",0.073477996
"RPS4Y1",0.217665491
"RPS4Y2",0.261200292
"RPS5",0.250943758
"RPS6",0.04846414
"RPS6KA1",-0.106443736
"RPS6KA2",-0.972905716
"RPS6KA4",0.055660368
"RPS6KA5",0.099887889
"RPS6KL1",0.099185218
"RPTN",-0.167807767
"RQCD1",0.121069196
"RRAGA",-0.290640511
"RRAGC",0.058663177
"RRM2",-0.032030071
"RRM2B",0.140100451
"RRN3",-0.195748521
"RRS1",-0.035677609
"RS1",-0.097622585
"RSAD1",-0.224196288
"RSC1A1",-0.16481664
"RSF1",-0.061502807
"RSHL2",0.279513022
"RSNL2",-0.34270117
"RTCD1",0.431547623
"RTEL1",0.371928583
"RTN2",0.174549235
"RTN4",0.009327465
"RTP4",-0.316831754
"RTTN",2.579728377
"RUNDC2A",-0.057417721
"RUNDC2B",0.065649712
"RUNDC2C",-0.087788287
"RUNX1",-1.653130343
"RUNX1T1",-0.018398909
"RUNX2",-0.225659242
"RUNX3",-0.108488563
"RUTBC1",-0.372495031
"RUTBC3",0.041876253
"RUVBL1",-0.254072229
"RUVBL2",0.218320424
"RWDD4A",-0.557974625
"RXFP3",-0.613058061
"RXRA",0.009708127
"RXRB",0.255705814
"RXRG",-0.085396621
"RYBP",-0.404210096
"S100A1",0.049345496
"S100A10",-0.267045885
"S100A11",-0.196994954
"S100A12",-0.835210521
"S100A13",-0.029247758
"S100A14",0.079161843
"S100A16",0.070071039
"S100A2",-0.044630901
"S100A3",0.81483106
"S100A4",1.960819888
"S100A5",0.13605161
"S100A6",0.049712647
"S100A7",-0.778019453
"S100A7A",-0.190943654
"S100A8",0.021825614
"S100A9",0.065922621
"S100P",0.772690163
"S100PBP",-0.142396166
"SAA3P",-0.771370806
"SAA4",-0.708844069
"SAFB",1.392664774
"SAFB2",0.064003672
"SALL1",-0.034098731
"SALL2",0.569538631
"SALL3",-0.135660156
"SALL4",0.047492886
"SAMD1",0.220802652
"SAMD10",-0.28678894
"SAMD9",0.115823343
"SAMD9L",0.909589559
"SAP130",-0.356978343
"SAP18",0.125687225
"SAP30",-1.128408954
"SAP30BP",-0.47458314
"SAP30L",-0.065393107
"SARM1",0.025927436
"SARS",0.081194151
"SART2",-0.493401675
"SASH1",-0.554391107
"SAT2",-0.045882278
"SATB1",0.463087458
"SATB2",-0.192515518
"SAV1",-0.355424833
"SBDS",0.344613177
"SBF2",-0.227792395
"SBNO2",0.068742193
"SC4MOL",0.032521174
"SCAMP1",-0.682864298
"SCAMP3",-0.056553478
"SCAND1",-0.654496929
"SCAND2",-0.590868554
"SCAP",0.0730677
"SCARF1",-0.672137103
"SCCPDH",0.287257181
"SCD5",-0.412489008
"SCEL",0.846764882
"SCFD1",0.204707036
"SCFD2",-0.401464377
"SCG5",1.387573049
"SCGB1A1",-0.28204321
"SCGB2A2",-0.011966221
"SCLT1",-0.255973462
"SCMH1",0.269815716
"SCML1",-0.146084176
"SCML2",-0.303115866
"SCML4",-0.022999044
"SCN1B",-0.243776984
"SCN4B",1.819254758
"SCNN1A",-0.478113351
"SCNN1D",-0.481060661
"SCPEP1",-0.402204778
"SCRT1",-0.585627634
"SCRT2",-0.750445856
"SCTR",-0.401097839
"SCUBE1",-0.313542509
"SCUBE3",-0.27681402
"SCYL1",0.157344533
"SDC1",-0.089533173
"SDC2",0.166701214
"SDCBP2",1.723828
"SDF2",-0.719677139
"SDF2L1",-0.009192706
"SDHA",-0.431636505
"SDHALP2",-0.296067605
"SDHB",0.023744379
"SDHC",1.091400825
"SDHD",0.350584243
"SDK1",-0.191715367
"SEC11C",0.008822486
"SEC14L1",-0.134941641
"SEC14L2",-0.226612631
"SEC22C",-1.535253772
"SEC23B",0.26159366
"SEC24B",-0.264325938
"SEC24C",0.403438014
"SEC24D",-0.439866058
"SEC31B",0.388033295
"SEC61A1",0.095094056
"SEC63",0.335582446
"SECISBP2",-0.097022823
"SEL1L",0.047790896
"SELPLG",-0.278107605
"SELS",0.106009756
"SEMA3A",0.179273073
"SEMA3C",0.235957936
"SEMA3D",-0.058435048
"SEMA3F",0.530813042
"SEMA4C",0.160810357
"SEMA5A",0.081982345
"SEMA6B",0.070592449
"SEMA7A",0.137725067
"SEMG1",-0.091228639
"SENP6",0.080385368
"SENP7",-0.23628371
"SEPHS2",-0.138405266
"SEPP1",0.464183383
"SERBP1",-0.680406125
"SERGEF",-3.344568265
"SERINC3",-0.174430678
"SERPINA1",-0.37238425
"SERPINB1",-2.059039238
"SERPINB13",1.356715436
"SERPINB2",-0.012326649
"SERPINB3",-0.053761885
"SERPINB4",-0.030395202
"SERPINB6",2.323176763
"SERPINB7",0.121254405
"SERPINB8",0.156282833
"SERPINB9",-0.000621183
"SERPIND1",-0.230811676
"SERPINE2",0.737491207
"SERPINF1",0.187939938
"SERTAD1",-0.312007818
"SERTAD2",-0.072502944
"SERTAD3",0.032830127
"SERTAD4",0.214548169
"SESN1",0.060870555
"SESN3",0.128124316
"SETBP1",0.3324248
"SETD1A",0.104617693
"SETD1B",-0.175022306
"SETD2",-0.156794996
"SETD3",-0.098851275
"SETD7",-0.463239548
"SETD8",-1.108930286
"SETDB1",0.045448885
"SETX",-0.011908988
"SF1",-0.283926437
"SFMBT1",-0.1097758
"SFMBT2",-0.138334916
"SFPQ",-0.715680321
"SFRS12",-0.544790842
"SFRS15",-0.143963148
"SFRS6",-1.868485775
"SFRS9",0.426366048
"SFXN2",0.29911075
"SFXN3",0.258060353
"SGCB",0.681363258
"SGIP1",-0.623779269
"SGK",0.388033724
"SGK2",-0.148071246
"SGK3",-0.210501793
"SGOL1",0.15521771
"SGPL1",-0.204011937
"SGPP2",-0.543733536
"SGSH",-0.436242723
"SH2B1",0.087412815
"SH2B3",0.118564424
"SH2D3A",-0.004979782
"SH2D3C",-0.190552226
"SH2D4A",-0.55047498
"SH2D5",-0.279064859
"SH3BP1",0.071323342
"SH3BP4",-0.260418917
"SH3D19",-0.384355332
"SH3KBP1",0.519159994
"SH3PXD2B",-0.292267813
"SH3RF1",-0.09797262
"SH3TC2",0.094348001
"SH3YL1",1.09793158
"SHB",-0.05984463
"SHC1",0.016394772
"SHC4",0.173477535
"SHCBP1",0.773702803
"SHF",-0.999257522
"SHH",-0.245516126
"SHMT2",-0.110491426
"SHOX",-0.104362729
"SHOX2",-0.037309083
"SHROOM1",-0.016067751
"SIAH1",-0.402687536
"SIAH2",-0.245480466
"SIAHBP1",0.003434376
"SIDT2",-0.190869484
"SIGIRR",-0.316643629
"SIGLEC1",-0.028851191
"SIGLEC7",-0.198821808
"SIGLEC8",-0.031014625
"SIM1",-0.542734142
"SIM2",-0.031303519
"SIN3A",-0.088457449
"SIRPB1",-0.063083633
"SIRT1",-0.305418937
"SIRT2",-0.079727496
"SIRT3",0.381632435
"SIRT4",0.001711361
"SIRT5",-0.063067869
"SIRT6",0.043664745
"SIRT7",0.537778151
"SIVA1",0.080606891
"SIX1",-0.032353952
"SIX2",-0.05911815
"SIX3",-0.397888418
"SIX4",-0.19959725
"SIX5",-0.049163577
"SIX6",-0.102588751
"SKAP1",-0.781738827
"SKAP2",-0.165555625
"SKI",-0.127335076
"SKIL",-0.360781198
"SKP2",-0.714944749
"SLA/LP",-0.065425052
"SLA2",-0.112088429
"SLBP",0.01706928
"SLC10A4",-0.153210041
"SLC10A7",-0.015857552
"SLC11A1",-0.385179289
"SLC12A6",-0.156441466
"SLC13A4",-0.475017304
"SLC15A2",0.100065292
"SLC16A10",-0.017707346
"SLC16A3",-0.146114182
"SLC16A4",-0.816945179
"SLC16A5",-5.205541719
"SLC16A9",-0.150145042
"SLC17A7",-1.163693976
"SLC1A1",-0.178979251
"SLC1A3",-0.194771358
"SLC1A4",0.060145667
"SLC20A1",-0.051834156
"SLC20A2",-0.160021181
"SLC22A11",-0.710970209
"SLC22A15",-0.414019262
"SLC22A17",-0.004143323
"SLC22A4",0.119901349
"SLC23A2",-0.111961725
"SLC24A3",0.246066639
"SLC24A6",-0.380080983
"SLC25A1",-0.191532096
"SLC25A13",-1.756125745
"SLC25A16",-0.203665198
"SLC25A20",-0.158916298
"SLC25A23",-2.173575375
"SLC25A25",2.006170383
"SLC25A37",-0.128174261
"SLC25A38",0.2180133
"SLC25A4",0.21406292
"SLC25A40",-0.028258214
"SLC25A41",0.028076644
"SLC25A6",0.059883471
"SLC26A10",-0.152842152
"SLC26A2",-0.117401036
"SLC27A3",0.580983655
"SLC2A1",-0.410805915
"SLC2A12",0.088739422
"SLC2A3",0.034155201
"SLC2A4",-0.467309753
"SLC2A4RG",0.117572566
"SLC30A1",-4.036119149
"SLC30A4",-0.103916894
"SLC30A9",-0.321104938
"SLC33A1",-0.399313424
"SLC35A1",-0.87924199
"SLC35A2",-0.238052712
"SLC35B1",-0.009426423
"SLC35B2",-0.431171234
"SLC35B4",0.076655561
"SLC35D2",0.031162237
"SLC35E3",0.017802081
"SLC35E4",0.021682109
"SLC36A1",-0.413943197
"SLC37A3",-0.390250317
"SLC38A2",-0.761280969
"SLC38A5",-0.272158216
"SLC39A11",0.994592845
"SLC39A3",0.263684147
"SLC39A6",6.353330521
"SLC39A8",0.124310284
"SLC39A9",-0.395375899
"SLC43A1",-0.06425287
"SLC43A2",0.265597188
"SLC43A3",1.915548218
"SLC44A3",-0.91399368
"SLC4A4",0.235763586
"SLC4A8",-0.176458826
"SLC5A1",-0.109887442
"SLC5A2",0.134011654
"SLC5A3",-0.032575653
"SLC5A6",3.223521623
"SLC6A14",-0.681192143
"SLC6A15",-0.348966971
"SLC6A18",-0.079244399
"SLC6A8",1.278676916
"SLC7A10",-0.023461604
"SLC7A11",-0.26743331
"SLC7A2",-0.25780746
"SLC7A5",-0.466287149
"SLC7A6",-0.17793083
"SLC7A8",-1.263310721
"SLC8A1",-0.088462562
"SLC8A2",-0.449903636
"SLC9A3",-0.230648859
"SLC9A3R1",-0.165987104
"SLC9A5",0.051058077
"SLC9A9",0.434231307
"SLCO1A2",-0.155414533
"SLCO2B1",-0.035207034
"SLCO3A1",-0.163489998
"SLCO4A1",-0.681311957
"SLCO4C1",-0.060926774
"SLCO5A1",0.08836221
"SLFN11",0.215639088
"SLFN5",-0.040899364
"SLITRK6",3.511196943
"SLPI",-0.171249349
"SLTM",0.311030115
"SLURP1",-0.135147823
"SMAD1",-1.305709218
"SMAD2",0.043684886
"SMAD3",-2.231779704
"SMAD4",-0.112909791
"SMAD5",0.252356632
"SMAD6",-0.754573079
"SMAD7",-0.090593855
"SMAD9",0.212014438
"SMARCA1",-2.051322076
"SMARCA2",0.038868106
"SMARCA4",0.247450227
"SMARCA5",-0.367053068
"SMARCAD1",0.362959638
"SMARCAL1",0.729174067
"SMARCB1",0.082860893
"SMARCC1",-1.066637922
"SMARCC2",0.107771178
"SMARCD1",0.081107668
"SMARCD2",-0.116877036
"SMARCD3",0.678154303
"SMC1A",1.972795236
"SMC6",0.061770368
"SMCP",-0.087813488
"SMCR7L",-1.214927309
"SMG5",1.791436759
"SMO",1.656121819
"SMPDL3A",-0.517133472
