"Gene","RUNX1"
"LOC338328",-0.019264794
"LOC339229",-0.95953745
"LOC339344",0.212493608
"LOC342900",0.20471898
"LOC344167",-0.041069726
"LOC375449",-0.202382946
"LOC401233",0.147644723
"LOC404266",-0.206776206
"LOC440104",0.435844846
"LOC441383",-0.220260324
"LOC442319",-0.02045385
"LOC51152",0.059852038
"LOC54103",0.160864531
"LOC541473",-0.132087839
"LOC554202",0.009913253
"LOC55565",-0.341080723
"LOC55908",-0.322075369
"LOC56757",-0.060689534
"LOC57228",-4.01762288
"LOC643233",0.274044571
"LOC643641",0.560283785
"LOC644165",0.18611018
"LOC644538",-0.283649834
"LOC644617",-0.496867961
"LOC645843",0.045210728
"LOC650392",-1.774829988
"LOC653284",-0.088401462
"LOC653499",0.644921404
"LOC653866",-0.60327078
"LOC654433",0.017394596
"LOC654780",-0.010389475
"LOC728411",0.076127914
"LOC730498",-0.451137991
"LOC730766",0.560049242
"LOC731680",0.14077774
"LOC81691",0.339484206
"LOC84661",0.093011797
"LOC90826",-0.336975429
"LOC91664",0.024156207
"LOH11CR2A",0.279420512
"LOR",0.041574996
"LOX",-0.332432616
"LOXL2",0.286345922
"LOXL4",0.05795037
"LPAAT-THETA",-2.394499973
"LPHN1",-4.27722165
"LPHN2",-0.930478865
"LPIN1",-0.691124455
"LPIN2",-0.39391687
"LPXN",0.448454905
"LQK1",0.835948273
"LRAP",0.279427654
"LRBA",1.249959145
"LRIG2",-0.287888864
"LRIG3",-0.526800525
"LRP11",-1.034873088
"LRP12",0.109443045
"LRP5L",0.28712566
"LRPPRC",0.309760237
"LRRC1",2.789677906
"LRRC15",-0.314073557
"LRRC2",-0.14103949
"LRRC20",3.043084571
"LRRC37A2",0.101811584
"LRRC50",0.046377471
"LRRC51",0.386870256
"LRRC6",0.299046629
"LRRC7",-0.093492867
"LRRC8A",-1.339669398
"LRRC8B",-0.2537662
"LRRC8C",-0.063115461
"LRRC8D",0.853996543
"LRRFIP1",-1.345016792
"LRRFIP2",1.122594214
"LRRIQ2",0.013434387
"LRRN6A",0.064177521
"LRRTM4",-0.037159415
"LRTM1",0.477635176
"LSM11",0.830864977
"LSM4",-0.98297786
"LSM6",-0.684670861
"LSMD1",-0.235552015
"LSS",-0.378001174
"LTA4H",0.028960186
"LTB",2.925221293
"LUC7L2",1.431014017
"LUZP1",-0.160438405
"LUZP4",-0.006366143
"LY6D",0.958542355
"LY6G6C",-0.04594372
"LY6K",-0.081452431
"LY96",0.143662466
"LYL1",-0.266681626
"LYPD3",0.526470914
"LYPLA1",0.411547209
"LYPLA3",-0.152948162
"LYPLAL1",-1.974241723
"LYRM1",-0.76693585
"LYSMD3",0.20231141
"LZTFL1",0.007276914
"LZTR1",0.225057277
"LZTS1",-0.079359664
"MACF1",0.443234406
"MAEL",0.116529082
"MAF",-0.191237235
"MAF1",0.56104847
"MAFA",0.360894369
"MAFB",-1.148427882
"MAFF",0.532253158
"MAFG",-0.166144643
"MAFK",-0.691222212
"MAGEA5",-0.608732805
"MAGED1",0.162185
"MAGED2",-0.359773401
"MAGEF1",0.562881125
"MAL2",1.548084988
"MALAT1",0.371880876
"MALL",1.131669572
"MALT1",-0.507485736
"MAMDC2",-0.261702099
"MAML1",-0.663553733
"MAML2",-0.243398807
"MAML3",0.246119017
"MAN1A1",-0.155843482
"MAN1C1",0.554408645
"MANBA",-0.364276836
"MANEAL",-0.560692904
"MANSC1",-0.552927452
"MAP1LC3B",0.248866716
"MAP2",-0.768927443
"MAP2K1",0.525805979
"MAP2K1IP1",0.145367032
"MAP2K3",-0.47155223
"MAP2K7",0.072833711
"MAP3K1",-0.079914935
"MAP3K12",0.318812849
"MAP3K13",0.03867313
"MAP3K14",0.080571869
"MAP3K5",-1.204882458
"MAP3K6",0.577492829
"MAP4K3",-0.1457068
"MAP6",-0.192105948
"MAPK1",-5.826481071
"MAPK10",-0.339216428
"MAPK13",0.96804461
"MAPK14",0.062611336
"MAPK3",-0.683150561
"MAPK6",-0.517886116
"MAPK8IP1",-0.021874146
"MAPK8IP3",-0.165084607
"MAPKBP1",-1.605650958
"MAPRE1",-0.31978319
"MAPRE3",-0.006022396
"MARCKS",-0.081874893
"MARK1",0.147571803
"MARK3",0.189706043
"MARK4",0.19444173
"MARS",-0.242931923
"MASK-BP3",0.094095356
"MAST3",-0.006816742
"MAST4",-0.114003231
"MASTL",0.186098949
"MAT2A",-0.193892283
"MAT2B",2.544410625
"MATK",0.208469224
"MATN2",-0.640383533
"MAZ",-0.196037917
"MBD1",-0.396820692
"MBD2",-0.903586739
"MBD3",0.251730914
"MBD3L1",-0.680775726
"MBD3L2",0.005819057
"MBD4",0.937569823
"MBD5",0.06226658
"MBNL2",-0.230518116
"MBNL3",-0.032192085
"MBOAT1",-0.346326157
"MC1R",1.730395165
"MCC",0.07228958
"MCCC1",-0.425444525
"MCCC2",-0.308271054
"MCEE",0.370776442
"MCL1",-0.910928759
"MCM10",1.276267292
"MCM2",-1.142119464
"MCM3",-0.180456453
"MCM3APAS",-0.003334103
"MCM4",-1.060782839
"MCM5",-0.624980123
"MCM6",0.063454438
"MCM7",-0.266345339
"MCM8",0.400245201
"MCMDC1",0.108863707
"MCOLN1",0.099440984
"MCTP1",0.939022315
"MCTP2",-0.194773711
"MCTS1",-0.112316348
"MDC1",1.008329164
"MDFI",-0.431474929
"MDFIC",0.236740171
"MDM2",0.261907217
"MDM4",0.093866686
"ME1",1.414113109
"ME2",-1.300251049
"MECP2",-1.345670217
"MED10",-1.12423872
"MED11",-1.027075823
"MED12",0.222968256
"MED12L",0.220675651
"MED18",-0.363391715
"MED19",-0.634266979
"MED25",0.234773301
"MED28",1.183106515
"MED31",-1.153059097
"MED4",0.065515695
"MED6",0.471311171
"MED8",-0.690062054
"MED9",0.53115928
"MEF2A",-0.135685812
"MEF2C",-0.059320564
"MEF2D",0.179441212
"MEG3",-0.009813682
"MEGF6",0.450835937
"MEIS1",-0.24238084
"MEIS2",-0.961435713
"MEIS3",-0.414532947
"MEIS3P1",-0.217316739
"MEN1",-0.298663884
"MEOX1",-0.508046327
"MEOX2",0.043957638
"MESDC1",0.995885233
"MESP1",0.145289929
"MEST",1.263796906
"METAP2",-0.507949036
"METT5D1",-0.033096579
"METTL7A",1.814126829
"METTL7B",0.188378553
"METTL8",0.975821243
"MFAP3L",-0.027896492
"MFGE8",0.001608309
"MFNG",1.09002975
"MFSD1",1.549198581
"MFSD2",-0.635208456
"MFSD3",1.175203615
"MGA",-0.493802048
"MGAT4B",0.617611759
"MGAT4C",0.043793326
"MGAT5",0.039587111
"MGC11257",-0.738225001
"MGC11332",1.134236503
"MGC15634",0.251049403
"MGC16169",-0.123895312
"MGC17330",0.187737035
"MGC21874",-0.295520102
"MGC24039",0.435795814
"MGC24125",0.459240196
"MGC26356",0.181500613
"MGC26963",-0.151330531
"MGC29671",-0.295328727
"MGC29891",-0.257945857
"MGC4859",0.00491273
"MGC5139",-4.539339216
"MGC52110",-0.380644091
"MGC5370",0.369181401
"MGC61571",-0.498836704
"MGC7036",-0.454122697
"MGC70870",0.206900382
"MGC9712",-2.228558521
"MIA2",0.037259352
"MIB2",-1.686122116
"MICAL1",1.461847416
"MICAL2",-0.321912791
"MICALL2",-0.413240548
"MID1",-0.213681077
"MID1IP1",-0.341867624
"MID2",0.649401876
"MIDN",0.08590552
"MIER1",-0.709372689
"MIER2",-0.149905588
"MIF",-0.163115779
"MINPP1",-0.198472887
"MIP",-0.142567658
"MIPEP",-0.061749145
"MITF",-0.364024404
"MIXL1",0.025793758
"MIZF",0.304251966
"MKI67",-0.057178083
"MKKS",-0.530210322
"MKL1",0.396550554
"MKL2",-0.446244063
"MKNK2",-0.965490688
"MKS1",0.26763382
"MKX",0.312942023
"MLF1IP",-0.144022701
"MLF2",-0.766397207
"MLH3",0.075160527
"MLL",5.490971687
"MLL2",0.445643271
"MLL3",0.010060987
"MLL5",-0.119814992
"MLLT1",0.067719765
"MLLT10",-0.40444092
"MLLT11",-10.89503326
"MLLT3",-0.326635128
"MLLT6",-0.000683456
"MLLT7",-0.214194819
"MLX",-2.065985985
"MLXIP",-0.077280147
"MLXIPL",-0.323515668
"MMAB",-0.200580185
"MMD",0.425362089
"MMP1",0.322801781
"MMP10",-1.111849551
"MMP19",0.202671438
"MMP2",-0.207767337
"MMP24",0.295504151
"MMP28",1.265114731
"MMP3",2.147357711
"MMRN2",-0.298841744
"MMS19L",-1.278426754
"MN1",-0.27761019
"MNAB",0.031104279
"MNAT1",-0.284858024
"MNDA",-0.226960742
"MNT",-0.174311902
"MOBK1B",0.414123748
"MOBKL2B",-0.079814575
"MOCOS",0.067190827
"MOG",-0.271010696
"MON1B",-1.773931829
"MORF4L1",0.165389174
"MORF4L2",-0.868585852
"MORN3",-0.142882716
"MOV10",-4.721206991
"MPDZ",0.500109688
"MPG",-0.802407516
"MPHOSPH6",-0.221561044
"MPI",-2.012689022
"MPP3",0.058486657
"MPP5",0.283326833
"MPP7",-0.272114932
"MPPE1",-0.058538957
"MPPED2",-0.081083909
"MPV17",-3.260608263
"MR1",0.05156348
"MRGPRE",-0.273130821
"MRGPRX4",0.666869319
"MRLC2",0.04430683
"MRPL12",-0.29416831
"MRPL17",-0.283408503
"MRPL23",-0.498429983
"MRPL28",-0.212841297
"MRPL30",-0.19906662
"MRPS14",-0.101706472
"MRPS18B",-0.48385993
"MRPS26",-0.212216632
"MRPS27",0.319943368
"MRPS28",-0.210851342
"MRPS31",-0.092587679
"MRS2L",-1.229012303
"MS4A4A",-0.051931184
"MSC",0.064966202
"MSH2",-0.218521455
"MSH3",0.563434379
"MSH6",-0.200059851
"MSI2",0.020322765
"MSL3L1",-0.421645115
"MSRA",-3.264938459
"MSRB2",-0.20111879
"MSTO1",0.546911366
"MSTP9",0.102601834
"MSX1",0.339859202
"MSX2",-0.508110189
"MT1E",-0.681123537
"MTA1",-1.637632686
"MTA2",0.822847106
"MTA3",-1.862109731
"MTAP",0.382406835
"MTBP",0.162012198
"MTDH",0.213200598
"MTERF",-0.365787111
"MTERFD3",-0.390647362
"MTF1",-9.951418063
"MTG1",0.46606999
"MTHFD1",-0.216600823
"MTHFD1L",1.036177493
"MTMR11",0.391968512
"MTMR2",-1.434038569
"MTMR3",-0.469147961
"MTMR4",-0.093938114
"MTMR6",-0.161160772
"MTMR9",-0.135600298
"MTUS1",-0.504338683
"MUC1",0.844109185
"MUC15",-1.439202792
"MUC5B",-0.218704124
"MVK",-0.143115405
"MXD1",0.127312701
"MXD3",0.185785969
"MXD4",0.545794981
"MXI1",-0.060839947
"MXRA8",0.37230971
"MYB",-0.341283954
"MYBBP1A",2.314971437
"MYBL1",0.07351619
"MYBL2",-1.928443621
"MYBPC3",0.263813391
"MYC",-0.419028459
"MYCBP",0.182715002
"MYCBP2",0.650471822
"MYCL1",-0.484094794
"MYCN",5.997644025
"MYEF2",-0.517049118
"MYF5",-0.135965
"MYF6",0.009375502
"MYH10",0.207089753
"MYH14",0.252013421
"MYH15",0.620337643
"MYH2",0.42468494
"MYH7",-0.00988801
"MYL9",-0.047514293
"MYLIP",0.31626743
"MYLK",-1.528565525
"MYNN",-0.00598214
"MYO10",-0.355692371
"MYO15B",0.196949909
"MYO18A",-1.243665904
"MYO1E",-1.348720449
"MYO1F",0.494898116
"MYO3B",-0.198755132
"MYO5A",0.810134215
"MYO5B",5.999751853
"MYO5C",-0.811150568
"MYO6",1.060723397
"MYO7B",0.006265968
"MYOCD",0.705378233
"MYOD1",-0.701202196
"MYOG",-0.008760558
"MYOHD1",-0.890043089
"MYST1",1.673074286
"MYST2",-0.301414778
"MYST3",-0.111051326
"MYST4",-0.031548144
"MYT1",0.265040685
"MYT1L",0.412951712
"MZF1",0.439897837
"N-PAC",-0.132474276
"N4BP1",-0.22292414
"N4BP2",-0.032542244
"NAB1",0.444768149
"NAB2",0.01578488
"NADK",0.34797353
"NADSYN1",-0.385079195
"NAG",0.601149959
"NANOG",-0.098169023
"NANOS3",-0.088238158
"NAP1L2",-0.241723187
"NAP1L5",0.033305645
"NAP5",0.237248769
"NAPG",0.005210244
"NARF",-0.784080906
"NARFL",-0.520841261
"NARG1",-0.531142745
"NARG1L",0.284324382
"NARS",0.276315214
"NARS2",-0.196069816
"NAT14",-2.837568122
"NAT9",-0.339749661
"NAV3",-0.652908099
"NBEAL2",-3.199394941
"NBPF10",0.268458849
"NBPF11",-0.29750573
"NBPF14",-2.891636535
"NBPF15",0.071881995
"NBPF20",0.298545264
"NBR1",0.187334941
"NBR2",0.143872728
"NCALD",-0.487904875
"NCAPD2",-1.135529351
"NCAPD3",0.879413841
"NCAPG",-0.301486315
"NCAPG2",0.343528798
"NCAPH",3.447126019
"NCAPH2",-0.379649597
"NCBP1",0.052940934
"NCBP2",-0.174181274
"NCF2",5.581430313
"NCK1",-1.65972055
"NCKIPSD",0.172828993
"NCLN",-2.375683187
"NCOA1",0.086203467
"NCOA2",-0.119101471
"NCOA3",0.735375069
"NCOA4",-0.860012604
"NCOA5",-0.041091801
"NCOA6",0.997327265
"NCOA7",0.476009111
"NCOR1",0.045562055
"NCOR2",0.177093363
"NCR3",0.126458605
"NDE1",-0.005236404
"NDEL1",-0.326605419
"NDN",-0.383774124
"NDNL2",-0.357049723
"NDRG1",-0.423547747
"NDRG2",-4.310315323
"NDRG4",0.294399752
"NDST1",0.207538496
"NDUFA1",-0.083927305
"NDUFA10",0.140957618
"NDUFA11",-0.145336172
"NDUFA13",-0.021922305
"NDUFA2",-0.230685144
"NDUFA3",-0.892888196
"NDUFA4",-0.12642857
"NDUFA5",-0.187156859
"NDUFA6",-0.27328255
"NDUFA7",-0.33923317
"NDUFA8",-0.112334729
"NDUFB10",-0.05660862
"NDUFB11",-0.102537738
"NDUFB2",-0.081354944
"NDUFB3",-0.095870969
"NDUFB4",-0.114669607
"NDUFB6",-0.194126732
"NDUFC1",-0.099316409
"NDUFS3",-0.178997354
"NDUFS5",-0.01290395
"NDUFS7",-0.195877671
"NDUFV1",-0.18446627
"NDUFV2",-0.044320174
"NEB",0.019323761
"NEBL",-3.451798595
"NECAP2",-0.114533456
"NEDD4",-2.414684892
"NEDD4L",1.578086797
"NEDD8",-0.112453268
"NEDD9",-0.214299811
"NEFL",0.394420605
"NEFM",0.078143863
"NEGR1",0.046085706
"NEIL3",-0.075351674
"NEK4",-0.209522694
"NEK6",-6.181366024
"NEO1",0.299956495
"NES",0.118964448
"NET1",-0.27837093
"NETO1",-0.09407216
"NETO2",0.543398468
"NEU4",0.3461488
"NEUROD1",-0.056716934
"NEUROD2",-0.43590119
"NEUROD4",-0.065323546
"NEUROD6",0.048846604
"NEUROG1",4.214743753
"NEUROG2",0.049866372
"NEUROG3",-2.109629258
"NFAM1",0.082858471
"NFAT5",-0.553703802
"NFATC1",0.226611564
"NFATC2",0.214521194
"NFATC2IP",0.110519368
"NFATC3",0.118285978
"NFATC4",0.262761569
"NFE2",0.33905126
"NFE2L1",0.141893167
"NFE2L2",-0.066605899
"NFE2L3",1.443729865
"NFIA",0.167782948
"NFIB",0.242928728
"NFIC",-0.033169268
"NFIL3",-1.369914641
"NFIX",0.75411853
"NFKB1",-1.003513639
"NFKB2",1.066319663
"NFKBIA",-0.630868227
"NFKBIB",0.436463068
"NFKBIL2",0.894021656
"NFKBIZ",-0.383913562
"NFRKB",-0.039358272
"NFX1",0.041250072
"NFXL1",-0.146013832
"NFYA",0.162347445
"NFYB",0.640615872
"NFYC",-2.170837693
"NGB",0.041130073
"NGFB",-0.024240941
"NGFRAP1",-0.089482479
"NHEJ1",-0.073088535
"NHLH1",-0.1932114
"NHLH2",0.004246186
"NIBP",-0.191960541
"NIF3L1",-0.171658751
"NIN",0.794808014
"NINJ1",-2.911912426
"NIP7",-0.227983339
"NIPA2",-0.709268462
"NIPBL",-0.455984424
"NIPSNAP1",2.015318267
"NISCH",-1.140965947
"NIT2",-0.261725732
"NKRF",-0.301659156
"NKTR",-0.190649642
"NKX1-2",-1.740419643
"NKX2-2",0.046635971
"NKX2-3",0.266241053
"NKX2-5",-0.517914651
"NKX2-8",4.04493268
"NKX3-1",0.562008848
"NKX6-1",0.298746614
"NKX6-2",-0.135090295
"NLGN1",0.06176246
"NLK",0.167157903
"NLRC3",0.037658676
"NLRC5",0.193068851
"NLRP1",-0.101522866
"NLRP10",-0.561291537
"NLRP3",-0.48188249
"NLRP6",0.045492768
"NME2",-0.051551522
"NME4",0.868313857
"NMI",0.500512677
"NMU",1.732850732
"NNAT",-0.077758628
"NNMT",0.828044507
"NOC3L",-0.545961054
"NOD2",-1.604499877
"NODAL",0.786802286
"NOG",0.043119897
"NOL4",-0.158426601
"NOL7",-0.792839152
"NOL8",0.323908222
"NOL9",1.379934304
"NONO",0.277537908
"NOP17",-0.452675436
"NOTCH1",-0.234949469
"NOTCH2",0.250550896
"NOTCH3",-0.149807542
"NOTCH4",0.721805315
"NOV",0.160126285
"NOXO1",-2.797766421
"NPAS1",-0.032561989
"NPAS2",-0.924765236
"NPAS3",-0.81715096
"NPAS4",-0.002143404
"NPAT",0.156777529
"NPC2",-0.000208673
"NPEPPS",0.222802626
"NPHP4",0.343252275
"NPLOC4",-0.338583703
"NPM1",-0.008831194
"NPM3",-0.179666805
"NPNT",-0.533922113
"NPTX1",-0.017726109
"NPTXR",-0.456571396
"NQO1",0.050026612
"NR0B1",-0.19087384
"NR0B2",0.739079396
"NR1D1",-0.199715348
"NR1D2",-0.465007234
"NR1H2",0.801716286
"NR1H3",-0.606699453
"NR1H4",0.084693324
"NR1I2",-0.019249798
"NR1I3",-0.05148072
"NR2C1",0.35636016
"NR2C2",0.09014994
"NR2E1",0.281200122
"NR2E3",-0.197707399
"NR2F1",0.013663633
"NR2F2",4.967755235
"NR2F6",-1.014306086
"NR3C1",-0.898891251
"NR3C2",-0.287117124
"NR4A1",0.844151696
"NR4A2",0.061703726
"NR4A3",-0.016041528
"NR5A1",0.352722524
"NR5A2",-0.083577412
"NR6A1",-0.058065349
"NRAP",0.038629094
"NRBF2",-0.646816463
"NRF1",-0.115055099
"NRG1",-1.007556648
"NRG2",0.736872
"NRIP1",0.564091595
"NRIP2",0.157151634
"NRP1",0.065703701
"NSBP1",-0.015960826
"NSD1",0.423204913
"NSMAF",-3.120781804
"NSMCE1",-0.847985896
"NSUN7",-0.777107103
"NT5C1A",-0.021277566
"NT5DC3",0.118129477
"NTF3",0.226846475
"NTNG1",-0.064538222
"NTRK3",-0.273216555
"NUAK1",0.018688988
"NUAK2",2.157765156
"NUBPL",0.135907512
"NUCB1",0.07065765
"NUCB2",-0.557334981
"NUDCD3",-0.120929633
"NUDT2",-0.559043964
"NUDT3",0.090379696
"NUFIP1",0.097247575
"NUMA1",0.022350835
"NUMB",-2.227535244
"NUP107",-0.223987356
"NUP160",0.399089675
"NUP210",-0.120383452
"NUP43",-0.105234199
"NUP50",-0.372737308
"NUP54",-0.158862791
"NUP62",-0.279034756
"NUP85",-0.430704101
"NUPL1",-0.493324236
"NUPR1",1.986380023
"NUS1",-0.427288323
"NUTF2",0.123950395
"NXN",0.400000088
"NXT1",-0.482281448
"OAS1",0.633417358
"OAS2",0.228227865
"OAZ1",-0.12733682
"OBFC1",-0.747993591
"OBFC2A",0.383390277
"OCEL1",0.062871736
"OCLN",-0.711866441
"OCRL",-0.239246251
"ODC1",-0.17110579
"ODF2",0.2249886
"ODZ4",0.207806673
"OGT",-0.165491181
"OLFML1",0.326101019
"OLIG1",0.252344821
"OLIG2",-0.038803283
"OLIG3",0.19058312
"OLR1",-0.191766312
"OMA1",0.924033555
"ONECUT1",0.256279406
"ONECUT2",-0.044425443
"OPCML",0.044425818
"OPHN1",-0.217063519
"OPLAH",1.382687647
"OPN1MW",0.507903395
"OPN3",-0.430637937
"OPRD1",-0.55296965
"OPRL1",0.134691402
"OPTN",-0.216291275
"OR10H3",-0.936258246
"OR1E1",-0.27993748
"OR2A7",-0.131374177
"OR3A2",0.025915857
"OR52A1",0.249663448
"OR5T2",-0.188083964
"OR7D2",0.042131109
"ORC1L",0.411272233
"ORC6L",0.217797
"ORMDL2",-0.136352295
"OS9",0.012885393
"OSAP",-0.267172411
"OSBP",-2.099888895
"OSBPL10",-0.288700703
"OSBPL3",-0.1642065
"OSBPL8",-0.113499246
"OSGEPL1",-0.050730358
"OSGIN2",-0.266072906
"OSM",0.084392122
"OSMR",0.047510831
"OSR2",-0.426489667
"OSTF1",0.712164345
"OTEX",-0.004218695
"OTOP1",-0.007950719
"OTP",-0.180231261
"OTUD1",-0.407261423
"OTUD7A",-0.876791501
"OTX1",0.214248514
"OTX2",0.012208689
"OVOL1",-0.481894197
"OVOL2",-2.00381801
"OXCT2",-0.106213708
"OXR1",-0.074291971
"OXSR1",0.675229622
"OXTR",0.698300609
"P18SRP",-0.061630641
"P2RY1",0.115779056
"P2RY2",-0.828524894
"P2RY5",-0.024356798
"P4HA2",-4.151753048
"P4HB",0.047772398
"P53AIP1",1.601598673
"PA2G4",-0.089700799
"PABPC1",0.075388643
"PACS1",0.683577165
"PACS2",0.014379486
"PADI3",1.120691697
"PADI4",0.097512714
"PAF1",-1.106226598
"PAFAH2",0.191692932
"PAG1",0.983405144
"PAH",0.054977099
"PAICS",-0.195361464
"PAIP1",0.323212759
"PAK1",1.386881037
"PAK2",-0.497463853
"PALMD",-0.531529536
"PAN3",-0.236268724
"PANK1",-0.1924581
"PAOX",2.92383483
"PAP2D",-0.351292202
"PAPD1",-0.514118137
"PAPPA",0.133355067
"PAPSS1",-1.23052081
"PAPSS2",0.42781611
"PAQR6",-0.219436987
"PARC",-0.700254329
"PARD6G",-1.082471181
"PARP1",-0.29206938
"PARP11",-0.032786274
"PARP14",0.354423791
"PARP15",-0.197914716
"PARP4",0.133190771
"PARP8",0.29399438
"PARS2",0.050583654
"PARVB",0.558728017
"PASK",0.27886424
"PATZ1",0.265661939
"PAWR",-4.831511801
"PAX1",0.387232859
"PAX2",0.186818112
"PAX3",0.230439737
"PAX4",0.344942807
"PAX5",0.15178224
"PAX6",0.016322495
"PAX7",0.033620871
"PAX8",0.111746408
"PAX9",-0.079810067
"PB1",-0.32253062
"PBLD",-0.143946832
"PBX1",-0.313402821
"PBX2",-0.474163588
"PBX3",-0.987260652
"PBX4",0.291849741
"PBXIP1",-0.327674262
"PCAF",-0.010393294
"PCBD1",-0.009482243
"PCBD2",-0.255622654
"PCBP1",0.066552118
"PCBP2",0.061535129
"PCBP4",2.255884592
"PCCA",-0.200255877
"PCCB",0.110343051
"PCDH1",-1.474620401
"PCDH12",0.544292434
"PCDH7",0.098171321
"PCDHB1",0.03319155
"PCGF1",0.080739552
"PCGF2",0.291634964
"PCGF3",1.735320153
"PCGF5",0.310663332
"PCGF6",-0.120704787
"PCID1",-0.082309463
"PCID2",-0.105792773
"PCK2",-0.255417897
"PCMT1",0.61889299
"PCMTD1",-0.508958677
"PCMTD2",-0.038322073
"PCNT",-2.090097063
"PCNXL2",0.755236029
"PCOLN3",-0.572175454
"PCQAP",0.332428377
"PCSK6",-0.539414102
"PCTK2",-0.092481735
"PCTK3",0.155015805
"PCYT1A",-0.842483876
"PDCD1",-0.234956763
"PDCD1LG2",0.034836803
"PDCD2",1.268973664
"PDCD4",-0.895871839
"PDCD6IP",-1.074536196
"PDCL",-0.000498647
"PDE3B",0.081669813
"PDE4A",0.830063217
"PDE4B",-0.572076251
"PDE4D",0.191515782
"PDE5A",-0.058282214
"PDE6D",0.232008505
"PDE8A",-0.139248163
"PDE8B",-0.175664335
"PDGFA",-0.395330589
"PDGFD",-0.119468646
"PDGFRA",0.045696339
"PDIA3",0.391490876
"PDIA4",0.034562852
"PDIA5",-2.848496131
"PDIA6",0.122910925
"PDK1",0.252031867
"PDK2",0.248879684
"PDLIM1",-0.172495186
"PDLIM2",0.148620526
"PDLIM4",0.093070468
"PDLIM5",-0.559326389
"PDPN",-1.286279298
"PDSS1",1.856143198
"PDX1",-0.002021603
"PEAR1",-0.242563548
"PECAM1",0.058574539
"PECI",-0.158932161
"PEG10",0.037796307
"PEG3",-0.037159224
"PELI1",-0.270026458
"PELI2",-0.196630792
"PEPP-2",0.614937611
"PER1",-0.042323933
"PER2",0.1176758
"PER3",-0.499897153
"PEX10",1.858983646
"PEX11B",0.612846742
"PEX14",-0.587283402
"PEX26",-0.894924994
"PEX5",-0.239769299
"PEX6",1.487979345
"PFAAP5",-0.536717982
"PFDN5",-0.056343127
"PFKFB3",0.107177837
"PFKL",-1.470562807
"PFKM",-0.051797705
"PFN1",0.14880753
"PFTK1",-0.322454555
"PGAP1",0.237633338
"PGBD1",-0.074244484
"PGBD4",0.045720374
"PGC",0.01287361
"PGCP",0.142641248
"PGEA1",1.076417343
"PGF",-2.149225819
"PGK1",-0.010532952
"PGLYRP3",0.285515837
"PGLYRP4",-0.078628121
"PGM1",-0.574448822
"PGM2L1",-0.073569805
"PGM3",-0.085869494
"PGR",0.053597781
"PGRMC2",0.137525485
"PGS1",0.482920348
"PH-4",0.065535615
"PHB",-0.33330163
"PHB2",-0.209764454
"PHC3",0.120672069
"PHF1",0.550437515
"PHF10",-0.394708715
"PHF11",0.122020057
"PHF12",-0.236993412
"PHF15",0.251837247
"PHF17",-0.051122977
"PHF19",-0.723377771
"PHF20",0.127283873
"PHF21A",-0.073414454
"PHF3",0.965994994
"PHF5A",-1.007313729
"PHF6",0.779006826
"PHF7",0.24480459
"PHF8",-0.134494549
"PHGDH",-0.16325064
"PHGDHL1",0.296475934
"PHIP",-0.278481395
"PHKB",0.043381871
"PHLDA1",-0.32156608
"PHLDA2",-0.232942549
"PHLDB1",0.828650517
"PHLPPL",0.219424031
"PHOX2A",-0.507209291
"PHOX2B",0.316355549
"PHPT1",-0.214831276
"PHTF1",-0.415177177
"PHTF2",0.334913834
"PHYH",0.211174243
"PI16",0.427637291
"PI3",0.660880638
"PI4KII",0.661821471
"PIAS1",1.269867585
"PIAS2",-0.026514808
"PIAS3",-0.064829984
"PIAS4",0.217997381
"PIB5PA",0.150065158
"PICALM",-0.779530336
"PIF1",-1.605707728
"PIGC",-0.555895256
"PIGG",-0.907823055
"PIGN",-0.408309996
"PIGR",0.000566375
"PIGV",0.925083202
"PIGW",-0.348412947
"PIK3C2B",-0.809384994
"PIK3C2G",-0.547332898
"PIK3C3",0.615022332
"PIK3CD",0.461982285
"PIK3R1",-0.272942035
"PIK4CA",-3.97179756
"PILRA",0.206436349
"PIM1",0.889745672
"PINK1",-3.129968879
"PIP5K1A",0.409556342
"PIP5K1C",-2.523954671
"PIP5K2A",0.674945238
"PIP5K2B",-1.464976568
"PIPOX",0.417349892
"PIR",2.322267635
"PITPNA",-0.65866236
"PITPNB",-0.411120138
"PITPNC1",0.032739428
"PITPNM1",0.068152577
"PITPNM2",-0.142356326
"PITPNM3",-0.084309871
"PITX1",-0.149321162
"PITX2",0.760450996
"PITX3",-0.585658757
"PJA1",0.050818299
"PKD1L2",-0.204890271
"PKD2",0.102074204
"PKIA",-0.095429176
"PKIB",-0.654513365
"PKIG",-0.530809298
"PKMYT1",1.145936806
"PKN1",-0.327900996
"PKN2",-0.870493092
"PKNOX1",0.315676285
"PKNOX2",0.45004612
"PKP1",-0.808857735
"PLA1A",0.409732069
"PLA2G12A",-1.926743745
"PLA2G12B",0.1454451
"PLA2G1B",-0.940392433
"PLA2G3",-0.241582657
"PLA2G4A",-0.898454803
"PLA2G4C",0.623018959
"PLA2G4F",-0.611676662
"PLA2G7",3.333285819
"PLAC2",0.053915114
"PLAC8",-0.676958799
"PLAC9",-0.278919076
"PLAG1",-0.244028015
"PLAGL1",-0.843169089
"PLAGL2",-0.420084941
"PLAT",0.174252953
"PLAU",-0.233111244
"PLAUR",0.986500579
"PLB1",-0.206087499
"PLCD1",1.901866665
