"Gene","RORA"
"SNTB2",-0.344736473
"SNURF",-0.089481106
"SNW1",0.041528938
"SNX1",0.004091987
"SNX11",-0.190833127
"SNX17",0.116529996
"SNX4",-3.826446597
"SNX6",-0.029352431
"SNX9",-0.139586533
"SOAT1",-1.556180499
"SOCS1",-0.145917553
"SOCS2",2.667445682
"SOCS3",-0.507396355
"SOCS5",-0.212175056
"SOD2",0.250184316
"SOHLH1",0.003104959
"SOHLH2",-0.113494463
"SORBS1",0.467475996
"SORBS3",2.76705535
"SORT1",-0.684948865
"SOS1",-0.339727472
"SOX1",0.144162918
"SOX10",0.323401504
"SOX11",0.230216674
"SOX12",0.073132298
"SOX13",-0.079844753
"SOX14",-0.012408471
"SOX15",0.089050673
"SOX17",0.291049183
"SOX18",1.142764262
"SOX2",0.338704611
"SOX21",-0.123021134
"SOX3",-0.556343211
"SOX30",-0.57152776
"SOX4",-0.001758364
"SOX5",0.349853742
"SOX6",0.001692318
"SOX7",0.023504116
"SOX8",0.026622642
"SOX9",-2.712124228
"SP1",-0.306014544
"SP100",-0.215749134
"SP110",-1.401536356
"SP2",0.042528005
"SP3",-0.363236537
"SP5",-0.121279284
"SP7",-0.003991815
"SPA17",-2.13558549
"SPAG1",-0.376191638
"SPAG16",-0.586013618
"SPAG6",-0.00688387
"SPAM1",-0.008485586
"SPATA17",-0.191770555
"SPATA18",0.319972181
"SPATA20",-0.489613906
"SPATA5L1",1.36729224
"SPATA6",-0.153436165
"SPATA7",-0.037949596
"SPATS2",-0.311654263
"SPBC25",0.78716044
"SPCS2",-0.033469116
"SPCS3",-0.25859698
"SPDEF",0.283972954
"SPEN",0.021483179
"SPG21",0.10490383
"SPG7",-0.156904211
"SPHAR",0.284561109
"SPHK1",-0.097654942
"SPI1",-0.184399169
"SPIB",-0.420365716
"SPIC",-0.299307743
"SPINK5",-0.173266407
"SPINK6",-0.361767598
"SPINLW1",-0.131699361
"SPN",-0.5766342
"SPOCD1",1.34749413
"SPP1",-0.453377569
"SPPL2A",0.944954671
"SPRED1",-0.239864885
"SPRR1A",-0.072530808
"SPRR1B",-0.064500814
"SPRR2C",-0.079368173
"SPRR2D",-0.080303281
"SPRR2E",-0.152272447
"SPRR2G",2.110910059
"SPRR3",0.292108375
"SPRR4",0.199085009
"SPRY1",-0.130106271
"SPRY2",-0.42311865
"SPRYD3",3.30700762
"SPSB1",1.194813
"SPTAN1",0.128970049
"SPTBN2",1.057894885
"SPTBN5",0.112486577
"SPTLC2",-0.02340035
"SPTLC3",0.025703301
"SPZ1",-0.002170736
"SQRDL",-0.022430592
"SQSTM1",0.031226058
"SRA1",0.646177226
"SRCAP",-0.194115062
"SRD5A1",0.752514934
"SRD5A2L",1.852529171
"SREBF1",0.710768987
"SREBF2",0.704127278
"SRF",-0.138290376
"SRFBP1",-0.663012923
"SRGAP3",-0.071477804
"SRI",-0.859204641
"SRP9",-0.094410315
"SRPK2",0.075196143
"SRPX",1.290124175
"SRPX2",0.139663771
"SRXN1",0.008509608
"SRY",0.092389634
"SS18",-2.299071572
"SS18L1",-0.192175942
"SSBP2",0.049017843
"SSBP3",-0.291938248
"SSR1",-0.863932052
"SSR2",-0.177718346
"SSR4",-0.283560894
"SSRP1",-0.08690586
"SSX1",-0.022140969
"SSX2",0.473878611
"SSX3",0.237870904
"SSX5",-0.289300349
"SSX7",-0.042821941
"SSX8",-0.001061531
"SSX9",0.065378151
"ST18",-0.139050237
"ST3GAL1",0.300019527
"ST3GAL2",-0.068664172
"ST3GAL3",0.387768891
"ST3GAL5",-0.699424133
"ST5",-1.387694434
"ST6GAL1",-0.365709714
"ST6GAL2",-0.003532417
"ST6GALNAC2",1.61688635
"ST6GALNAC5",-0.287059385
"ST7",-0.152353135
"STAB1",-0.523494299
"STAC",0.091041187
"STAG1",-0.24682505
"STAMBPL1",-0.138869954
"STAP2",-0.139071189
"STARD13",-0.475170275
"STARD4",-0.102236276
"STAT1",-1.03069712
"STAT2",0.289199208
"STAT3",-0.127531687
"STAT4",0.032489396
"STAT5A",0.002203902
"STAT5B",-0.173679725
"STAT6",-0.153059855
"STATIP1",-0.256180121
"STAU1",0.354603216
"STC2",1.39025668
"STEAP1",-0.567259491
"STEAP4",0.05327713
"STIL",-0.27220789
"STIM1",0.007114577
"STIP1",0.236942156
"STK10",0.942109309
"STK11",-0.097308397
"STK17A",0.225123331
"STK25",0.149106542
"STK3",-0.949908959
"STK32B",0.040312285
"STK35",-0.232954038
"STK36",0.101823091
"STK38L",-0.37116646
"STON2",0.067586661
"STRN3",-0.399072612
"STRN4",0.148591912
"STS",-0.147312998
"STS-1",-0.319406518
"STT3A",-0.208549714
"STT3B",-0.350763538
"STX10",-0.985654215
"STX11",-0.0687975
"STX12",0.146439853
"STX17",0.098630286
"STX2",-0.084715539
"STX3",-0.451866356
"STX6",1.554401362
"STXBP6",-0.45142581
"STYXL1",-0.004848295
"SUB1",0.379604985
"SUCLA2",0.290205764
"SUCLG2",-0.947994136
"SUDS3",-0.854896176
"SUFU",0.189506949
"SUHW1",-0.566269336
"SUHW2",0.150304398
"SUHW3",-0.040616961
"SUHW4",-0.455091844
"SULF1",0.094365507
"SULF2",-0.052633276
"SULT1A3",-0.011466808
"SULT1E1",0.028941084
"SULT2B1",-0.240121551
"SUMO1",-4.669313958
"SUMO1P1",-0.215579684
"SUMO1P3",-0.058820574
"SUMO2",0.122038684
"SUPT16H",-2.652260219
"SUPT3H",-0.174419781
"SUPT4H1",-0.253519825
"SUPT5H",-0.286718863
"SUPT6H",-0.846948712
"SUPT7L",-0.091230121
"SURB7",-1.196266085
"SURF1",-0.574450352
"SURF5",-0.183060959
"SUV39H1",0.18275147
"SUV39H2",-0.257985017
"SUV420H1",-0.2335693
"SUV420H2",-0.058971921
"SUZ12",0.181597488
"SVIL",-1.003768796
"SWAP70",0.410091446
"SYMPK",-0.455861137
"SYNCRIP",0.265649695
"SYNGR4",2.899043851
"SYNJ1",-0.379554142
"SYNJ2",-0.049220868
"SYP",-0.076916444
"SYPL1",-0.068939231
"SYS1",-0.164821277
"SYT2",-0.044785618
"SYT7",0.094773337
"SYT9",0.191248604
"SYTL4",-0.318723253
"SYVN1",0.632059195
"T",0.264309098
"TA-NFKBH",-0.230398928
"TAC4",0.136859558
"TACC1",0.086166323
"TACC2",0.130632176
"TACSTD2",-0.037098669
"TADA1L",-0.248980072
"TADA2L",-0.005756204
"TADA3L",0.584546503
"TAF1",0.030765867
"TAF10",-0.337257002
"TAF11",0.820523443
"TAF12",-0.085467692
"TAF13",0.143064408
"TAF1A",-0.65766509
"TAF1B",-0.541453769
"TAF1C",-0.270283837
"TAF1L",-0.096459726
"TAF2",-1.183963664
"TAF3",0.816487855
"TAF4",-0.216608611
"TAF4B",-0.011169093
"TAF5",-0.211376736
"TAF5L",0.658868655
"TAF6",-0.511845553
"TAF6L",-0.14237406
"TAF7",-0.100134777
"TAF7L",0.266984244
"TAF9",1.486123027
"TAF9B",-0.579481513
"TAGLN",-0.820823357
"TAGLN3",-0.070285795
"TAIP-2",-0.078746101
"tAKR",-0.058588039
"TAL1",-0.496524375
"TAL2",-0.552260126
"TAOK2",-1.391485358
"TAP1",-0.238519821
"TARBP1",-0.317440553
"TARBP2",-1.810225928
"TARDBP",0.014250965
"TAS2R10",-0.47351606
"TASP1",-0.938495697
"TAT",0.369213109
"TAX1BP1",-0.013177684
"TBC1D12",-0.070713562
"TBC1D17",0.335965615
"TBC1D19",0.02817308
"TBC1D22A",0.434357353
"TBC1D2B",1.606060101
"TBC1D4",-0.526553883
"TBC1D5",0.504311686
"TBC1D8",-0.79836374
"TBC1D8B",0.207584051
"TBC1D9",-1.013992839
"TBL1X",0.059746058
"TBL1XR1",-0.981535645
"TBL1Y",0.635003106
"TBN",0.089106231
"TBP",-0.076256136
"TBPL1",1.668829311
"TBR1",-0.005663776
"TBX1",0.099465244
"TBX10",-0.769952367
"TBX15",-0.153115209
"TBX19",-0.369579915
"TBX2",0.11854267
"TBX20",0.002725643
"TBX21",-0.375794639
"TBX22",0.00793828
"TBX3",-0.122658232
"TBX4",0.226195495
"TBX5",0.007210672
"TBX6",0.05930134
"TCEA1",0.334906881
"TCEA2",-0.406600258
"TCEA3",-0.09477295
"TCEAL1",3.750689628
"TCEAL2",-0.543774661
"TCEAL3",0.157860834
"TCEAL4",0.151459866
"TCEAL5",0.141300431
"TCEAL6",0.326499091
"TCEAL7",-0.162631797
"TCEAL8",0.203812976
"TCEB1",-0.061513014
"TCEB2",-0.025627114
"TCEB3",-0.499130339
"TCEB3B",0.000768621
"TCEB3C",-0.330231549
"TCERG1",-0.993791182
"TCERG1L",0.22873747
"TCF1",-1.247677823
"TCF12",-0.210608145
"TCF15",1.33577091
"TCF19",-0.117107617
"TCF2",-0.453430301
"TCF20",-0.616303964
"TCF21",-0.007780244
"TCF23",-0.10709779
"TCF25",0.613577893
"TCF3",0.310590151
"TCF4",1.269910306
"TCF7",0.036179967
"TCF7L1",0.437257567
"TCF7L2",-0.171026857
"TCF8",-0.013345994
"TCFL5",-0.211300438
"TCN1",-1.740458416
"TCOF1",-0.171583
"TCP11L2",0.358372485
"TCTEX1D1",-0.002119783
"TDGF1",-0.143043562
"TDGF3",0.005183981
"TDRKH",-0.025595967
"TEAD1",-0.141227797
"TEAD2",-0.035146148
"TEAD3",0.818800908
"TEAD4",0.884915127
"TEC",-0.017619381
"TEF",-0.075584154
"TEP1",0.082519317
"TERF1",-0.047592253
"TERF2",-0.164683479
"TERF2IP",-0.061283523
"TESC",-0.40799929
"TFAM",-0.086027087
"TFAP2A",0.227455707
"TFAP2B",0.054990509
"TFAP2C",-1.044483846
"TFAP2D",-0.008718685
"TFAP2E",-0.40350694
"TFAP4",-0.222577917
"TFB1M",0.630524502
"TFB2M",0.003557927
"TFCP2",-0.568165697
"TFCP2L1",-1.352591336
"TFDP1",-0.427997787
"TFDP3",-0.198711214
"TFE3",0.162731894
"TFEB",-0.29439373
"TFEC",-0.077525818
"TFIP11",-1.442744939
"TFPI2",-2.440737833
"TFRC",0.767185663
"TGDS",-2.30677042
"TGFA",-1.027103693
"TGFB1",0.223442268
"TGFB1I1",-0.169872036
"TGFB2",3.8102157
"TGFB3",-0.210505866
"TGFBI",0.251613755
"TGFBR1",-0.01111657
"TGFBR3",0.123739671
"TGFBRAP1",0.293435935
"TGIF",-2.924905698
"TGIF2",-0.302507426
"TGIF2LY",-0.00530582
"TGM1",-0.377813281
"TGM2",-0.491638195
"TGOLN2",1.926755244
"TGS1",-0.595720347
"TH1L",0.00563676
"THAP1",-1.417862818
"THAP11",0.027290663
"THAP2",-0.050195759
"THAP7",0.309881731
"THBD",-1.043310018
"THBS1",1.270658371
"THBS3",-1.334351835
"THEM2",-0.156026958
"THNSL1",-0.192415561
"THOC1",-0.605907221
"THOC2",0.573746995
"THOC6",0.046118631
"THRA",0.012740985
"THRAP1",0.282093831
"THRAP2",-0.038047736
"THRAP3",-0.348547003
"THRAP4",1.984771628
"THRAP5",0.153802338
"THRAP6",-0.400733918
"THRB",0.157702218
"THSD1",-0.833201666
"THYN1",0.208300924
"TIA1",-0.393884641
"TIAL1",-7.226817576
"TIAM1",-0.862154109
"TIAM2",-0.143955738
"TICAM1",-0.138490266
"TIGD1",-0.040099532
"TIGD2",0.714806835
"TIGD3",-0.465263555
"TIGD4",-0.014090472
"TIGD5",-1.050037479
"TIGD6",-0.048210175
"TIGD7",-0.222624587
"TIMELESS",-0.321404323
"TIMM13",-0.115217325
"TIMM8B",-0.082312886
"TIMP1",-1.811498323
"TIMP2",0.168470897
"TIP39",0.131807368
"TIPARP",0.187411508
"TITF1",-0.171671743
"TJAP1",0.304367327
"TJP3",0.039162915
"TK2",0.507122452
"TLE1",1.704761481
"TLE2",0.193010379
"TLE3",0.555995271
"TLE4",0.488238538
"TLE6",-0.570205934
"TLL1",-0.210453011
"TLN1",-0.16350172
"TLN2",-0.089351337
"TLOC1",-0.312430213
"TLR2",-0.329947968
"TLR3",-0.1671259
"TLR4",-0.113188031
"TLR6",-0.570399161
"TLR9",0.1927231
"TLX1",-0.475348334
"TLX2",-0.035739071
"TLX3",-0.107291802
"TM4SF1",0.271884671
"TM4SF5",0.082631984
"TM7SF2",0.348867574
"TM7SF3",-0.323440002
"TMCC1",-0.305386493
"TMCC3",0.04868952
"TMCO1",-2.480348482
"TMED10",-0.106365025
"TMED5",0.031430824
"TMED7",0.035299195
"TMEFF1",-0.499786464
"TMEM10",-0.152860944
"TMEM101",-3.733633077
"TMEM106A",-0.020240153
"TMEM106C",-0.042825769
"TMEM107",0.374258757
"TMEM112",-0.753191601
"TMEM117",1.517442646
"TMEM133",-0.220983376
"TMEM139",0.051197213
"TMEM142B",-0.018466503
"TMEM147",-0.249063679
"TMEM15",-1.556031999
"TMEM158",-0.212697826
"TMEM159",-1.799586926
"TMEM165",-3.119539349
"TMEM16A",-0.643975519
"TMEM16D",-0.203656399
"TMEM170",0.218101793
"TMEM18",0.27870874
"TMEM183B",0.271789122
"TMEM2",0.224395614
"TMEM20",-0.136947202
"TMEM28",0.444898333
"TMEM38B",0.203821619
"TMEM4",-0.158674569
"TMEM41A",0.495812961
"TMEM44",-0.036652567
"TMEM45A",0.320020681
"TMEM45B",-0.409224992
"TMEM46",-0.340347396
"TMEM48",0.812033979
"TMEM50B",-1.410233749
"TMEM51",-0.108841328
"TMEM55A",-0.499720557
"TMEM55B",-4.786522631
"TMEM61",0.152078033
"TMEM62",0.011467855
"TMEM64",-0.113809904
"TMEM66",1.836487594
"TMEM67",0.106732871
"TMEM79",-0.541371266
"TMEM87B",-0.217264348
"TMEM97",0.880642746
"TMEM98",1.461678154
"TMEPAI",0.285208611
"TMF1",-0.366033921
"TMIGD2",-0.143530653
"TMLHE",0.041078069
"TMOD1",-0.284833992
"TMPO",-0.570706942
"TMPRSS11E",-0.54011585
"TMPRSS11F",0.728617361
"TMPRSS13",1.033386166
"TMPRSS4",-1.461712285
"TMSB4X",-0.142577853
"TMSL3",0.035199301
"TMTC4",0.068396121
"TNC",-1.835218786
"TNF",-0.04190651
"TNFAIP1",-0.070653665
"TNFAIP2",0.678950498
"TNFAIP3",-0.359426705
"TNFAIP8L1",-0.225993765
"TNFRSF10A",0.0701017
"TNFRSF10B",0.320792177
"TNFRSF11A",-0.457514429
"TNFRSF12A",0.068930359
"TNFRSF14",0.645667665
"TNFRSF1A",-1.722861733
"TNFRSF1B",-0.604502623
"TNFRSF4",0.079626281
"TNFRSF6B",2.236927901
"TNFRSF8",0.652859171
"TNFRSF9",-0.172227776
"TNFSF10",0.194500709
"TNFSF18",-0.036360581
"TNFSF4",-0.377016364
"TNIK",-0.410991969
"TNIP2",2.910994608
"TNKS",0.033916366
"TNNC1",0.107500243
"TNNI1",0.173963032
"TNNI2",0.093499044
"TNP1",-0.233419717
"TNRC18",0.332012807
"TNRC4",-0.143647416
"TNRC5",-0.121482941
"TNRC6C",0.154996864
"TNS4",-0.04072386
"TOB2",-0.012400719
"TOLLIP",1.081792114
"TOM1L1",-0.015728957
"TOMM20",8.552984817
"TOMM40L",-1.545914221
"TOP1MT",-0.272837815
"TOP2B",0.358685904
"TOP3A",0.361651077
"TOPBP1",-0.64154939
"TOPORS",-0.261912357
"TOR1AIP1",-0.149394582
"TOX",-0.255613348
"TP53",-0.27891749
"TP53AP1",0.03478291
"TP53BP1",8.182130636
"TP53BP2",-1.154061365
"TP53I11",0.510725986
"TP53I13",0.132072536
"TP53I3",0.029567718
"TP53INP1",1.102169892
"TP73",-0.030358302
"TP73L",-0.158822727
"TPD52",0.431231804
"TPD52L1",0.139067646
"TPM1",0.756715508
"TPM2",0.550758338
"TPM3",0.209228102
"TPM4",-0.028564433
"TPMT",-2.268512557
"TPP1",0.145341259
"TPP2",-0.856108914
"TPPP",-0.067563642
"TPR",0.045331561
"TPRKB",-0.255683626
"TPRX1",-0.297143054
"TPRXL",0.613154464
"TPSAB1",-0.082704358
"TPSD1",-0.073548056
"TPSG1",-0.37100783
"TPST1",0.811408987
"TPX2",0.315153694
"TRA16",-1.282117492
"TRA2A",-0.442715482
"TRAF1",0.270169165
"TRAF3",-5.765277244
"TRAF3IP3",-0.600451553
"TRAF5",-0.409694711
"TRAF6",-0.087906444
"TRAF7",-1.797111967
"TRAIP",-0.509167008
"TRAK1",-0.934630417
"TRAK2",-0.527553606
"TRAM2",0.044762036
"TRAP1",-0.213124688
"TRAPPC2",-0.279136446
"TRAPPC5",-0.214103883
"TRDMT1",-0.198041469
"TREM2",0.428173723
"TRERF1",0.173547349
"TREX1",0.31227757
"TRFP",-0.860572733
"TRHDE",-0.000579582
"TRIB1",-0.291273534
"TRIB2",-0.400911976
"TRIB3",-0.304692424
"TRIM13",0.338134225
"TRIM15",-0.118035903
"TRIM16L",0.027898635
"TRIM2",0.211794139
"TRIM22",-0.873385754
"TRIM24",-0.462432915
"TRIM25",-0.119745479
"TRIM26",0.01526693
"TRIM27",0.011344673
"TRIM28",-0.184741372
"TRIM29",-0.297921659
"TRIM32",1.646388319
"TRIM33",0.458007805
"TRIM34",-0.136815455
"TRIM36",-0.179112997
"TRIM37",-0.565190082
"TRIM38",-0.224506767
"TRIM4",0.174152499
"TRIM42",-0.276438279
"TRIM47",0.24536251
"TRIM5",-0.44999988
"TRIM59",-1.502302809
"TRIM62",0.031643627
"TRIM69",-0.581874921
"TRIM73",0.00514813
"TRIM8",-1.583221151
"TRIO",0.042188695
"TRIP10",-1.988172414
"TRIP13",-0.390718612
"TRIP4",-0.06029576
"TRIP6",-0.017479455
"TRMU",-2.556150644
"TROVE2",-2.954135577
"TRPC1",-0.109664243
"TRPC4AP",-0.087852489
"TRPC6",-0.099894102
"TRPM3",-0.085073451
"TRPM5",-0.187495304
"TRPS1",-0.39504068
"TRPV3",-0.515538661
"TRRAP",-0.784266293
"TSC22D1",-0.403204996
"TSC22D2",-0.509337066
"TSC22D3",-0.081285652
"TSC22D4",0.161935696
"TSCOT",0.229248624
"TSG101",0.031593176
"TSGA13",-0.166650747
"TSHZ1",0.013032225
"TSHZ2",0.21173602
"TSHZ3",0.278119844
"TSN",0.107085136
"TSPAN13",-2.367173589
"TSPAN3",0.291896438
"TSPAN31",0.494289111
"TSPAN32",0.315659865
"TSPAN5",-0.129794859
"TSPYL1",0.212225724
"TSPYL2",-2.149713162
"TSPYL4",1.962498335
"TSSK4",-0.52019022
"TST",-0.38770299
"TTBK2",-0.06395507
"TTC12",-0.021406379
"TTC15",0.007816757
"TTC17",-0.306694059
"TTC19",-0.090576799
"TTC22",-0.333836044
"TTC23",0.278393182
"TTC26",0.021836409
"TTC27",0.445933954
"TTC28",-0.149353845
"TTC3",-0.043944268
"TTC31",-0.353508222
"TTC35",0.577515517
"TTC4",-0.447087611
"TTC7B",-0.521635519
"TTC8",-0.563637298
"TTC9",-0.084296434
"TTF1",-0.059065405
"TTF2",-0.272771234
"TTK",-0.668548939
"TTLL1",-0.214264722
"TTLL5",-0.304269861
"TTLL7",-0.213587873
"TTMB",-0.030248689
"TTTY2",0.039594797
"TTTY5",0.25493619
"TTYH1",-0.022870933
"TUBB4",-1.026927863
"TUBD1",-0.128728516
"TUBE1",-0.408707854
"TUBG1",-2.691777353
"TUBG2",7.31007018
"TUFM",-0.152205332
"TUFT1",-0.11669625
"TULP3",0.056820316
"TULP4",-1.053552949
"TUSC3",-0.054568299
"TUSC4",-3.424456012
"TWIST1",-0.000268277
"TXLNA",0.411165224
"TXN",-0.020151763
"TXNDC1",-0.144108191
"TXNDC11",-0.420596359
"TXNDC13",-0.160448896
"TXNDC9",0.776222451
"TXNIP",-0.87770208
"TXNL4A",-0.112291587
"TXNRD1",-0.603378974
"TXNRD2",-0.098426263
"TYK2",-0.014797167
"TYROBP",-0.511986818
"TYSND1",1.104075823
"TYW1",-0.00085001
"U1SNRNPBP",-1.323553521
"UAP1L1",0.221470943
"UBAP2",1.071304056
"UBAP2L",2.32608427
"UBB",-0.026321265
"UBE1C",-2.226800108
"UBE1DC1",2.669377592
"UBE2B",-0.079532625
"UBE2C",-0.047054702
"UBE2D1",1.96978085
"UBE2G2",-0.220357548
"UBE2I",0.032669174
"UBE2L3",-0.082944003
"UBE2L6",-0.783094651
"UBE2N",-0.696712111
"UBE2Q1",-0.440506754
"UBE2S",-0.313902143
"UBE2V1",1.855443381
"UBE3A",0.226741245
"UBE3C",-0.246192884
"UBE4A",0.122693525
"UBE4B",-0.105883153
"UBL3",-0.390197075
"UBN1",-0.866863953
"UBP1",0.210664449
"UBPH",0.860898512
"UBR1",-3.467476345
"UBTD1",-0.158216777
"UBTF",-0.145304951
"UBXD6",-0.846378205
"UCA1",0.080181473
"UCHL5",0.361450377
"UCK2",-0.016611264
"UCKL1",-0.218071823
"UCN2",-1.151243223
"UCN3",0.420065207
"UCP2",-0.060552248
"UGCG",0.39620086
"UGCGL1",-1.202079507
"UGDH",-0.461278606
"UGT1A6",-1.340059161
"UHRF1",-0.685666371
"UHRF2",1.830298482
"UIMC1",0.011014232
"ULBP2",-0.966448358
"UMPS",-0.086765409
"UNC13B",0.234242433
"UNC45A",-0.228616732
"UNG",-0.677762151
"UNQ467",0.1397859
"UPF3A",-0.554775694
"UPK1A",-0.487293005
"UPK1B",0.294305093
"UPP1",-0.286732915
"UQCR",1.373230582
"UQCRB",-0.236982665
"URM1",0.05100965
"URP2",-0.145111691
"USF1",-0.191100156
"USF2",0.077561636
"USHBP1",-0.486690693
"USP1",0.281684087
"USP16",-0.157396873
"USP21",0.074458331
"USP22",0.792672872
"USP28",-0.145626627
"USP3",-0.470594604
"USP32",1.241917042
"USP36",0.124472743
"USP37",-0.425920368
"USP38",-0.070437602
"USP39",-0.205882226
"USP4",-0.798845162
"USP47",-0.401917978
"USP48",-0.285610395
"USP5",0.314222394
"USP52",0.178754033
"USP54",0.21824609
"USP6NL",-0.14703333
"USP7",-0.140660661
"USP9X",-0.232859689
"UST",-0.03882241
"UTF1",-1.969960215
"UTP11L",-0.283852862
"UTP14A",0.366372327
"UTP14C",-0.081687809
"UTP15",-0.068258836
"UTX",-2.357590018
"UTY",-0.121036711
"UVRAG",-0.44004921
"VAMP2",0.390783347
"VAMP4",-0.213510512
"VANGL1",-0.181288005
"VARSL",-0.735919026
"VASH1",0.514572155
"VAV2",-0.298256474
"VAV3",-0.008370293
"VAX2",-0.657342075
"VCL",-0.227321204
"VCP",-0.042318827
"VCY",0.032702472
"VDAC3",0.124008922
"VDP",0.418597207
"VDR",0.007418446
"VEGFA",1.547488961
"VEGFB",-0.486291821
"VENTX",0.250956978
"VEZF1",-1.154556097
"VGLL1",-0.165302396
"VGLL2",-0.594865235
"VGLL3",0.205846645
"VGLL4",-0.285242959
"VHL",-0.211151623
"VIM",0.657681126
"VKORC1",-0.688693691
"VKORC1L1",4.33477818
"VLDLR",-0.171477676
"VPS13A",0.286482639
"VPS13C",-1.19841011
"VPS13D",0.019903928
"VPS16",-1.612721831
"VPS25",-0.115471019
"VPS33B",0.497996754
"VPS36",-0.520143983
"VPS39",0.174069794
"VPS41",-0.603113751
"VPS4B",0.206757451
"VPS72",-0.280744695
"VPS8",0.08692297
"VRK2",0.096767968
"VSNL1",2.320041218
"VSX1",-0.949043828
"WAPAL",0.230036181
"WARS",-0.089161126
"WASF2",3.570576827
"WASL",0.041173507
"WBP1",-0.278660643
"WBP5",0.069263905
"WBSCR27",0.060803246
"WBSCR28",-0.309189169
"WDFY1",-0.023283799
"WDFY2",2.543569069
"WDHD1",-1.27790286
"WDR1",2.430931339
"WDR13",-0.58333713
"WDR19",-0.35225229
"WDR23",1.73933179
"WDR26",-0.016575964
"WDR27",-0.188896555
"WDR3",0.772937986
"WDR35",-0.35961921
"WDR37",-2.264030997
"WDR4",-0.123639655
"WDR41",0.049054795
"WDR42A",0.018066793
"WDR44",-0.719110759
"WDR47",-0.367532794
"WDR5",-0.592028271
"WDR51A",0.528830269
"WDR51B",-0.559737593
"WDR54",-0.734856455
"WDR6",-0.114599225
"WDR60",-0.150920665
"WDR63",0.438252044
"WDR66",0.740267395
"WDR76",-0.239756918
"WDR77",0.535493249
"WDR78",-0.232741396
"WDTC1",-0.211436902
"WEE1",-0.524300513
"WFDC12",1.290441281
"WFDC2",-0.39456136
"WFIKKN1",-0.405743946
"WHSC1",-0.200327924
"WHSC1L1",-0.073869379
"WHSC2",0.050907332
"WIPI1",-1.491770157
"WNK1",-0.258716269
"WNT1",-1.02813502
"WNT10B",0.337551499
"WNT2B",0.061751727
"WNT3A",0.50554327
"WNT5A",-0.463655696
"WNT5B",-1.297921389
"WRN",-0.363933911
"WSB1",0.217814465
"WSB2",-1.561802319
"WT1",-0.549028247
"WWC1",0.011000673
"WWC3",-0.637524622
"WWP1",-0.699858583
"WWP2",-0.072497856
"WWTR1",0.129458763
"XAB2",-0.04206801
"XBP1",0.318529518
"XDH",-0.251925921
"XKR4",-0.04270711
"XPC",-0.167945737
"XPNPEP2",-0.221425472
"XPNPEP3",-0.411738231
"XPO1",0.228501131
"XPO6",-0.200905608
"XPOT",-6.553998438
"XRCC2",-0.074466351
"XRCC6",-0.043405996
"XRN2",-2.856367411
"XRRA1",-0.074423091
"XYLB",-0.111314999
"XYLT1",0.214969739
"YAF2",-0.094330471
"YAP1",-0.046412439
"YARS",-1.541658997
"YARS2",0.381017388
"YBX1",0.533747987
"YBX2",0.383111457
"YEATS2",0.079576208
"YEATS4",2.228278719
"YES1",0.299440897
"YIPF6",-0.284331216
"YLPM1",3.313414267
"YME1L1",0.044401535
"YPEL2",-0.028275334
"YPEL3",0.229790967
"YPEL5",0.524731705
"YRDC",-0.061090759
"YWHAB",0.001245403
"YWHAE",0.694537933
"YWHAH",1.671067671
"YWHAQ",-0.014535702
"YY1",0.049424015
"ZADH2",2.033642277
"ZAN",-0.579839689
"ZAP70",-0.063532577
"ZBTB1",-0.069411077
"ZBTB10",-0.012936794
"ZBTB11",-8.656826267
"ZBTB12",-0.046698829
"ZBTB16",0.105114952
"ZBTB17",4.260991414
"ZBTB2",-0.213889789
"ZBTB20",-0.023945826
"ZBTB22",-0.321128861
"ZBTB24",0.099278462
"ZBTB25",-0.193217324
"ZBTB26",-0.036261692
"ZBTB3",0.018956892
"ZBTB32",0.028021372
"ZBTB33",-0.60838792
"ZBTB34",-0.115291806
"ZBTB37",0.177277644
"ZBTB38",-0.10704761
"ZBTB39",-0.227814
"ZBTB4",0.119930452
"ZBTB40",0.139096709
"ZBTB41",0.065482596
"ZBTB43",0.105612266
"ZBTB44",-0.020172229
"ZBTB45",-0.532479171
"ZBTB46",-0.211314873
"ZBTB47",-0.111873015
"ZBTB48",-0.030748633
"ZBTB5",0.692278037
"ZBTB6",-0.446914627
"ZBTB7A",-1.040840446
"ZBTB7B",0.311931441
"ZBTB7C",-0.078780391
"ZBTB8",0.108737533
"ZBTB9",-0.274785337
"ZC3H12A",-0.267093855
"ZC3H12C",-0.404847484
"ZC3H5",0.807226522
"ZC3H6",-0.09734122
"ZC3H7B",-0.314642955
"ZC3H8",2.385025315
"ZC3HAV1",-0.387410721
"ZC3HAV1L",-0.810606192
"ZC3HC1",0.274950383
"ZCCHC11",-0.168178747
"ZCCHC12",0.266494738
"ZCCHC14",0.288312453
"ZCCHC7",-0.375531782
"ZCD2",0.556589541
"ZDHHC1",-0.129626935
"ZDHHC13",-0.443137998
"ZDHHC21",-0.099932088
"ZDHHC6",-0.468218866
"ZFAND3",0.284595016
"ZFAT1",1.083564065
"ZFHX2",0.243680851
"ZFHX4",-0.027517558
"ZFP1",-0.229181614
"ZFP14",-0.103116965
"ZFP161",-0.12712621
"ZFP2",-0.170102931
"ZFP28",-0.056928688
"ZFP3",-0.340526966
"ZFP30",-0.002737182
"ZFP36",-0.000901475
