"Gene","STAT3"
"PKNOX2",-0.132019608
"PKP1",-0.061696644
"PLA1A",0.43692143
"PLA2G12A",-2.583785323
"PLA2G12B",0.168385866
"PLA2G1B",-0.695003736
"PLA2G3",0.175580055
"PLA2G4A",-0.248405484
"PLA2G4C",0.536787937
"PLA2G4F",0.072178653
"PLA2G7",0.114448868
"PLAC2",-0.35641877
"PLAC8",-0.350610348
"PLAC9",-0.489531261
"PLAG1",0.215238448
"PLAGL1",-0.743985323
"PLAGL2",-0.237656168
"PLAT",0.411569097
"PLAU",0.198504383
"PLAUR",4.847957491
"PLB1",-0.116951678
"PLCD1",-0.124160103
"PLCG1",-0.112859374
"PLCL1",-0.033954945
"PLD1",-0.253459287
"PLEK",-0.096136172
"PLEK2",-0.123637078
"PLEKHA3",-0.240216964
"PLEKHA5",-0.282953382
"PLEKHA6",0.054207279
"PLEKHA7",-0.382415588
"PLEKHB2",-0.361047328
"PLEKHC1",-0.399388739
"PLEKHF1",-0.277369827
"PLEKHF2",0.395816843
"PLEKHG3",0.139339375
"PLEKHG5",0.295683435
"PLEKHH3",-1.003143517
"PLEKHK1",0.116994432
"PLEKHM1",-0.204767155
"PLK1",0.458230118
"PLK2",0.09251919
"PLK3",-0.692745557
"PLK4",0.022948183
"PLLP",0.148229904
"PLOD2",-0.013794981
"PLP1",-0.053220882
"PLUNC",0.634597661
"PLXDC1",-0.519603046
"PLXDC2",-0.198868612
"PLXNC1",-0.076824025
"PMAIP1",-3.207001687
"PMF1",-0.665189366
"PMFBP1",-0.155708485
"PML",0.078342285
"PMM2",0.520306283
"PMP2",-0.104054914
"PMP22",-0.0252481
"PMS2",0.05258557
"PMS2L2",0.190330752
"PMS2L5",-0.093300953
"PNKP",0.115811406
"PNMA2",-0.315457393
"PNN",-0.18217719
"PNPLA3",1.151327931
"PNPLA4",0.043048045
"PNPO",0.219085515
"PNPT1",0.076916986
"PNRC1",1.534317813
"PNRC2",1.012045239
"POF1B",-1.846875079
"POFUT1",0.089530803
"POGK",0.197473314
"POGZ",-0.105637417
"POLA1",-1.963093693
"POLA2",-7.062324106
"POLD1",-1.273066579
"POLD3",0.373344015
"POLDIP3",-0.063985557
"POLE",0.151517143
"POLH",-0.09350817
"POLI",-0.132809103
"POLQ",0.106411151
"POLR1D",-0.472472443
"POLR2A",0.001248205
"POLR2C",-0.012412119
"POLR2I",-0.247634494
"POLR2J2",0.617986966
"POLR2K",0.013374504
"POLR2L",-0.236885248
"POLR3C",-0.350101754
"POLR3E",0.182561989
"POLR3F",-0.775246156
"POLR3G",-0.017816614
"POLR3K",-0.015130213
"POM121",0.314080046
"POMC",0.011575676
"POMGNT1",-3.197265691
"POMZP3",0.429691411
"POP5",5.20054722
"POPDC3",-0.275645786
"PORCN",0.166763758
"POSTN",-0.035733268
"POU1F1",-0.173697162
"POU2AF1",0.011170515
"POU2F1",-0.121899124
"POU2F2",0.241974668
"POU2F3",0.028843995
"POU3F1",0.281123564
"POU3F2",-0.413213905
"POU3F3",-4.347203104
"POU3F4",0.284609598
"POU4F1",-0.512423689
"POU4F2",0.641809496
"POU4F3",0.354032337
"POU5F1",-0.283269047
"POU6F1",-0.157509572
"POU6F2",0.269089585
"PPA2",0.099956014
"PPAN",-0.104328568
"PPAPDC1A",0.399586141
"PPAPDC1B",0.092773897
"PPARA",0.11330375
"PPARBP",-0.472013481
"PPARD",-0.049037518
"PPARG",0.065142174
"PPARGC1A",-0.006999839
"PPARGC1B",0.095766325
"PPCDC",3.517326325
"PPCS",0.236931633
"PPFIA2",0.27217214
"PPFIBP1",0.082701315
"PPFIBP2",0.39225241
"PPIB",0.214927454
"PPID",-1.979070367
"PPIE",0.059103306
"PPIF",-0.041412594
"PPIL1",-0.174513816
"PPL",-0.108851889
"PPM1A",-0.19548874
"PPM1F",0.084745367
"PPME1",-0.151836013
"PPP1CB",-2.591560589
"PPP1CC",0.046589537
"PPP1R12B",0.150457615
"PPP1R13L",-0.131297625
"PPP1R14A",-0.170994297
"PPP1R14C",0.142158906
"PPP1R15A",0.110741308
"PPP1R15B",-0.20798273
"PPP1R1B",0.321196095
"PPP1R3B",-0.196172742
"PPP1R7",-0.007864716
"PPP1R8",-0.344380868
"PPP1R9A",0.268949186
"PPP2CA",0.49837681
"PPP2R1A",0.853736446
"PPP2R1B",2.636082615
"PPP2R2B",-0.340621402
"PPP2R2C",-0.13945949
"PPP2R3A",0.116638741
"PPP2R5B",-3.272777524
"PPP2R5D",0.371767345
"PPP3CA",0.096130495
"PPP3CC",-0.507344258
"PPP4R1",-0.452326466
"PPP6C",-0.026215869
"PPRC1",-0.236785263
"PPTC7",-0.864745563
"PPY2",0.171875238
"PQBP1",-0.101568446
"PQLC3",-0.531143825
"PRAM1",-0.479797181
"PRAME",-0.070599494
"PRC1",-0.229112595
"PRCP",-0.18155023
"PRDM1",-0.004018817
"PRDM10",-0.216949323
"PRDM12",0.320817118
"PRDM13",0.067161783
"PRDM14",-0.04274533
"PRDM16",-0.037663019
"PRDM2",-0.193021444
"PRDM4",-1.234161047
"PRDM5",0.2901119
"PRDM6",-0.320593952
"PRDM7",0.193779932
"PRDM8",-0.259248151
"PRDM9",0.191928859
"PRDX2",0.002649208
"PRDX3",0.647332055
"PRDX6",-0.214855841
"PREB",-0.35923505
"PREI3",-0.456522509
"PRELP",0.522720527
"PREPL",-0.452087851
"PRH1",0.057854956
"PRIC285",-0.015057028
"PRICKLE1",0.077094805
"PRICKLE2",-0.330788721
"PRIM1",0.79637458
"PRIM2A",0.218320635
"PRKAB1",0.133795456
"PRKAB2",0.185388569
"PRKACB",-0.171895326
"PRKAG2",2.040781623
"PRKAR1A",0.061182
"PRKCA",0.014735954
"PRKCB1",-0.148812483
"PRKCD",-1.698585119
"PRKCDBP",-0.365276866
"PRKCH",-1.866578192
"PRKCI",-0.320396227
"PRKCZ",-0.062669514
"PRKD3",-0.365200014
"PRKRA",-0.330839811
"PRKX",-0.258522079
"PRMT1",0.029700864
"PRMT2",0.239556936
"PRMT3",-0.463357599
"PRMT5",1.880757235
"PRMT6",0.612625297
"PRMT7",-0.700730521
"PRND",-0.035077318
"PRO1073",0.120623958
"PROK2",-0.096519351
"PROP1",-0.129757457
"ProSAPiP1",-0.207378342
"PROX1",-0.026574183
"PRPF19",0.575739752
"PRPF4B",0.00371025
"PRPF6",-0.098941361
"PRPS1L1",-0.252009469
"PRPSAP1",0.125484811
"PRR4",2.068075146
"PRRG4",-0.086767587
"PRRX1",-0.02451814
"PRRX2",0.33751799
"PRSS1",0.512772756
"PRSS16",0.085045451
"PRSS2",-0.105456417
"PRSS22",0.510226523
"PRSS23",-0.115865726
"PRSS3",-0.859968745
"PRSS33",-0.573484351
"PRX",0.527461842
"PSAT1",-0.610413765
"PSCD2",2.190253675
"PSD3",-0.419968108
"PSD4",0.43122248
"PSG6",0.203014998
"PSG7",0.171827279
"PSG9",0.046317072
"PSIP1",-0.166404967
"PSMA3",0.035182034
"PSMA8",-0.028291439
"PSMB4",-0.153215524
"PSMB9",-4.080846005
"PSMC2",0.075786412
"PSMC3IP",-0.951854478
"PSMC5",0.062530233
"PSMD11",-0.076729767
"PSMD2",0.01969729
"PSMD9",0.130347655
"PSME1",-0.075544227
"PSME2",-0.158837136
"PSME3",-1.047780419
"PSMF1",0.192083391
"PSPC1",0.21333561
"PSRC1",-0.10690271
"PTAFR",0.456479187
"PTBP1",-0.300859967
"PTCD1",-0.268277571
"PTDSR",-0.942237499
"PTEN",-0.386149393
"PTF1A",-0.251791179
"PTGER1",-0.48590781
"PTGER4",-0.494346133
"PTGES",0.064256418
"PTGES2",0.396546332
"PTGS1",1.143879207
"PTGS2",-0.719394531
"PTH",-0.031314719
"PTHB1",0.131497687
"PTHLH",1.441869959
"PTK2B",-0.048482949
"PTOV1",-0.090324414
"PTP4A1",-0.03302822
"PTP4A2",-0.976900549
"PTPN1",3.370728836
"PTPN11",0.459277101
"PTPN13",0.231000736
"PTPN18",0.060292195
"PTPN23",-0.004811943
"PTPN6",0.031656117
"PTPRA",0.114062556
"PTPRB",-0.54230972
"PTPRCAP",-0.258582517
"PTPRE",0.122517162
"PTPRN",-0.231930629
"PTPRS",-0.404764035
"PTPRU",0.134407982
"PTPRZ1",-0.125045508
"PTRF",-0.0008462
"PTS",0.251700687
"PUM1",-0.043195922
"PUM2",-0.191945878
"PURA",-0.654016185
"PURB",0.531188386
"PUS1",-0.06169799
"PUS7",-0.524381986
"PVR",-0.073355799
"PVRL2",-0.578218292
"PVRL3",0.278586002
"PVRL4",-0.448241066
"PWP2",0.693259668
"PXMP2",-0.461718305
"PYCARD",-0.191509568
"PYCR1",0.340570774
"PYCR2",0.437024091
"PYDC1",0.439905701
"PYGB",-0.033381643
"PYGM",-0.040284466
"PYHIN1",-0.038220048
"QKI",-0.053840845
"QPRT",-0.159784118
"QRICH2",-0.561454278
"QSER1",-0.130605396
"QTRTD1",-0.653262876
"RAB11FIP1",-0.742710211
"RAB11FIP2",-0.046016363
"RAB14",0.419346107
"RAB18",-2.229450484
"RAB24",-0.178826218
"RAB25",0.107406244
"RAB27B",0.064015829
"RAB31",0.632660248
"RAB34",-0.135091427
"RAB3D",0.207214214
"RAB3GAP1",-1.609055606
"RAB3IP",-1.618271917
"RAB40B",-0.547827536
"RAB5A",0.518541191
"RAB6A",0.943734339
"RAB6C",-1.399849881
"RAB7L1",-0.530856928
"RAB9",0.088295973
"RABAC1",-0.013853722
"RABEP2",0.434527319
"RABGAP1",0.146252125
"RABGAP1L",0.003042541
"RABIF",-0.050307612
"RAD1",-0.306612527
"RAD21",-0.034357264
"RAD23B",2.246761003
"RAD51",-0.716811127
"RAD51AP1",-0.102755118
"RAD54B",0.09742768
"RAD54L",-1.799195848
"RAE1",0.115123098
"RAET1E",0.376625928
"RAGE",0.254623741
"RAI14",-0.707093501
"RAI16",0.495339083
"RALA",-3.645475143
"RALGPS1",0.088332338
"RAMP3",-0.114435482
"RAN",-0.717894314
"RANBP17",-0.09479077
"RANBP9",-0.078190109
"RAP2A",-0.710035165
"RAP2B",-0.133493742
"RAP2C",-0.290263858
"RAPGEF1",-0.17312661
"RAPGEF2",-0.159401868
"RAPGEF3",0.331456855
"RAPGEF4",-0.231001812
"RAPGEFL1",-0.024455563
"RAPH1",0.551181406
"RARA",0.528759483
"RARB",-0.031856579
"RARG",0.755343461
"RASA1",-1.460262315
"RASA2",0.093733503
"RASA4",-0.142371689
"RASAL2",2.647151062
"RASD1",0.227653147
"RASGEF1A",-0.021086431
"RASGEF1B",0.178580453
"RASGRF1",0.328530619
"RASL11A",0.317142598
"RASSF1",0.9176257
"RASSF7",-0.248306634
"RASSF8",0.15671025
"RAX",0.297674607
"RAXL1",-0.156843792
"RB1",0.058521785
"RB1CC1",-1.818245016
"RBAK",-0.010483782
"RBBP4",0.540039379
"RBBP5",-0.162884628
"RBBP6",0.013879751
"RBBP7",-0.091289649
"RBBP8",-0.21009134
"RBL1",0.089234387
"RBL2",-0.213154207
"RBM10",-0.23057579
"RBM14",0.05801891
"RBM15",-0.107958591
"RBM15B",0.002758136
"RBM16",-0.859856794
"RBM19",0.076276968
"RBM24",-0.488629229
"RBM25",-1.201317396
"RBM26",-0.336831593
"RBM28",0.264448694
"RBM3",0.326251323
"RBM39",0.115875501
"RBM5",-0.205096177
"RBM9",-0.696284106
"RBMX",-0.281577852
"RBP1",2.41470963
"RBPMS",-0.338389157
"RBPSUH",0.827618404
"RBPSUHL",0.316149864
"RCBTB1",-0.347169572
"RCE1",0.010723678
"RCN3",-0.294897575
"RCOR1",1.486950487
"RCOR2",0.220789505
"RCOR3",-0.248064289
"RDBP",-0.08519173
"RDH12",1.63686573
"RDH13",0.28645199
"REC8L1",0.166664231
"RECQL",-1.198005654
"REEP1",0.649131109
"REEP5",0.011489529
"REG1A",-0.572606798
"REL",-0.190075017
"RELA",1.043132605
"RELB",-0.479307838
"REM1",-0.214857663
"REPS2",-0.001333129
"RERE",0.123083861
"REST",-0.026358108
"RET",0.023377791
"REV1",0.121660858
"REV3L",0.156008584
"REXO2",-0.009524292
"REXO4",0.271219817
"RFC1",-0.298540934
"RFC3",-0.190833554
"RFC4",-0.234483239
"RFC5",-0.720925274
"RFPL2",-0.190907607
"RFX1",-0.322829137
"RFX2",0.159258273
"RFX3",0.007158111
"RFX4",-0.452929757
"RFX5",-0.406326685
"RFXANK",-0.011338799
"RFXAP",-0.106839691
"RFXDC1",-0.054542907
"RFXDC2",0.180877713
"RGL2",-0.12062449
"RGMB",-0.697875602
"RGNEF",-0.068048398
"RGS12",0.746481305
"RGS2",-0.389677383
"RGS20",0.404994166
"RGSL1",-0.036683768
"RHBDL2",1.393806813
"RHEB",-0.35462991
"RHEBL1",0.51437912
"RHOA",7.033192375
"RHOB",-0.380315253
"RHOBTB3",0.024435906
"RHOD",-0.199028167
"RHOF",0.250741711
"RHOG",-1.504877748
"RHOH",-0.374321269
"RHOJ",-0.08864895
"RHOQ",0.408026538
"RHOT1",-0.163485054
"RIC8A",-0.128089347
"RICTOR",-3.244985951
"RIMS2",-0.040932258
"RIN1",0.784591268
"RIN2",-0.525300946
"RIN3",0.126092275
"RING1",0.290552938
"RIOK1",-3.252151991
"RIPK1",-0.181218398
"RIPK2",0.115511439
"RIPK4",0.325733244
"RIPK5",0.015986314
"RKHD2",-0.176391877
"RKHD3",-0.201347998
"RLF",-0.068507028
"RLN1",-0.006057889
"RMI1",0.860010931
"RNASE1",0.843662906
"RNASE7",0.168259075
"RNASE8",-0.270857161
"RNASEH2A",-0.317694105
"RNASEH2B",-0.008412862
"RNASET2",-0.76960329
"RND3",0.590690087
"RNF10",0.000700333
"RNF11",0.270893054
"RNF12",0.053069399
"RNF121",-0.113856582
"RNF126",-0.19945217
"RNF128",-0.313427329
"RNF13",-0.245190878
"RNF139",-0.287552938
"RNF14",-5.212623069
"RNF141",-0.056897577
"RNF144",0.031973449
"RNF146",-0.911370338
"RNF152",-0.071584077
"RNF169",-0.146467005
"RNF170",0.00698103
"RNF182",0.55494521
"RNF187",-1.560641965
"RNF2",-0.093995615
"RNF20",-0.617875682
"RNF24",-0.153138478
"RNF34",1.056938533
"RNF39",0.112595314
"RNF4",2.310501922
"RNF44",-0.480243035
"RNF5",0.259620328
"RNF6",2.335061403
"RNGTT",-0.132798138
"RNPEP",-0.454503121
"RNPS1",0.360671059
"ROBO1",-1.150451462
"ROCK2",0.043858037
"ROR1",0.469057224
"ROR2",-0.737952315
"RORA",0.641242204
"RORB",0.12033543
"RORC",0.590388139
"ROS1",-0.244573002
"RP11-125A7.3",-0.147998634
"RP11-130N24.1",-0.028097551
"RP11-217H1.1",-0.271439143
"RP11-298P3.3",-0.476899109
"RP11-321G1.2",-0.035193564
"RP11-35N6.1",-0.120393078
"RP11-529I10.4",0.316662497
"RP11-54H7.1",-0.065324396
"RP11-82K18.3",-0.517107486
"RP11-93B10.1",1.366353572
"RP2",-2.64722253
"RP5-1022P6.2",0.536421547
"RP5-860F19.3",-0.253507298
"RP5-875H10.1",0.058186123
"RPA2",-0.334159204
"RPA3",-0.645814676
"RPAIN",-0.290527047
"RPE",5.302219608
"RPGR",-0.432731709
"RPH3AL",0.669166997
"RPIA",-0.273478867
"RPL14",-0.021624722
"RPL17",-0.030407984
"RPL22",-0.056880727
"RPL27A",-0.098723837
"RPL29",-0.041830546
"RPL31",-0.052742024
"RPL32P3",-0.328135644
"RPL35",-0.016936721
"RPL37",-0.199950563
"RPL3L",-0.909269955
"RPL5",-0.064473184
"RPL6",-0.081889681
"RPL8",0.010954706
"RPLP1",-0.063350001
"RPN1",0.170867178
"RPP40",0.179030434
"RPRC1",0.137373461
"RPS13",-0.016024719
"RPS14",-0.035795433
"RPS18",-0.029962082
"RPS2",0.007719725
"RPS21",-0.068732391
"RPS27A",-0.052903708
"RPS29",-0.088046822
"RPS3A",0.00504583
"RPS4Y1",0.098157305
"RPS4Y2",0.130257725
"RPS5",-0.032876681
"RPS6",-0.008242664
"RPS6KA1",-0.311086317
"RPS6KA2",0.721612408
"RPS6KA4",0.065872625
"RPS6KA5",-0.028240892
"RPS6KL1",0.437718939
"RPTN",0.40818007
"RQCD1",0.458615195
"RRAGA",-0.25937359
"RRAGC",0.670973283
"RRM2",0.356862488
"RRM2B",-0.125638909
"RRN3",-0.255081928
"RRS1",0.037748694
"RS1",-0.106585962
"RSAD1",-1.059430629
"RSC1A1",-0.089372453
"RSF1",-0.14102409
"RSHL2",0.074847149
"RSNL2",-0.552148785
"RTCD1",-0.24670365
"RTEL1",0.86228758
"RTN2",-0.120998877
"RTN4",2.029481502
"RTP4",-0.330588213
"RTTN",0.572283686
"RUNDC2A",0.073459747
"RUNDC2B",0.031009881
"RUNDC2C",-0.032076596
"RUNX1",-2.678318126
"RUNX1T1",-0.032646085
"RUNX2",-0.091626576
"RUNX3",-0.073690767
"RUTBC1",0.340838389
"RUTBC3",-0.24978646
"RUVBL1",-0.200953368
"RUVBL2",0.027518902
"RWDD4A",-1.147850742
"RXFP3",-0.650163001
"RXRA",1.175278272
"RXRB",0.228753827
"RXRG",0.009139807
"RYBP",-0.419125874
"S100A1",0.206509469
"S100A10",-0.204890413
"S100A11",-0.14510101
"S100A12",-1.829562984
"S100A13",-0.022483733
"S100A14",-0.020931928
"S100A16",-0.008097124
"S100A2",-0.004738053
"S100A3",-0.617887047
"S100A4",0.418597241
"S100A5",1.492807659
"S100A6",0.042530682
"S100A7",-0.375501951
"S100A7A",-0.211534013
"S100A8",0.138840263
"S100A9",0.054606444
"S100P",-0.376465252
"S100PBP",-0.112414242
"SAA3P",-0.453100623
"SAA4",-0.483598468
"SAFB",2.551737131
"SAFB2",-0.251384227
"SALL1",-0.057130715
"SALL2",0.60302607
"SALL3",0.175837867
"SALL4",0.167026713
"SAMD1",0.218896423
"SAMD10",0.293686433
"SAMD9",0.089792812
"SAMD9L",-0.142619471
"SAP130",0.115447237
"SAP18",0.148685788
"SAP30",-0.784790189
"SAP30BP",-0.363993445
"SAP30L",-0.152543281
"SARM1",-0.001153393
"SARS",-0.07183607
"SART2",-0.162615553
"SASH1",-1.163344842
"SAT2",-0.074053478
"SATB1",0.086216416
"SATB2",-0.434947429
"SAV1",-0.18510952
"SBDS",0.253520432
"SBF2",-0.083206963
"SBNO2",-0.188650484
"SC4MOL",1.018777162
"SCAMP1",-0.634616992
"SCAMP3",-0.158114665
"SCAND1",-0.189726909
"SCAND2",-0.281960757
"SCAP",-0.175741015
"SCARF1",-0.490758947
"SCCPDH",1.040185971
"SCD5",-0.397990259
"SCEL",-0.018128711
"SCFD1",0.345458938
"SCFD2",-0.385071635
"SCG5",-0.97825636
"SCGB1A1",-0.190135024
"SCGB2A2",-0.037853264
"SCLT1",0.189578807
"SCMH1",0.222024435
"SCML1",0.264420101
"SCML2",-0.275716528
"SCML4",-0.028493227
"SCN1B",-0.259319729
"SCN4B",0.705817134
"SCNN1A",0.049150436
"SCNN1D",-0.089293126
"SCPEP1",-1.03930876
"SCRT1",-0.574008565
"SCRT2",-1.251498883
"SCTR",-0.395132635
"SCUBE1",0.104893453
"SCUBE3",-0.152742304
"SCYL1",0.151017735
"SDC1",0.029751282
"SDC2",-0.173814264
"SDCBP2",-0.915101235
"SDF2",-0.423141156
"SDF2L1",-0.181546923
"SDHA",-0.243883647
"SDHALP2",-0.058347146
"SDHB",-0.04295735
"SDHC",0.465344866
"SDHD",0.263138645
"SDK1",0.167800413
"SEC11C",-0.002839755
"SEC14L1",-0.230059913
"SEC14L2",-0.102519477
"SEC22C",-1.350748427
"SEC23B",1.315833303
"SEC24B",-0.466470292
"SEC24C",-0.188032191
"SEC24D",-0.765734503
"SEC31B",0.269383313
"SEC61A1",0.277540192
"SEC63",0.437444021
"SECISBP2",-0.441973413
"SEL1L",0.157548772
"SELPLG",-0.16776091
"SELS",0.201271144
"SEMA3A",-0.108815141
"SEMA3C",2.596446229
"SEMA3D",-0.040856884
"SEMA3F",0.077040855
"SEMA4C",0.004791716
"SEMA5A",0.073642329
"SEMA6B",0.325453707
"SEMA7A",0.279580266
"SEMG1",-0.089383243
"SENP6",0.184843396
"SENP7",-0.185109156
"SEPHS2",0.096490791
"SEPP1",-0.200107208
"SERBP1",-2.45598523
"SERGEF",-3.448376101
"SERINC3",-0.25053939
"SERPINA1",0.020578573
"SERPINB1",0.668980689
"SERPINB13",2.326049776
"SERPINB2",-0.079612689
"SERPINB3",0.159298003
"SERPINB4",0.163518022
"SERPINB6",1.239692887
"SERPINB7",-0.067432305
"SERPINB8",-0.320804959
"SERPINB9",0.319709592
"SERPIND1",-0.08551986
"SERPINE2",-0.082384567
"SERPINF1",0.092525073
"SERTAD1",-0.590023147
"SERTAD2",-0.036824273
"SERTAD3",-0.018995395
"SERTAD4",0.404063582
"SESN1",-0.120457825
"SESN3",-0.398990276
"SETBP1",0.119365408
"SETD1A",0.091829155
"SETD1B",-0.249497195
"SETD2",0.015136341
"SETD3",-0.579944393
"SETD7",-0.682555685
"SETD8",-0.883262245
"SETDB1",0.175817877
"SETX",0.054706299
"SF1",-0.164605945
"SFMBT1",0.761025413
"SFMBT2",0.07649059
"SFPQ",-0.588137568
"SFRS12",-0.840296161
"SFRS15",-0.15718496
"SFRS6",-2.126858618
"SFRS9",0.535550803
"SFXN2",0.390830158
"SFXN3",-0.241617026
"SGCB",-0.74062522
"SGIP1",-0.310428922
"SGK",0.54490084
"SGK2",-0.165104151
"SGK3",0.003933915
"SGOL1",0.336893975
"SGPL1",0.00186989
"SGPP2",-0.048334513
"SGSH",0.582275836
"SH2B1",0.019803911
"SH2B3",0.024108587
"SH2D3A",0.258159301
"SH2D3C",-0.341062268
"SH2D4A",0.022890049
"SH2D5",-0.098402606
"SH3BP1",-0.100272565
"SH3BP4",-0.539159955
"SH3D19",-0.502720382
"SH3KBP1",0.007655093
"SH3PXD2B",-0.229390832
"SH3RF1",-0.037171173
"SH3TC2",0.677927454
"SH3YL1",1.26217712
"SHB",-0.171264759
"SHC1",0.313587759
"SHC4",-0.645568793
"SHCBP1",0.110430126
"SHF",1.758554073
"SHH",-0.187531626
"SHMT2",-0.267697139
"SHOX",0.091105932
"SHOX2",0.193101988
"SHROOM1",0.266729404
"SIAH1",-0.539624956
"SIAH2",-0.228761809
"SIAHBP1",-0.048976979
"SIDT2",-0.121808862
"SIGIRR",-2.138188682
"SIGLEC1",0.425503156
"SIGLEC7",-0.124385939
"SIGLEC8",0.432748583
"SIM1",-0.738694512
"SIM2",-0.048323534
"SIN3A",-0.374689775
"SIRPB1",0.500684638
"SIRT1",-0.279961919
"SIRT2",-0.547272365
"SIRT3",0.351444215
"SIRT4",-0.028432553
"SIRT5",-0.248726886
"SIRT6",0.027588829
"SIRT7",0.236487992
"SIVA1",-0.140890306
"SIX1",0.232473263
"SIX2",0.548645993
"SIX3",-0.435944807
"SIX4",-0.029869644
"SIX5",0.318403538
"SIX6",-0.123004229
"SKAP1",-0.633806445
"SKAP2",-0.549740634
"SKI",0.460172834
"SKIL",-0.425774011
"SKP2",-0.140182396
"SLA/LP",-0.103109409
"SLA2",-0.126242945
"SLBP",0.199220696
"SLC10A4",-0.150835273
"SLC10A7",-0.012396495
"SLC11A1",-0.292200772
"SLC12A6",-0.27786333
"SLC13A4",-0.313284576
"SLC15A2",0.02589384
"SLC16A10",-0.02727187
"SLC16A3",-0.188245595
"SLC16A4",-0.767467118
"SLC16A5",1.285943705
"SLC16A9",-0.889240527
"SLC17A7",-0.858939341
"SLC1A1",-0.258598585
"SLC1A3",0.317560228
"SLC1A4",-0.070390774
"SLC20A1",0.049585116
"SLC20A2",-0.205512448
"SLC22A11",-0.584507308
"SLC22A15",-0.432609297
"SLC22A17",0.535266755
"SLC22A4",0.0100583
"SLC23A2",0.147050024
"SLC24A3",0.192398789
"SLC24A6",-0.389758765
"SLC25A1",0.159576179
"SLC25A13",-1.954824712
"SLC25A16",-0.209562748
"SLC25A20",-0.660255947
"SLC25A23",-4.840268917
"SLC25A25",-1.659780785
"SLC25A37",-0.000858069
"SLC25A38",-0.344939404
"SLC25A4",0.20832547
"SLC25A40",-0.180384424
"SLC25A41",0.002315325
"SLC25A6",-0.078471721
"SLC26A10",-0.034406287
"SLC26A2",-0.096555131
"SLC27A3",0.40347563
"SLC2A1",-0.069378649
"SLC2A12",0.145569086
"SLC2A3",-0.384674872
"SLC2A4",-0.318326211
"SLC2A4RG",0.317278273
"SLC30A1",9.410350186
"SLC30A4",0.055225304
"SLC30A9",-0.363279193
"SLC33A1",-0.124799641
"SLC35A1",1.731076472
"SLC35A2",0.555663746
"SLC35B1",-0.485110779
"SLC35B2",-0.432421288
"SLC35B4",-0.168299058
"SLC35D2",-0.705874809
"SLC35E3",-0.152581112
"SLC35E4",-0.008490555
"SLC36A1",-0.234040984
"SLC37A3",-0.054276873
"SLC38A2",-0.049247225
"SLC38A5",-0.25702518
"SLC39A11",0.628390878
"SLC39A3",0.256173449
"SLC39A6",7.129890922
"SLC39A8",0.333551843
"SLC39A9",-0.184516922
"SLC43A1",0.495446248
"SLC43A2",-0.386859749
"SLC43A3",-0.496491041
"SLC44A3",-0.871363324
"SLC4A4",0.055400513
"SLC4A8",-0.174521736
"SLC5A1",1.582022252
"SLC5A2",-0.442441543
"SLC5A3",0.084476821
"SLC5A6",2.183237533
"SLC6A14",-0.682698637
"SLC6A15",-0.806278207
"SLC6A18",0.777558921
"SLC6A8",0.534566981
"SLC7A10",-0.039660526
"SLC7A11",0.266977421
"SLC7A2",-0.042256297
"SLC7A5",0.268584568
"SLC7A6",0.208021362
"SLC7A8",-0.598329661
"SLC8A1",0.042232724
"SLC8A2",-0.182159131
"SLC9A3",-0.24659367
"SLC9A3R1",0.100555291
"SLC9A5",0.390357097
"SLC9A9",0.110840877
"SLCO1A2",0.152924731
"SLCO2B1",-0.047131235
"SLCO3A1",-0.149796769
"SLCO4A1",-0.01198056
"SLCO4C1",-0.233354464
"SLCO5A1",0.97525095
"SLFN11",-0.272910557
"SLFN5",-0.399349573
"SLITRK6",-0.016645597
"SLPI",-0.316935494
"SLTM",0.199819892
"SLURP1",1.158919684
"SMAD1",-1.051494909
"SMAD2",0.129769288
"SMAD3",0.132708101
"SMAD4",-0.076529975
"SMAD5",-0.070479854
"SMAD6",-0.39815803
"SMAD7",-0.365745129
"SMAD9",0.393737012
"SMARCA1",-4.342699057
"SMARCA2",0.108866567
"SMARCA4",0.125812402
"SMARCA5",-0.818791681
"SMARCAD1",-1.293906164
"SMARCAL1",0.535910892
"SMARCB1",-0.151636694
"SMARCC1",-0.744420296
"SMARCC2",0.128069244
"SMARCD1",0.078855117
"SMARCD2",-0.291865653
"SMARCD3",-0.184073201
"SMC1A",-0.757064811
"SMC6",-0.068937638
"SMCP",-0.225282067
"SMCR7L",-1.004671292
"SMG5",-5.649477146
"SMO",-0.435498289
"SMPDL3A",-0.202328994
"SMPDL3B",-0.265647918
"SMURF1",-0.186538031
"SMURF2",-0.272828997
"SMYD1",-0.035844611
"SMYD3",-0.134860575
"SMYD4",0.554115086
"SMYD5",-0.149822451
"SNAG1",0.194469971
"SNAI2",0.906860209
"SNAP23",-1.142239691
"SNAPC1",-1.540211343
"SNAPC2",0.329544262
"SNAPC3",-0.580349035
"SNAPC4",-0.306096888
"SNAPC5",-3.370743151
"SNCB",0.138407099
"SND1",-0.042541123
"SNF1LK",-0.463701577
"SNF8",-0.027221193
"SNFT",-0.121800384
"SNHG8",-0.511268594
"SNIP1",-0.09510163
"SNORD22",-0.45993788
"SNPH",-0.073640057
"SNRK",0.309114933
"SNRPA",-0.61980435
"SNRPD2",-0.010480056
"SNRPN",-0.46699815
"SNTB2",-0.914579192
"SNURF",0.034582305
"SNW1",0.212076734
"SNX1",-0.044443364
