"Gene","STAT1"
"LOC644617",-0.337091762
"LOC645843",0.53572872
"LOC650392",-1.439138
"LOC653284",0.329525079
"LOC653499",0.063220027
"LOC653866",0.483874117
"LOC654433",0.319487885
"LOC654780",0.035937317
"LOC728411",0.03998012
"LOC730498",-0.174061642
"LOC730766",0.118732319
"LOC731680",0.10617782
"LOC81691",0.105232408
"LOC84661",0.063189937
"LOC90826",-0.302381373
"LOC91664",-0.091954763
"LOH11CR2A",-2.331160732
"LOR",-0.054489742
"LOX",0.063511344
"LOXL2",-0.084145043
"LOXL4",0.345949278
"LPAAT-THETA",0.668099467
"LPHN1",3.054498629
"LPHN2",-0.345657519
"LPIN1",-0.29367496
"LPIN2",0.061449892
"LPXN",0.63627841
"LQK1",0.525644733
"LRAP",0.557838827
"LRBA",1.482363627
"LRIG2",-0.180727776
"LRIG3",-0.730759627
"LRP11",-0.361115348
"LRP12",0.117390681
"LRP5L",0.197263179
"LRPPRC",1.239651355
"LRRC1",0.40713939
"LRRC15",0.267270689
"LRRC2",0.595190666
"LRRC20",0.692476688
"LRRC37A2",0.030406128
"LRRC50",0.768125273
"LRRC51",0.165635069
"LRRC6",0.803951094
"LRRC7",0.710341737
"LRRC8A",0.169890599
"LRRC8B",0.47502006
"LRRC8C",-0.128546488
"LRRC8D",0.996289454
"LRRFIP1",-1.061810538
"LRRFIP2",-0.227760817
"LRRIQ2",0.054407158
"LRRN6A",0.115071132
"LRRTM4",0.612310028
"LRTM1",0.608395923
"LSM11",0.701694194
"LSM4",-0.572885722
"LSM6",0.09039446
"LSMD1",-0.081486647
"LSS",-0.618057755
"LTA4H",0.056523444
"LTB",0.502130947
"LUC7L2",2.22518242
"LUZP1",-0.397163958
"LUZP4",0.802474326
"LY6D",-0.489398408
"LY6G6C",0.192456945
"LY6K",0.374118546
"LY96",0.136841424
"LYL1",0.065955322
"LYPD3",0.076591657
"LYPLA1",-0.165160254
"LYPLA3",-0.282911757
"LYPLAL1",-0.663391539
"LYRM1",-0.288588305
"LYSMD3",-0.775244933
"LZTFL1",-0.107197976
"LZTR1",0.272707403
"LZTS1",-0.300965758
"MACF1",0.486253383
"MAEL",0.211371149
"MAF",-0.06056954
"MAF1",0.127242052
"MAFA",0.372223603
"MAFB",-1.891817521
"MAFF",0.510609778
"MAFG",-0.414152529
"MAFK",0.043805312
"MAGEA5",0.256298483
"MAGED1",0.342016206
"MAGED2",0.372192788
"MAGEF1",-0.386415016
"MAL2",-0.02293515
"MALAT1",2.44532479
"MALL",-0.396630595
"MALT1",0.453119325
"MAMDC2",0.426668323
"MAML1",0.16837538
"MAML2",0.295943606
"MAML3",1.085524729
"MAN1A1",-0.102481834
"MAN1C1",0.358782904
"MANBA",0.134426007
"MANEAL",0.034303144
"MANSC1",-0.357066543
"MAP1LC3B",0.25077305
"MAP2",-0.123521439
"MAP2K1",0.095596698
"MAP2K1IP1",1.320217947
"MAP2K3",-0.247429436
"MAP2K7",0.24547304
"MAP3K1",0.132042855
"MAP3K12",0.466817716
"MAP3K13",0.134042926
"MAP3K14",-0.288518093
"MAP3K5",-0.758941908
"MAP3K6",0.031902811
"MAP4K3",-0.018275718
"MAP6",0.199274871
"MAPK1",-5.502125482
"MAPK10",0.096452
"MAPK13",-0.190773938
"MAPK14",0.07310414
"MAPK3",-0.114222053
"MAPK6",-0.270392382
"MAPK8IP1",-0.049866427
"MAPK8IP3",0.215137402
"MAPKBP1",-1.131773173
"MAPRE1",0.098148478
"MAPRE3",0.264721716
"MARCKS",0.026175672
"MARK1",0.120176412
"MARK3",0.108273592
"MARK4",0.218619206
"MARS",0.036790524
"MASK-BP3",-0.000448927
"MAST3",-0.142957589
"MAST4",0.569504733
"MASTL",0.068757798
"MAT2A",-0.03568606
"MAT2B",2.612610387
"MATK",0.792729374
"MATN2",0.035680179
"MAZ",-0.002298406
"MBD1",-0.042296031
"MBD2",-0.716240897
"MBD3",0.040175603
"MBD3L1",-0.160342677
"MBD3L2",0.678513972
"MBD4",-0.189777878
"MBD5",-0.101612386
"MBNL2",0.834303722
"MBNL3",0.038671468
"MBOAT1",0.423966976
"MC1R",0.165347962
"MCC",-0.118957561
"MCCC1",-0.183551864
"MCCC2",-0.731707323
"MCEE",0.651563734
"MCL1",0.00505441
"MCM10",0.39225259
"MCM2",-0.3479324
"MCM3",0.011831538
"MCM3APAS",-0.188373184
"MCM4",4.282165638
"MCM5",-0.238908791
"MCM6",0.053148383
"MCM7",-0.111775569
"MCM8",0.045859245
"MCMDC1",0.233330747
"MCOLN1",0.324786583
"MCTP1",0.502325807
"MCTP2",-0.040548898
"MCTS1",-0.074485451
"MDC1",-0.141102768
"MDFI",-0.102535774
"MDFIC",0.587828671
"MDM2",0.194066286
"MDM4",0.378528982
"ME1",0.326983536
"ME2",-1.052112845
"MECP2",-0.972533887
"MED10",-2.293155378
"MED11",-0.406282279
"MED12",0.163753612
"MED12L",0.436941448
"MED18",0.176256702
"MED19",-0.792755725
"MED25",0.066196726
"MED28",0.108014474
"MED31",-1.578111753
"MED4",0.402880159
"MED6",0.198756846
"MED8",-0.725786052
"MED9",0.236583021
"MEF2A",0.043548731
"MEF2C",1.519202889
"MEF2D",0.379957139
"MEG3",0.680367286
"MEGF6",0.387253753
"MEIS1",0.165654678
"MEIS2",0.006038528
"MEIS3",-0.015637023
"MEIS3P1",-0.363006259
"MEN1",0.468356674
"MEOX1",-0.250786601
"MEOX2",0.374335156
"MESDC1",0.774827263
"MESP1",0.66413568
"MEST",0.895344487
"METAP2",-0.422976957
"METT5D1",-0.173679471
"METTL7A",-0.505446443
"METTL7B",0.421236748
"METTL8",-0.009944391
"MFAP3L",0.452400377
"MFGE8",0.318811083
"MFNG",0.753012162
"MFSD1",0.790913785
"MFSD2",-2.556022559
"MFSD3",0.854170406
"MGA",-0.151403147
"MGAT4B",2.889613015
"MGAT4C",1.05912742
"MGAT5",0.492339877
"MGC11257",0.24359621
"MGC11332",1.192893054
"MGC15634",0.420511238
"MGC16169",0.036132935
"MGC17330",-0.324431277
"MGC21874",-0.038630449
"MGC24039",0.02160763
"MGC24125",0.201936716
"MGC26356",0.191082188
"MGC26963",0.206656368
"MGC29671",-0.422308871
"MGC29891",-0.151565257
"MGC4859",0.674066963
"MGC5139",-5.843661626
"MGC52110",-0.418250713
"MGC5370",-0.172780107
"MGC61571",-0.37426705
"MGC7036",-0.061860638
"MGC70870",-0.464120157
"MGC9712",-0.103380495
"MIA2",1.018152419
"MIB2",-0.023025954
"MICAL1",0.055804489
"MICAL2",-0.307799487
"MICALL2",-0.408845702
"MID1",-0.107936704
"MID1IP1",0.198701488
"MID2",0.462574352
"MIDN",0.219139159
"MIER1",-0.727929781
"MIER2",-0.893021641
"MIF",-0.099285887
"MINPP1",-0.32197622
"MIP",0.357877873
"MIPEP",-0.244702015
"MITF",-0.077826422
"MIXL1",0.493067505
"MIZF",0.0219925
"MKI67",-0.006759474
"MKKS",-0.331311237
"MKL1",0.197735066
"MKL2",2.196398695
"MKNK2",-0.287442119
"MKS1",0.070631644
"MKX",0.64463671
"MLF1IP",0.034598412
"MLF2",-0.287389919
"MLH3",0.03888298
"MLL",4.558590418
"MLL2",1.46693939
"MLL3",0.211868381
"MLL5",0.212941988
"MLLT1",0.127327496
"MLLT10",-0.181066924
"MLLT11",0.712771504
"MLLT3",-0.002273993
"MLLT6",0.536433141
"MLLT7",0.529486443
"MLX",-1.968591327
"MLXIP",-0.941548894
"MLXIPL",-0.087780987
"MMAB",-0.276099794
"MMD",-0.321034966
"MMP1",0.540969759
"MMP10",1.993242865
"MMP19",0.512487968
"MMP2",0.224070877
"MMP24",0.243652784
"MMP28",0.188023231
"MMP3",-0.601418439
"MMRN2",0.242147019
"MMS19L",-0.641046723
"MN1",-0.008033666
"MNAB",-0.099981911
"MNAT1",-0.20772216
"MNDA",0.409452295
"MNT",-0.057076826
"MOBK1B",0.183804597
"MOBKL2B",-0.389085153
"MOCOS",-0.159728885
"MOG",0.208296719
"MON1B",-1.562326838
"MORF4L1",0.149128611
"MORF4L2",-0.944246169
"MORN3",0.400791268
"MOV10",2.970660387
"MPDZ",0.333243025
"MPG",-0.369433797
"MPHOSPH6",-0.269851645
"MPI",-1.628649789
"MPP3",0.091798505
"MPP5",1.33920774
"MPP7",0.156532302
"MPPE1",-0.142459914
"MPPED2",0.021689893
"MPV17",-0.970253495
"MR1",0.224118103
"MRGPRE",-0.739891078
"MRGPRX4",-0.583344756
"MRLC2",0.001175272
"MRPL12",-0.025181597
"MRPL17",0.029098434
"MRPL23",0.156628586
"MRPL28",0.111133059
"MRPL30",-0.012189125
"MRPS14",-0.160344765
"MRPS18B",-0.162487805
"MRPS26",0.037680788
"MRPS27",0.805641016
"MRPS28",-0.20941001
"MRPS31",0.150438622
"MRS2L",-0.246244956
"MS4A4A",0.769817048
"MSC",0.678693946
"MSH2",0.478384065
"MSH3",0.718854858
"MSH6",-0.188728599
"MSI2",0.036556261
"MSL3L1",-0.399817791
"MSRA",1.678344181
"MSRB2",-0.010025672
"MSTO1",0.042522986
"MSTP9",0.102100716
"MSX1",0.01632901
"MSX2",0.072487391
"MT1E",-0.274404722
"MTA1",-1.011788393
"MTA2",-2.120143839
"MTA3",-1.296125476
"MTAP",-0.101028356
"MTBP",0.24915928
"MTDH",0.16608043
"MTERF",-0.291606948
"MTERFD3",-0.086554742
"MTF1",-10.09849142
"MTG1",0.286221702
"MTHFD1",0.037782979
"MTHFD1L",-0.002166189
"MTMR11",-1.323003954
"MTMR2",-1.21070395
"MTMR3",-0.380276313
"MTMR4",0.191515767
"MTMR6",0.04384572
"MTMR9",-0.331089133
"MTUS1",-0.234098992
"MUC1",-0.239653792
"MUC15",0.032978512
"MUC5B",0.332423147
"MVK",-0.239423489
"MXD1",0.610949418
"MXD3",0.642701969
"MXD4",0.569521056
"MXI1",-0.295364752
"MXRA8",-0.252611221
"MYB",0.14913938
"MYBBP1A",-1.73836329
"MYBL1",0.796354178
"MYBL2",-1.808064446
"MYBPC3",-0.228367918
"MYC",-0.489631944
"MYCBP",0.212151408
"MYCBP2",0.889273337
"MYCL1",0.197271117
"MYCN",5.591780711
"MYEF2",0.228033214
"MYF5",0.285304035
"MYF6",-0.133997263
"MYH10",0.446719436
"MYH14",0.21650845
"MYH15",1.068686294
"MYH2",0.95330068
"MYH7",0.427326805
"MYL9",0.381841266
"MYLIP",0.260445873
"MYLK",-2.94225491
"MYNN",0.017313671
"MYO10",0.491261673
"MYO15B",0.174164806
"MYO18A",-1.430881141
"MYO1E",-0.915642162
"MYO1F",0.764588034
"MYO3B",0.151317049
"MYO5A",0.644692172
"MYO5B",0.044447105
"MYO5C",0.062969905
"MYO6",-0.52707917
"MYO7B",0.099448349
"MYOCD",0.506436458
"MYOD1",-4.040567992
"MYOG",0.000399464
"MYOHD1",-0.198414088
"MYST1",0.551335121
"MYST2",-0.316920582
"MYST3",-0.14860141
"MYST4",0.1983126
"MYT1",-0.040594654
"MYT1L",0.667436441
"MZF1",0.172801446
"N-PAC",-0.185470158
"N4BP1",0.039077677
"N4BP2",-0.15720133
"NAB1",-0.378409718
"NAB2",-0.140403772
"NADK",0.07795253
"NADSYN1",0.137672366
"NAG",0.390856488
"NANOG",0.359660546
"NANOS3",0.371090502
"NAP1L2",-0.209638672
"NAP1L5",0.207027818
"NAP5",0.406007774
"NAPG",0.538277816
"NARF",-0.310697797
"NARFL",-0.163376874
"NARG1",-0.188544918
"NARG1L",0.385009991
"NARS",0.209941189
"NARS2",-1.520430475
"NAT14",-0.440208845
"NAT9",-0.059063742
"NAV3",-0.282039211
"NBEAL2",-0.371537567
"NBPF10",0.333616637
"NBPF11",-0.483278034
"NBPF14",-2.452526721
"NBPF15",-0.064876971
"NBPF20",0.842186937
"NBR1",-0.057627006
"NBR2",0.120551192
"NCALD",-0.066708482
"NCAPD2",-0.173212866
"NCAPD3",-0.456789544
"NCAPG",-0.065596119
"NCAPG2",-0.317167154
"NCAPH",-0.014402772
"NCAPH2",-0.286247928
"NCBP1",0.719221258
"NCBP2",0.345135039
"NCF2",3.963269999
"NCK1",-0.287629206
"NCKIPSD",0.493686234
"NCLN",2.882486325
"NCOA1",0.230006456
"NCOA2",0.108056637
"NCOA3",0.144348323
"NCOA4",-0.573740159
"NCOA5",0.018314595
"NCOA6",0.086147505
"NCOA7",-0.274649331
"NCOR1",0.269326329
"NCOR2",-0.232775639
"NCR3",0.170120675
"NDE1",0.055817743
"NDEL1",0.086488182
"NDN",-0.276283421
"NDNL2",-0.326153088
"NDRG1",0.119108611
"NDRG2",0.40018462
"NDRG4",0.645258257
"NDST1",0.152864269
"NDUFA1",-0.271243568
"NDUFA10",0.253908339
"NDUFA11",-0.086312262
"NDUFA13",-0.043309937
"NDUFA2",-0.167243363
"NDUFA3",-0.855703271
"NDUFA4",-0.100077936
"NDUFA5",-0.120226101
"NDUFA6",-0.11450714
"NDUFA7",-0.261088378
"NDUFA8",-0.060126004
"NDUFB10",-0.069247727
"NDUFB11",0.038252779
"NDUFB2",-0.082509672
"NDUFB3",-0.110960714
"NDUFB4",-0.147147411
"NDUFB6",-0.213879408
"NDUFC1",-0.076899268
"NDUFS3",-0.119510885
"NDUFS5",0.004295511
"NDUFS7",-0.126551456
"NDUFV1",-0.008170412
"NDUFV2",0.006745897
"NEB",-0.032316106
"NEBL",-2.165864344
"NECAP2",-0.356516182
"NEDD4",-3.686695316
"NEDD4L",1.120133466
"NEDD8",-0.098822207
"NEDD9",0.338162835
"NEFL",0.119088693
"NEFM",0.019416274
"NEGR1",0.231966637
"NEIL3",0.116044639
"NEK4",-0.133948737
"NEK6",-0.279975304
"NEO1",0.078185996
"NES",0.033170893
"NET1",-0.413432401
"NETO1",0.068400943
"NETO2",0.266499222
"NEU4",0.745510904
"NEUROD1",0.105331133
"NEUROD2",0.47479379
"NEUROD4",0.558258901
"NEUROD6",0.628221421
"NEUROG1",3.747972538
"NEUROG2",0.286151617
"NEUROG3",-2.022493156
"NFAM1",0.626688613
"NFAT5",1.553420284
"NFATC1",0.059899415
"NFATC2",0.484375514
"NFATC2IP",0.027759612
"NFATC3",-0.092212256
"NFATC4",0.367235924
"NFE2",-0.05536593
"NFE2L1",-0.499454381
"NFE2L2",0.213066411
"NFE2L3",0.047097239
"NFIA",0.052720688
"NFIB",0.26492576
"NFIC",0.146225037
"NFIL3",-0.592960528
"NFIX",1.06536719
"NFKB1",0.544512285
"NFKB2",0.112121845
"NFKBIA",0.158209583
"NFKBIB",0.043014813
"NFKBIL2",0.361896309
"NFKBIZ",-0.296795441
"NFRKB",-0.165222686
"NFX1",-0.149394317
"NFXL1",-0.01087471
"NFYA",-0.053298493
"NFYB",0.302282006
"NFYC",-0.536392531
"NGB",-0.262015461
"NGFB",0.12188251
"NGFRAP1",-0.019109127
"NHEJ1",0.009339311
"NHLH1",0.729409956
"NHLH2",0.274977966
"NIBP",0.549662451
"NIF3L1",-0.078916021
"NIN",0.830860274
"NINJ1",0.407766361
"NIP7",0.073625735
"NIPA2",-0.684926478
"NIPBL",-0.235573301
"NIPSNAP1",-1.510564645
"NISCH",-1.033074689
"NIT2",-0.108376582
"NKRF",-0.887614748
"NKTR",0.371476288
"NKX1-2",-1.322136231
"NKX2-2",0.457090669
"NKX2-3",0.852185421
"NKX2-5",-1.14035319
"NKX2-8",3.389111866
"NKX3-1",0.08637212
"NKX6-1",0.921811812
"NKX6-2",0.913561453
"NLGN1",0.520083233
"NLK",-0.195907513
"NLRC3",0.357139308
"NLRC5",0.394774527
"NLRP1",-0.246371325
"NLRP10",0.36458671
"NLRP3",-0.205342921
"NLRP6",0.838619835
"NME2",0.052900736
"NME4",-0.372822202
"NMI",-0.083934883
"NMU",-0.045609105
"NNAT",1.327382453
"NNMT",-0.360264196
"NOC3L",-0.159373544
"NOD2",-1.102502113
"NODAL",0.557762287
"NOG",0.29453434
"NOL4",0.215394752
"NOL7",-0.452085979
"NOL8",0.225001979
"NOL9",-0.189236216
"NONO",0.263336043
"NOP17",-0.200080012
"NOTCH1",-0.289919589
"NOTCH2",0.132648241
"NOTCH3",0.128715559
"NOTCH4",0.348548278
"NOV",0.208990993
"NOXO1",3.11829986
"NPAS1",0.275391889
"NPAS2",-0.484198962
"NPAS3",-0.666167397
"NPAS4",0.249711109
"NPAT",0.032681473
"NPC2",-0.19642412
"NPEPPS",-0.16423944
"NPHP4",0.046646053
"NPLOC4",1.869517036
"NPM1",0.082017009
"NPM3",0.174981612
"NPNT",-0.22182657
"NPTX1",0.149480588
"NPTXR",-0.590262828
"NQO1",0.071044048
"NR0B1",0.350143926
"NR0B2",-0.040819312
"NR1D1",-0.339984821
"NR1D2",-0.263204974
"NR1H2",-0.143889582
"NR1H3",-0.982337478
"NR1H4",0.309767871
"NR1I2",0.316767538
"NR1I3",0.462394265
"NR2C1",0.245331583
"NR2C2",0.029865884
"NR2E1",0.946294794
"NR2E3",0.700542228
"NR2F1",0.835890862
"NR2F2",0.403485178
"NR2F6",-3.047968533
"NR3C1",-0.227884656
"NR3C2",0.381760758
"NR4A1",0.380542844
"NR4A2",0.212095764
"NR4A3",0.239217475
"NR5A1",0.605667804
"NR5A2",0.186395554
"NR6A1",0.29741151
"NRAP",1.109866861
"NRBF2",-0.308149485
"NRF1",-0.12685584
"NRG1",-0.745947721
"NRG2",0.760575105
"NRIP1",0.532678569
"NRIP2",0.328935195
"NRP1",0.179244182
"NSBP1",0.077496929
"NSD1",0.11788989
"NSMAF",1.211942342
"NSMCE1",-0.320665289
"NSUN7",0.176631345
"NT5C1A",0.820267135
"NT5DC3",0.252066066
"NTF3",0.678499026
"NTNG1",0.870228129
"NTRK3",-0.110747157
"NUAK1",0.57395113
"NUAK2",0.925304249
"NUBPL",0.058183994
"NUCB1",0.497501144
"NUCB2",-0.886766702
"NUDCD3",-1.464108915
"NUDT2",-0.08218065
"NUDT3",-0.025970482
"NUFIP1",0.027449021
"NUMA1",0.408741923
"NUMB",-0.01979794
"NUP107",0.155473442
"NUP160",-0.433088693
"NUP210",0.031743501
"NUP43",0.167727717
"NUP50",-0.284839967
"NUP54",0.015528569
"NUP62",-0.081137592
"NUP85",-0.060771277
"NUPL1",-1.146766982
"NUPR1",0.066107004
"NUS1",-1.268165409
"NUTF2",0.051889892
"NXN",0.073498667
"NXT1",-0.329269165
"OAS1",0.613697691
"OAS2",0.407151243
"OAZ1",-0.120243266
"OBFC1",-0.209033971
"OBFC2A",0.019504943
"OCEL1",0.385861736
"OCLN",0.25396722
"OCRL",0.651813536
"ODC1",0.154595059
"ODF2",-0.725027523
"ODZ4",0.288662186
"OGT",0.075677142
"OLFML1",0.084988972
"OLIG1",0.197152168
"OLIG2",0.789049971
"OLIG3",0.175535983
"OLR1",-0.109408031
"OMA1",-2.111315366
"ONECUT1",0.484862645
"ONECUT2",-0.292750612
"OPCML",0.014862639
"OPHN1",0.171089026
"OPLAH",-0.065484288
"OPN1MW",0.766777876
"OPN3",0.145124896
"OPRD1",-0.626987385
"OPRL1",0.138228065
"OPTN",-0.309038669
"OR10H3",0.10110532
"OR1E1",-0.242217911
"OR2A7",-0.04496313
"OR3A2",-0.198401659
"OR52A1",-0.126871454
"OR5T2",-0.075326994
"OR7D2",0.197646545
"ORC1L",-0.045427726
"ORC6L",-0.287291862
"ORMDL2",1.472623164
"OS9",-0.226836763
"OSAP",-0.515732598
"OSBP",-2.042847509
"OSBPL10",-0.106285653
"OSBPL3",0.081043439
"OSBPL8",-0.139455719
"OSGEPL1",-0.042313335
"OSGIN2",-0.191003748
"OSM",-0.193313138
"OSMR",0.404232606
"OSR2",0.503951625
"OSTF1",-0.075570938
"OTEX",1.183205274
"OTOP1",0.256868208
"OTP",0.013779335
"OTUD1",-1.021684825
"OTUD7A",-0.944411621
"OTX1",0.837803653
"OTX2",0.280924239
"OVOL1",0.265334078
"OVOL2",-2.997120386
"OXCT2",-0.047734262
"OXR1",0.234537789
"OXSR1",0.179191091
"OXTR",0.654597476
"P18SRP",-0.438680655
"P2RY1",0.470931952
"P2RY2",-0.775455877
"P2RY5",-0.428617465
"P4HA2",-0.226420909
"P4HB",0.01131246
"P53AIP1",0.497236288
"PA2G4",0.109262288
"PABPC1",0.094417728
"PACS1",0.330894931
"PACS2",0.244121376
"PADI3",0.37187426
"PADI4",0.657466452
"PAF1",0.777051847
"PAFAH2",0.197745421
"PAG1",0.61736492
"PAH",0.264573617
"PAICS",0.091954547
"PAIP1",-0.164268112
"PAK1",0.344777875
"PAK2",0.027551083
"PALMD",-0.422300279
"PAN3",-0.244481111
"PANK1",0.757693501
"PAOX",1.243662076
"PAP2D",0.913491198
"PAPD1",-0.544798961
"PAPPA",0.24043005
"PAPSS1",1.056699656
"PAPSS2",-0.300538365
"PAQR6",-0.310194815
"PARC",-0.267422077
"PARD6G",-0.992440575
"PARP1",-0.107259646
"PARP11",-0.044403422
"PARP14",0.657420728
"PARP15",0.440119754
"PARP4",0.176692616
"PARP8",-0.032950043
"PARS2",0.239352071
"PARVB",-0.152251249
"PASK",0.124991244
"PATZ1",0.117479089
"PAWR",-0.596440784
"PAX1",0.938648052
"PAX2",0.548979164
"PAX3",0.734396167
"PAX4",0.672654256
"PAX5",0.12151949
"PAX6",1.598458302
"PAX7",0.135938859
"PAX8",1.100163684
"PAX9",1.313589912
"PB1",-0.05481026
"PBLD",0.002602112
"PBX1",0.001011916
"PBX2",-0.43129254
"PBX3",-0.384781277
"PBX4",-0.260661566
"PBXIP1",0.119809409
"PCAF",0.262972274
"PCBD1",-0.067172013
"PCBD2",0.031176945
"PCBP1",0.042513898
"PCBP2",-0.257568973
"PCBP4",-0.082324241
"PCCA",0.099533534
"PCCB",0.533334152
"PCDH1",0.561702982
"PCDH12",0.407467007
"PCDH7",0.036438122
"PCDHB1",0.219977972
"PCGF1",0.15088802
"PCGF2",0.343202053
"PCGF3",1.321087696
"PCGF5",0.414331542
"PCGF6",-0.313649137
"PCID1",-0.066422098
"PCID2",0.617706901
"PCK2",-0.32568572
"PCMT1",0.323334212
"PCMTD1",0.257898322
"PCMTD2",-0.289197695
"PCNT",-0.599031296
"PCNXL2",0.536741696
"PCOLN3",-0.180183871
"PCQAP",0.985024546
"PCSK6",0.038147485
"PCTK2",0.228445554
"PCTK3",0.008021142
"PCYT1A",0.561537951
"PDCD1",-0.436150061
"PDCD1LG2",0.279408148
"PDCD2",2.174970379
"PDCD4",-1.212324911
"PDCD6IP",-0.799879855
"PDCL",-0.070227743
"PDE3B",0.136179493
"PDE4A",0.152434795
"PDE4B",-0.554993253
"PDE4D",0.506150397
"PDE5A",0.59531754
"PDE6D",0.198375363
"PDE8A",-0.040889001
"PDE8B",0.45512721
"PDGFA",-0.086984239
"PDGFD",0.344065827
"PDGFRA",0.315614374
"PDIA3",0.156930145
"PDIA4",3.192033633
"PDIA5",-1.571673662
"PDIA6",0.118494855
"PDK1",0.299597486
"PDK2",0.088616406
"PDLIM1",-0.01929229
"PDLIM2",0.526793096
"PDLIM4",0.002283413
"PDLIM5",-0.151315319
"PDPN",-0.789787232
"PDSS1",3.566528572
"PDX1",-0.123795603
"PEAR1",-0.19246385
"PECAM1",0.859601023
"PECI",0.002630943
"PEG10",-0.397588994
"PEG3",0.361142225
"PELI1",-0.496984596
"PELI2",-0.183990711
"PEPP-2",0.5053851
"PER1",0.922848246
"PER2",0.24054973
"PER3",-0.14285067
"PEX10",1.381706737
"PEX11B",0.20723044
"PEX14",-0.59518396
"PEX26",-0.547857519
"PEX5",-0.30949901
"PEX6",2.227028996
"PFAAP5",-0.351113026
"PFDN5",-0.034358136
"PFKFB3",0.144884501
"PFKL",-1.023417123
"PFKM",0.282578757
"PFN1",0.338529278
"PFTK1",0.332177284
"PGAP1",-0.107848824
"PGBD1",0.239117745
"PGBD4",0.047301375
"PGC",0.289030393
"PGCP",0.116522011
"PGEA1",-1.956091644
"PGF",0.780506766
"PGK1",0.027050857
"PGLYRP3",-0.124475107
"PGLYRP4",-0.319431047
"PGM1",0.069360001
"PGM2L1",0.037594469
"PGM3",-0.289498351
"PGR",0.805863596
"PGRMC2",-0.082233555
"PGS1",0.297639171
"PH-4",-0.039176446
"PHB",-0.090495536
"PHB2",-0.042634205
"PHC3",-0.112534666
"PHF1",0.088130898
"PHF10",-0.601286446
"PHF11",1.263413077
"PHF12",0.430077733
"PHF15",0.076557866
"PHF17",0.104851173
"PHF19",-0.614267738
"PHF20",0.293945793
"PHF21A",0.590824614
"PHF3",0.23745514
"PHF5A",-0.486621321
"PHF6",1.623947323
"PHF7",0.234214456
"PHF8",0.247549629
"PHGDH",0.120149151
"PHGDHL1",-0.494177837
"PHIP",0.24832252
"PHKB",-0.066059511
"PHLDA1",-0.212245051
"PHLDA2",-0.296891662
"PHLDB1",0.182480995
"PHLPPL",0.332767243
"PHOX2A",-0.411347632
"PHOX2B",0.799757066
"PHPT1",-0.083331388
"PHTF1",-0.407476242
"PHTF2",-0.595609591
"PHYH",0.035215605
"PI16",0.5007996
"PI3",1.309001331
"PI4KII",0.18089355
"PIAS1",1.388736644
"PIAS2",0.173430154
"PIAS3",0.001739287
"PIAS4",0.281288179
"PIB5PA",0.268577086
"PICALM",-0.526601984
"PIF1",-0.909132417
"PIGC",0.489773957
"PIGG",-0.16846408
"PIGN",-0.196901066
"PIGR",0.146364682
"PIGV",0.280999629
"PIGW",-0.607052818
"PIK3C2B",2.989587401
"PIK3C2G",-0.187290837
"PIK3C3",0.357472983
"PIK3CD",0.218727949
"PIK3R1",0.377274891
"PIK4CA",-1.362153527
"PILRA",-0.056235767
"PIM1",-1.086915211
"PINK1",-0.33087512
"PIP5K1A",0.274996832
"PIP5K1C",-2.112566844
"PIP5K2A",0.401721034
"PIP5K2B",3.045118797
"PIPOX",-0.093194963
"PIR",0.332393269
"PITPNA",-0.478187426
"PITPNB",-0.653177448
"PITPNC1",0.077298835
"PITPNM1",0.547997465
"PITPNM2",-0.035996818
"PITPNM3",0.318790153
"PITX1",0.039243527
"PITX2",0.361089914
"PITX3",-0.821762998
"PJA1",-0.339950387
"PKD1L2",0.343536624
"PKD2",0.279936002
"PKIA",-0.163162257
"PKIB",0.282474352
"PKIG",-0.257566927
"PKMYT1",0.318027369
"PKN1",-0.298068648
"PKN2",-1.180651245
"PKNOX1",0.193318102
"PKNOX2",0.365549403
"PKP1",0.138868326
"PLA1A",0.251485541
"PLA2G12A",-1.301020298
"PLA2G12B",1.239709225
"PLA2G1B",0.195347785
"PLA2G3",0.303478982
"PLA2G4A",-0.283785583
"PLA2G4C",0.005344289
"PLA2G4F",-0.015156132
"PLA2G7",-0.27957839
"PLAC2",-0.153486236
"PLAC8",-0.886625161
"PLAC9",0.152667987
"PLAG1",0.001956596
"PLAGL1",-0.056490927
"PLAGL2",0.031539748
"PLAT",-0.514000928
"PLAU",-0.06502585
"PLAUR",-1.02841175
"PLB1",0.027105691
"PLCD1",0.006492582
"PLCG1",0.006276715
"PLCL1",0.383881746
"PLD1",-0.133611857
"PLEK",0.890133222
"PLEK2",-0.306946582
"PLEKHA3",-0.070075697
"PLEKHA5",-0.385549128
"PLEKHA6",-0.047007525
"PLEKHA7",-0.071574049
"PLEKHB2",0.690214493
"PLEKHC1",-0.068902184
"PLEKHF1",-1.081531976
"PLEKHF2",0.914550841
"PLEKHG3",0.301728019
"PLEKHG5",-0.552672759
"PLEKHH3",-1.047117182
"PLEKHK1",0.521037608
"PLEKHM1",-0.497325655
"PLK1",-0.443366518
"PLK2",0.167886236
"PLK3",-0.997900652
"PLK4",0.040185654
"PLLP",-0.032812308
"PLOD2",0.380991599
"PLP1",0.164218402
"PLUNC",0.373003476
"PLXDC1",0.141543182
"PLXDC2",-0.37898346
"PLXNC1",1.156277504
"PMAIP1",-3.47570842
"PMF1",-0.234585062
