"Gene","MPZL3"
"NIT1",9.1886
"NIT2",9.0901
"NJAC",0
"NKAIN1",1e-04
"NKAIN2",3e-04
"NKAIN3",0
"NKAIN4",0.4776
"NKAP",24.5944
"NKAPL",3.856
"NKAPP1",0
"NKD1",1.2391
"NKD2",26.6624
"NKEFA",0
"NKEFB",0
"NKG2-F",0
"NKG7",10.4083
"NKIRAS1",1.2414
"NKIRAS2",1.2355
"NKp46",0
"NKPD1",10.8213
"NKRF",1.5334
"NKTR",51.8841
"NKTR",51.8841
"NKTR",51.8841
"NKX1-2",0
"NKX2-1",5e-04
"NKX2-2",0.2498
"NKX2-3",0.1238
"NKX2-3",0.1238
"NKX2-4",0.1655
"NKX2-5",3e-04
"NKX2-6",0
"NKX2-8",0.586
"NKX2.8",0
"NKX2B",0
"NKX3-1",0.0032
"NKX3-2",0.115
"NKX3A",0
"NKX6-1",0
"NKX6-2",0
"NKX6-3",0
"NKX6A",0
"NLE1",6.0301
"NLGN1",0
"NLGN2",10.8782
"NLGN3",0.1357
"NLGN4X",0.0066
"NLGN4Y",0
"NLI-IF",0
"NLK",3.3738
"NLN",1.4799
"NLRC3",0.9458
"NLRC3",0.9458
"NLRC4",0.3084
"NLRC5",0
"NLRP1",0.1509
"NLRP1",0.1509
"NLRP10",12.7719
"NLRP11",1e-04
"NLRP12",3e-04
"NLRP13",0.1587
"NLRP14",0.1295
"NLRP2",0.009
"NLRP3",0.6141
"NLRP4",0
"NLRP5",0
"NLRP6",0.2285
"NLRP7",0
"NLRP8",0.0068
"NLRP9",0.2143
"NLRX1",9.9203
"NMB",0.2134
"NMBR",0.2037
"NMD3",0.9091
"NME1",148.834
"NME2",324.335
"NME2P1",0
"NME3",98.2606
"NME4",97.0886
"NME5",0.2291
"NME6",0
"NME7",0.0077
"NME8",0.2224
"NME9",0.3763
"NMES1",0
"NMI",10.3639
"NM0.0T1",1.3103
"NM0.0T2",0
"NM0.0T3",0
"NMRAL1",102.851
"NMRK1",5e-04
"NMRK2",0.0013
"NMS",0
"NMT1",8.4016
"NMT2",3.0044
"NMU",3.3705
"NMUR1",0.229
"NMUR2",0.3779
"NN8-4AG",0
"N0.0T",3.0619
"NNMT",174.434
"NNT",1.1083
"NOA1",15.1699
"NOB1",6.3442
"NOBOX",0.6258
"NOC2L",3e-04
"NOC3L",1.3634
"NOC4",0
"NOC4L",33.2997
"NOCT",2.0546
"NOD1",5.6787
"NOD2",1.7073
"NODAL",0.249
"NOG",0.5551
"NOGOR",0
"NOH1",0
"NOH61",0
"NOL1",0
"NOL10",1e-04
"NOL11",3e-04
"NOL12",4.2053
"NOL3",0.0051
"NOL4",0
"NOL4L",2.3828
"NOL6",0.32
"NOL7",119.477
"NOL7",119.477
"NOL8",9.3175
"NOL8",9.3175
"NOL8",9.3175
"NOL9",0
"NOL9",0
"NOLA3",0
"NOLC1",20.2025
"NOM1",4.1902
"NOMO1",0
"NOMO2",0
"NOMO3",0
"NONO",27.3127
"NONO",27.3127
"NOP",0
"NOP10",105.911
"NOP14",20.9548
"NOP16",2.799
"NOP17",0
"NOP2",0.0979
"NOP56",134.287
"NOP58",71.9727
"NOP9",0.2101
"NOS",0
"NOS1",0.0122
"NOS1AP",0.1131
"NOS2",0.4848
"NOS3",0
"NOSIP",60.3006
"NOSTRIN",0
"NOT3",0
"NOT4-N",0
"NOT4H",0
"NOT56L",0
"NOTCH1",9.0612
"NOTCH2",7.4716
"NOTCH2NL",1.8177
"NOTCH3",73.0814
"NOTCH4",0.0851
"NOTCH4",0.0851
"NOTO",0.9414
"NOTUM",1.7459
"NOV",24.047
"NOV",24.047
"NOVA1",1.6729
"NOVA2",1.5403
"NOX1",0.0047
"NOX3",0
"NOX4",0
"NOX5",0.2197
"NOXA1",0
"NOXO1",0
"NOXRED1",0
"NP101106",0
"NP389850",0
"NP94",0
"NPAP1",0.0597
"NPAS1",1.0871
"NPAS2",2.1711
"NPAS2",2.1711
"NPAS3",7e-04
"NPAS3",7e-04
"NPAS4",0.3136
"NPAT",0.4956
"NPAT",0.4956
"NPB",5.096
"NPBWR1",0.598
"NPBWR2",0
"NPC1",3.2391
"NPC1L1",1e-04
"NPC2",6.1788
"NPC3",0
"NPCR",0
"NPD011",0
"NPD012",0
"NPD014",0
"NPD016",0
"NPDC1",63.4152
"NPEPL1",17.0344
"NPEPPS",30.6778
"NPEPPS",30.6778
"NPEPPS",30.6778
"NPFF",41.5802
"NPFFR1",0.4231
"NPFFR2",0
"NPHP1",0.512
"NPHP3",2.3277
"NPHP4",0.7893
"NPHS1",0.0486
"NPHS2",0
"NPIPA1",0.2607
"NPIPA3",0
"NPIPA5",0
"NPIPA7",0
"NPIPB15",1.7346
"NPIPB5",2.9541
"NPIPB6",0
"NPIPB9",0
"NPL",0.0019
"NPLOC4",4.5419
"NPM1",0
"NPM1",0
"NPM1",0
"NPM2",6.7729
"NPM3",20.172
"NPNT",0.0015
"NPPB",0
"NPPC",0.7892
"NPR1",1.5086
"NPR2",16.7734
"NPR3",0.4044
"NPRL2",15.2818
"NPRL3",0
"NPS",0
"NPSR1",4e-04
"NPSR1-AS1",0
"NPTN",0.0185
"NPTX1",2.9111
"NPTX1",2.9111
"NPTX2",1.3075
"NPTXR",1.086
"NPVF",0
"NPW",15.2815
"NPY",0
"NPY1R",1.2728
"NPY2R",0
"NPY4R",0.4403
"NPY5R",0.8261
"NPYR",0
"NQO1",2.4277
"NQO2",88.6556
"NR0B1",0.5089
"NR0B2",0.4391
"NR1",0
"NR1D1",11.8383
"NR1D1",11.8383
"NR1D2",2.3668
"NR1H2",11.3909
"NR1H2",11.3909
"NR1H3",1.8663
"NR1H4",0
"NR1I2",0.0923
"NR1I3",0
"NR2C1",2.0533
"NR2C1",2.0533
"NR2C2",0.9161
"NR2C2AP",49.3528
"NR2E1",0.3835
"NR2E3",0.3396
"NR2E3",0.3396
"NR2F1",0.5251
"NR2F2",27.6496
"NR2F2",27.6496
"NR2F6",67.4972
"NR3C1",1.7275
"NR3C1",1.7275
"NR3C2",0.4747
"NR4A1",11.1584
"NR4A2",1.9518
"NR4A3",0.1479
"NR4A3",0.1479
"NR5A1",2e-04
"NR5A2",0.3987
"NR5A2",0.3987
"NR6A1",0.0805
"NR6A1",0.0805
"NRAMP1",0
"NRAMP2",0
"NRAP",0.001
"NRAP",0.001
"NRAP",0.001
"NRARP",17.256
"NRAS",1.3234
"NRBF2",0.0012
"NRBP",0
"NRBP1",67.0641
"NRBP2",0.0036
"NRCAM",0.0621
"NRD1",0
"NRDC",9.5926
"NRDE2",2.6477
"NREP",2.2248
"NRF1",3.4997
"NRG1",0.4823
"NRG1",0.4823
"NRG2",2.2307
"NRG2",2.2307
"NRG3",0.3897
"NRG4",2.4887
"NRGN",12.9694
"NRIP1",1.0545
"NRIP2",5.373
"NRIP2",5.373
"NRIP3",1.3651
"NRK",0
"nrl",0
"NRL",0.7692
"NRM",0.8409
"NRN1",13.1563
"NRN1L",2.7283
"NRP1",3.6419
"NRP1",3.6419
"NRP2",3.9697
"NRROS",3.9397
"NRSN1",0.1063
"NRSN2",11.7044
"NRTN",8.3254
"NRXN1",0.1836
"NRXN2",2.0069
"NRXN3",0.4432
"NSA2",0
"NSAP1",0
"NSAP11",0
"NSBP1",0
"NSBP1",0
"NSD1",0.0116
"NSD1",0.0116
"NSD1",0.0116
"NSDHL",28.6034
"NSF",2.57
"NSFL1C",0.0012
"NSG1",30.6618
"NSL1",1.5311
"NSMAF",1.5603
"NSMCE1",56.8918
"NSMCE2",15.5655
"NSMCE3",2.8801
"NSMCE4A",0.7808
"NSMF",7e-04
"NSP1",0
"NSRP1",2.4787
"NSUN2",8.1718
"NSUN3",0.5708
"NSUN4",0
"NSUN5",4.118
"NSUN5P1",0
"NSUN6",6.026
"NSUN7",0
"NSUN7",0
"NT5C",0
"NT5C1A",0.2593
"NT5C1B",0
"NT5C2",4.4977
"NT5C3",0
"NT5C3A",2.6506
"NT5C3B",1.0514
"NT5DC1",3.1244
"NT5DC2",172.26
"NT5DC3",1.2036
"NT5E",4.407
"NT5M",1.4385
"NTAN1",0
"NTF3",1e-04
"NTF4",12.4467
"NTF5",0
"NTHL1",18.9918
"NTM",0.2138
"NTMT1",0
"NTN1",6.114
"NTN2L",0
"NTN3",0.5259
"NTN4",4.6943
"NTN5",2.6202
"NTNG1",0
"NTNG2",0.8117
"NTPCR",9.0419
"NTRK1",0.0449
"NTRK2",1.3797
"NTRK3",0
"NTRK3",0
"NTS",0.2263
"NTSR1",0.5966
"NTSR2",0
"NTT5",0
"NUAK1",19.5872
"NUAK2",4.8377
"NUB1",20.6205
"NUBP1",0.0051
"NUBP2",38.0129
"NUBPL",1.3771
"NUCB1",19.1904
"NUCB2",0.0077
"NUCKS",0
"NUCKS1",86.8222
"NUDC",33.6328
"NUDCD1",0.0019
"NUDCD2",16.3617
"NUDCD3",22.528
"NUDCD3",22.528
"NUDEL",0
"NUDT1",0
"NUDT10",0.3911
"NUDT11",0.3207
"NUDT12",1.2333
"NUDT13",0
"NUDT14",56.1193
"NUDT15",1.3637
"NUDT16",7.9692
"NUDT16L1",42.5072
"NUDT17",4.1032
"NUDT18",0
"NUDT19",1.2721
"NUDT2",49.4702
"NUDT21",3.234
"NUDT3",7.2728
"NUDT4",0.0842
"NUDT5",3.7294
"NUDT6",0.001
"NUDT7",1.4891
"NUDT8",66.7267
"NUDT9",0
"NUF2",1.1434
"NUFIP1",0.3569
"NUFIP1",0.3569
"NUFIP2",3.2447
"NUGGC",0.3181
"NUMA1",2.79
"NUMB",0
"NUMBL",19.7934
"NUP107",3.2812
"NUP133",3.309
"NUP153",1.8417
"NUP155",4e-04
"NUP160",0.7831
"NUP160",0.7831
"NUP188",6.2426
"NUP205",0
"NUP210",0.8162
"NUP210",0.8162
"NUP210L",0
"NUP214",0.0068
"NUP35",8e-04
"NUP37",0.9358
"NUP43",3.1232
"NUP43",3.1232
"NUP50",0
"NUP50",0
"NUP50",0
"NUP54",5e-04
"NUP58",0.0171
"NUP62",24.2971
"NUP62CL",2e-04
"NUP85",18.0208
"NUP88",14.0125
"NUP93",4.9546
"NUP98",0
"NUPL1",0
"NUPL1",0
"NUPL2",0.0013
"NUPR1",463.642
"NUPR2",2.4552
"NUS1",0.611
"NUS1",0.611
"NUS1",0.611
"NUSAP1",9e-04
"NUTF2",16.3764
"NUTM2A",0
"NUTM2F",0
"NUTM2G",0
"NVL",3.3168
"NWD1",0.0017
"NWD2",0.0322
"NXF1",20.0674
"NXF2",0
"NXF2B",0
"NXF3",0.1902
"NXF4",0
"NXF5",0
"NXN",1.4702
"NXNL1",0
"NXNL2",0.7788
"NXPE2",0
"NXPE3",1.2565
"NXPE4",0.1196
"NXPH1",0.0862
"NXPH2",0
"NXPH3",2.6294
"NXPH4",42.3139
"NXT1",2.0915
"NXT2",0.5811
"NY-CO-33",0
"NY-CO-8",0
"NYAP1",0.3945
"NYAP2",0
"NYD-SP15",0
"NYNRIN",7.5033
"NYX",0.5597
"OA1",0
"OAF",17.5207
"OARD1",6.3864
"OAS1",1.2513
"OAS2",1.6319
"OAS2",1.6319
"OAS3",3.357
"OASL",0.6154
"OAT",2.8478
"OAT1-4",0
"OATP",0
"OATP-C",0
"OATPRP2",0
"OATPRP4",0
"OAZ1",500.89
"OAZ2",16.8315
"OBFC1",7.2592
"OBFC2A",0
"OBFC2A",0
"OBP2A",0.1873
"OBP2B",0
"OBPIIa",0
"OBPIIb",0
"OBSCN",0
"OBSL1",1.5205
"OBTP",0
"OC90",0.156
"OCA2",0.003
"OCEL1",27.4536
"OCIA",0
"OCIAD1",80.9749
"OCIAD2",6.2854
"OCLM",0.3442
"OCLN",0
"OCLN",0
"OCM",0
"OCM2",0
"OCR1",0
"OCR2",0
"OCRL",0.0474
"OCRL",0.0474
"OCSP",0
"OCSTAMP",0.2671
"43014.0000",0
"43019.0000",0
"OCTS3",0
"ODAM",0
"ODC1",18.7788
"ODF1",0.2963
"ODF2",0
"ODF2",0
"ODF2L",0.0086
"ODF3",2e-04
"ODF3B",2.963
"ODF3L1",3.5517
"ODF3L2",6e-04
"ODF4",0.1239
"ODZ2",0
"ODZ4",0
"OFD1",2.1336
"OG12",0
"OGDH",1.2185
"OGDHL",0
"OGFOD1",30.8718
"OGFOD2",13.9134
"OGFOD3",3.3265
"OGFR",18.2306
"OGFRL1",10.3224
"OGG1",0.341
"OGL12",0
"OGN",0.5155
"OGT",0.0013
"OIP5",3.1769
"OIT3",0
"OKL38",0
"OLA1",0.0152
"OLAH",0
"OLFM1",2.7717
"OLFM2",62.9147
"OLFM3",0
"OLFM4",0
"olfmf2",0
"OLFML1",14.3937
"OLFML2A",6.7418
"OLFML2B",4.3875
"OLFML3",78.2822
"OLFR89",0
"OLIG1",0.9033
"OLIG1",0.9033
"OLIG2",0.3043
"OLIG3",0.5881
"OLR1",0
"OMA1",1.8238
"OMA1",1.8238
"OMD",0.7015
"OMG",0.2771
"OMI",0
"OMP",0.8112
"ONECUT1",0.1224
"ONECUT2",0.1178
"ONECUT2",0.1178
"ONECUT3",0.1828
"OOEP",0.4945
"OOSP2",0
"OPA1",0.2534
"OPA3",11.2993
"OPALIN",0.0014
"OPCML",0.1237
"OPHN1",1.3747
"OPHN1",1.3747
"OPLAH",9.0789
"OPN1LW",0
"OPN1MW",0
"OPN1SW",0.5379
"OPN3",2e-04
"OPN4",0.9096
"OPN5",0.2855
"OPRD1",0.2984
"OPRK1",0.0958
"OPRL1",2e-04
"OPRM1",0
"OPRPN",0.2791
"OPTC",0.1889
"OPTN",4.9969
"OR10A2",0
"OR10A3",0
"OR10A4",0.592
"OR10A5",0
"OR10A6",0
"OR10A7",0
"OR10AD1",0.6243
"OR10AG1",0
"OR10C1",0.2804
"OR10G3",0.9516
"OR10G4",0
"OR10G7",0.3198
"OR10G8",0.3198
"OR10G9",0
"OR10H1",0
"OR10H2",0
"OR10H3",0
"OR10H4",0
"OR10H5",0
"OR10J1",0.2646
"OR10J3",0
"OR10J5",0
"OR10K1",0
"OR10K2",0.3185
"OR10P1",0.9516
"OR10Q1",0.2811
"OR10R2",0
"OR10S1",0.2956
"OR10T2",0
"OR10V1",1.2898
"OR10W1",0
"OR10X1",0.6026
"OR10Z1",0.3172
"OR11A1",0.1157
"OR11G2",0
"OR11H1",0
"OR11H12",0
"OR11H2",0
"OR11H4",0
"OR11H6",0.2967
"OR11L1",0
"OR11N1P",0
"OR12D2",0
"OR12D3",0
"OR13A1",0
"OR13C2",0
"OR13C3",0
"OR13C4",0.3109
"OR13C5",0
"OR13C6P",0
"OR13C8",0.3084
"OR13C9",0
"OR13D1",0
"OR13D3P",0
"OR13F1",0
"OR13G1",0.6502
"OR13H1",0
"OR13J1",0
"OR14A16",0
"OR14C36",0
"OR14I1",0.3198
"OR14J1",0
"OR1A1",0.6449
"OR1A2",0.3224
"OR1B1",0.6218
"OR1C1",0.6318
"OR1D2",0
"OR1D4",0
"OR1D5",0
"OR1E1",0
"OR1E2",0
"OR1F1",0
"OR1F8",0
"OR1G1",0.3172
"OR1I1",0.542
"OR1J1",0.612
"OR1J2",0.3172
"OR1J4",0
"OR1K1",0
"OR1L1",0
"OR1L3",0
"OR1L4",0
"OR1L6",0
"OR1L8",0.3224
"OR1M1",0.9516
"OR1N1",0.3198
"OR1N2",0.2967
"OR1Q1",0.6318
"OR1S1",0
"OR1S2",0.3025
"OR2A1",0
"OR2A12",0.3211
"OR2A14",0
"OR2A2",0
"OR2A25",0
"OR2A3P",0
"OR2A4",0
"OR2A5",1.2792
"OR2A7",0
"OR2AE1",0
"OR2AG1",0.2949
"OR2AG2",0
"OR2AK2",0
"OR2AP1",0
"OR2AT4",0
"OR2B11",0
"OR2B2",0.2323
"OR2B3",0
"OR2B6",0.3172
"OR2C1",0
"OR2C3",0
"OR2D2",0.3238
"OR2D3",0
"OR2F1",0.2646
"OR2F2",0
"OR2G2",0.3121
"OR2G3",0.3224
"OR2G6",0
"OR2H1",0.1216
"OR2H2",0
"OR2H3",0
"OR2J2",0
"OR2J3",0
"OR2K2",0
"OR2L13",0
"OR2L2",0
"OR2L3",0
"OR2L5",0.3185
"OR2L8",0
"OR2M2",0
"OR2M3",0
"OR2M4",0.3198
"OR2M5",0
"OR2M7",0
"OR2S2",0.8332
"OR2T1",0
"OR2T10",0.3185
"OR2T11",0.3134
"OR2T12",0
"OR2T2",0
"OR2T27",0
"OR2T29",0
"OR2T3",0
"OR2T33",0
"OR2T34",0
"OR2T35",0
"OR2T4",0
"OR2T5",0
"OR2T6",0
"OR2T8",0
"OR2V1",0.3146
"OR2V2",0
"OR2W1",0
"OR2W3",0.1776
"OR2W5",0.4116
"OR2Y1",0
"OR2Z1",0.3159
"OR3A1",0
"OR3A2",0
"OR3A3",0.3072
"OR4A15",0
"OR4A16",0
"OR4A47",0
"OR4A5",0
"OR4B1",0.3224
"OR4C11",0
"OR4C12",0
"OR4C13",0
"OR4C16",0
"OR4C46",0
"OR4C6",0
"OR4D1",0
"OR4D10",0.6396
"OR4D11",0
"OR4D2",0
"OR4D5",0
"OR4D6",0
"OR4D9",0.3159
"OR4F15",0
"OR4F17",0
"OR4F21",0
"OR4F29",0
"OR4F3",0
"OR4F4",0
"OR4F5",0
"OR4F6",0.9555
"OR4K1",0.2685
"OR4K13",0
"OR4K14",0.3211
"OR4K15",0
"OR4K2",0.3159
"OR4K5",0.3048
"OR4L1",0
"OR4M1",0
"OR4M2",3e-04
"OR4N2",0
"OR4N4",0.2056
"OR4N5",0.3238
"OR4P4",0
"OR4Q3",0
"OR4S1",0.3224
"OR4S2",0
"OR4X1",0.3279
"OR4X2",0
"OR51A2",0
"OR51A4",0
"OR51A7",0
"OR51B2",0.8254
"OR51B4",0.3211
"OR51B5",0
"OR51B6",0
"OR51D1",0
"OR51E2",0.3088
"OR51F2",0
"OR51G1",0
"OR51G2",0.3159
"OR51I1",0.5795
"OR51I2",0.5407
"OR51L1",0.3146
"OR51Q1",0.2625
"OR51S1",0.6097
"OR51V1",0.3072
"OR52A1",0.3185
"OR52A5",0.3134
"OR52B2",0.6097
"OR52B4",0.2545
"OR52B6",0.2912
"OR52D1",0
"OR52E2",0
"OR52E4",0
"OR52E6",0.3172
"OR52E8",0.3121
"OR52H1",0.6169
"OR52I1",0
"OR52I2",0
"OR52J3",0
"OR52K1",0
"OR52K2",0
"OR52L1",0
"OR52M1",0
"OR52N1",0
"OR52N2",0
"OR52N5",0
"OR52R1",0.6293
"OR52W1",0.3084
"OR56A1",0
"OR56A3",0
"OR56A5",0.6344
"OR56B1",0
"OR56B4",0.6193
"OR5A1",0.3146
"OR5A2",0
"OR5AC2",0
"OR5AK2",0
"OR5AN1",0
"OR5AP2",0
"OR5AR1",0
"OR5AS1",0
"OR5AU1",0.5291
"OR5B12",0.2755
"OR5B17",0.3159
"OR5B2",0
"OR5B21",0.6449
"OR5B3",0
"OR5C1",0.9253
"OR5D13",0
"OR5D14",0
"OR5D16",0
"OR5D18",0
"OR5F1",0
"OR5H1",0
"OR5H14",0
"OR5H15",0
"OR5H2",0
"OR5H6",0
"OR5I1",0.6318
"OR5J2",0
"OR5K1",0
"OR5K2",0
"OR5K3",0
"OR5K4",0
"OR5L1",0
"OR5L2",0
"OR5M1",0
"OR5M10",0
"OR5M11",0.3279
"OR5M3",0
"OR5M8",0
"OR5M9",0
"OR5P2",0.612
"OR5P3",0
"OR5R1",0
"OR5T1",0.6026
"OR5T2",0
"OR5T3",0
"OR5V1",0
"OR5W2",0.6422
"OR6A1",0
"OR6A2",0
"OR6B1",0.3198
"OR6B2",0.3185
"OR6B3",0
"OR6C1",0
"OR6C2",0
"OR6C3",0.3198
"OR6C4",0
"OR6C6",0
"OR6C65",0
"OR6C68",0
"OR6C70",0
"OR6C74",0
"OR6C75",0
"OR6C76",0
"OR6F1",0
"OR6K2",0
"OR6K6",0.2828
"OR6M1",0
"OR6N1",0.637
"OR6N2",0.3121
"OR6P1",0.3121
"OR6Q1",0.6243
"OR6S1",0.2956
"OR6T1",0.3048
"OR6V1",0.3172
"OR6W1P",0
"OR6X1",0
"OR6Y1",0
"OR7A10",0
"OR7A17",0
"OR7A5",0.2774
"OR7C1",0
"OR7C2",0
"OR7D2",0
"OR7D4",0.2862
"OR7E109P",0
"OR7E14P",0
"OR7E157P",0
"OR7E24",0
"OR7E37P",0
"OR7E38P",0
"OR7E5P",0
"OR7E8P",0
"OR7G1",0.3198
"OR7G3",0.3185
"OR8A1",0
"OR8B12",0.3211
"OR8B2",0
"OR8B3",0
"OR8B4",0
"OR8B8",0
"OR8D1",0
"OR8D2",0.3198
"OR8D4",0.3159
"OR8G1",0
"OR8H1",0.3198
"OR8H2",0
"OR8H3",0
"OR8I2",0
"OR8J1",0
"OR8J3",0
"OR8K1",0
"OR8K3",0.3185
"OR8K5",0
"OR8S1",0.5346
"OR9A2",0
"OR9A4",0.3159
"OR9G4",0
"OR9I1",0
"OR9K2",0.2912
"OR9Q1",0.4196
"OR9Q2",0.2658
"ORAI1",81.5655
"ORAI2",2.641
"ORAI3",14.1709
"ORAOV1",0
"ORC1",0.1096
"ORC1L",0
"ORC2",10.5532
"ORC3",1e-04
"ORC4",0.8158
"ORC5",4.9419
"ORC5L",0
"ORC6",2.4082
"ORC6L",0
"ORC6L",0
"ORCTL3",0
"ORCTL4",0
"ORF1",0
"ORL1",0
"ORM1",0
"ORM2",0
"ORMDL1",5.5177
"ORMDL2",57.3722
"ORMDL2",57.3722
"ORMDL3",19.4216
"ORNT2",0
"ORP3",0
"OS9",0.008
"OS9",0.008
"OSAP",0
"OSBP",17.754
"OSBP",17.754
"OSBP2",0.1021
"OSBPL1",0
"OSBPL10",0.8341
"OSBPL10",0.8341
"OSBPL11",3.6998
"OSBPL1A",29.3151
"OSBPL2",10.6884
"OSBPL3",0
"OSBPL3",0
"OSBPL3",0
"OSBPL5",1.1333
"OSBPL6",0
"OSBPL7",2.4439
"OSBPL8",0.0179
"OSBPL8",0.0179
"OSBPL9",6.1327
"OSCAR",3e-04
"OSCP1",0
"OSER1",8.0474
"osf-2",0
"osf-4",0
"OSGEP",20.4409
"OSGEPL1",0.168
"OSGEPL1",0.168
"OSGIN1",4e-04
"OSGIN2",1.5251
"OSGIN2",1.5251
"OSM",0.1421
"OSMR",1.3261
"OSMR",1.3261
"OSP",0
"OSR1",32.5762
"OSR2",4.8178
"OSR2",4.8178
"OSRF",0
"OST4",718.327
"OSTC",0
"OSTCP1",0
"OSTF1",18.3728
"OSTM1",0.3499
"OSTN",0
"OT7T022",0
"OTC",0
"OTEX",0
"OTF1",0
"OTOA",0
"OTOF",0.2942
"OTOG",0.1913
"OTOL1",0
"OTOP1",0.4221
"OTOP2",0.4349
"OTOP3",1.8386
"OTOR",0
"OTOS",0.6458
"OTP",0.1894
"OTRPC4",0
"OTUB1",180.765
"OTUB2",15.3222
"OTUD1",1.2083
"OTUD1",1.2083
"OTUD3",1.6343
"OTUD5",0.0685
"OTUD6A",0.1577
"OTUD6B",0
"OTUD7A",0.8081
"OTUD7B",4.5119
"OTULIN",4.5706
"OTX1",18.4664
"OTX1",18.4664
"OTX2",2e-04
"OVC10-2",0
"OVCA2",117.191
"OVGP1",0.7751
"OVN9-3",0
"OVOL1",26.7424
"OVOL1",26.7424
"OVOL2",3.9878
"OXA1L",48.648
"OXCT1",2.0256
"OXCT1-AS1",0
"OXCT2",1.4461
"OXCT2",1.4461
"OXER1",3.0053
"OXGR1",2.1687
"OXLD1",32.4461
"OX0.0D1",0.1823
"OXR1",2.4871
"OXR1",2.4871
"OXR1",2.4871
"OXSM",1.2124
"OXSR1",4.8858
"OXSR1",4.8858
"OXT",6.0691
"OXTR",0.2256
"OXTR",0.2256
"P-B",0
"P101-PI3K",0
"P11",0
"P12",0
"p130",0
"P14L",0
"p16INK4a",0
"P18SRP",0
"P18SRP",0
"P1cdc47",0
"P2",0
"P2RX1",3.6117
"P2RX2",0.0133
"P2RX3",0.3739
"P2RX4",6.1541
"P2RX5",0
"P2RX6",0.0043
"P2RX7",0
"P2RXL1",0
"P2RY1",1.049
"P2RY10",0.168
"P2RY11",140.652
"P2RY12",0
"P2RY13",1.553
"P2RY14",2.667
"P2RY2",0
"P2RY4",0.8162
"P2RY5",0
"P2RY6",1.7383
"P2RY8",0
"P2X2",0
"P2X6",0
"P2Y10",0
"P2Y5",0
"P38IP",0
"P3H1",8.1428
"P3H2",2.2387
"P3H3",14.0426
"P3H4",15.1452
"p40",0
"P450RAI-2",0
"P4HA1",0.7704
"P4HA2",0.1968
"P4HA2",0.1968
"P4HA3",0.1134
"P4HB",10.2722
"P4HTM",19.9022
"P5",0
"P53AIP1",0
"p53AIP1beta",0
"p53R2",0
"P53TG1",0
"P5CDh",0
"P5CR2",0
"P5CSL",0
"P72",0
"p73H",0
"p73Lp63p51p40KET",0
"p80HTNKFB-2",0
"PA26",0
"PA2G4",30.7644
"PA2G4",30.7644
"PA2G4",30.7644
"PAAF1",3.3089
"PABPC1",733.86
"PABPC1",733.86
"PABPC1",733.86
"PABPC1L",0.0076
"PABPC1L2A",0
"PABPC1L2B",0
"PABPC3",27.9059
"PABPC4",10.6367
"PABPC4L",0
"PABPC5",0.3613
"PABPN1",0
"PABPN1L",0
"PACE4",0
"PACRG",0
"PACRGL",0
"PACS1",57.7777
"PACS1",57.7777
"PACS2",0.4509
"PACSIN1",0.5156
"PACSIN2",8.7116
"PACSIN3",17.8733
"PAD",0
"PADI1",0.8609
"PADI2",2.0793
"PADI3",8.2456
"PADI4",0.9764
"PADI4",0.9764
"PADI6",0
"PAEP",0.4017
"PAF1",0.0453
"PAF1",0.0453
"PAFAH1B1",5.2011
"PAFAH1B2",3.4549
"PAFAH1B3",39.9707
"PAFAH2",3.539
"PAFAH2",3.539
"PAG1",0.7562
"PAG1",0.7562
"PAGE1",0
"PAGE2",0
"PAGE2B",0
"PAGE3",0.5524
"PAGE4",0
"PAGE5",0
"PAGR1",14.9327
"PAH",0
"PAI-RBP1",0
"PAICS",6.6448
"PAICS",6.6448
"PAIP1",2e-04
"PAIP2",30.6416
"PAIP2B",2.1146
"PAK1",7.4168
"PAK1IP1",46.4467
"PAK2",6.0419
"PAK2",6.0419
"PAK3",0.9393
"PAK4",9.3009
"pak5",0
"PAK5",0.2229
"PAK6",9.3281
"PAL",0
"PALB2",4.5605
"PALD1",0.819
"PALLD",0.2534
"PALM",39.9607
"PALM2",0.3819
"PALM2-AKAP2",0
"PALM3",2.735
"PALMD",102.351
"PAM",0
"PAM16",52.9129
"PAMR1",0
"PAN3",0.7355
"pancreatic ribonuclease, HP-R0.0se",0
"PANK1",0.3017
"PANK2",1.5079
"PANK3",2.135
"PANK4",1.9836
"PANX1",0.0483
"PANX2",0
"PANX3",0
"PAOX",0
"PAP2-a2",0
"PAP2D",0
"PAPA-1",0
"PAPD1",0
"PAPD4",0.8864
"PAPD7",0.5977
"PAPL",0
"PAPLN",0
"PAPOLA",2.4886
"PAPOLB",0.3469
"PAPOLG",0.6743
"PAPPA",2.4102
"PAPPA",2.4102
"PAPPA-AS1",0
"PAPPA2",0.1383
"PAPSS1",6.1133
"PAPSS2",1.8402
"PAPT",0
"PAQR3",0.3795
"PAQR4",5.3117
"PAQR5",1.4126
"PAQR6",5.7359
"PAQR7",25.8515
"PAQR8",1.9125
"PAQR9",0.2465
"Par-6 beta",0
"Par-6 gamma",0
"PAR3",0
"PARC",0
"PARD3",0
"PARD3B",2.797
"PARD6A",1.0511
"PARD6B",0.3719
"PARD6G",7.1014
"PARD6G",7.1014
"PARK2",0
"PARK7",70.6967
"PARL",3e-04
"PARM1",8.4563
"PARN",0
"PARP1",10.9705
"PARP10",4.3372
"PARP11",0.6777
"PARP11",0.6777
