"Gene","SP3"
"SOHLH1",-0.053509709
"SOHLH2",-0.173911961
"SORBS1",0.213147476
"SORBS3",-4.188401821
"SORT1",-1.158875461
"SOS1",-0.284367478
"SOX1",-0.062281252
"SOX10",0.342135073
"SOX11",0.371438182
"SOX12",0.066635569
"SOX13",0.079083701
"SOX14",0.44344751
"SOX15",0.012190213
"SOX17",0.234155218
"SOX18",1.238715975
"SOX2",0.378325944
"SOX21",0.417606851
"SOX3",-0.548844723
"SOX30",-0.430713978
"SOX4",-0.287910112
"SOX5",0.272386693
"SOX6",0.118972769
"SOX7",-0.021290326
"SOX8",0.025247002
"SOX9",-3.344524425
"SP1",0.120247357
"SP100",0.01126446
"SP110",-1.108516783
"SP2",0.165880474
"SP3",-0.455514181
"SP5",-0.216580071
"SP7",0.123528266
"SPA17",-2.62331116
"SPAG1",-0.550973533
"SPAG16",-0.562796055
"SPAG6",-0.068286576
"SPAM1",-0.022763932
"SPATA17",0.010445455
"SPATA18",0.09281949
"SPATA20",-0.321783022
"SPATA5L1",-0.642701013
"SPATA6",-0.162022926
"SPATA7",0.042730628
"SPATS2",0.208641058
"SPBC25",-0.53050447
"SPCS2",-0.047583058
"SPCS3",-0.035210333
"SPDEF",0.389228468
"SPEN",0.294486316
"SPG21",0.0413134
"SPG7",-0.198226392
"SPHAR",0.76406722
"SPHK1",0.96958589
"SPI1",0.024001436
"SPIB",-0.365548324
"SPIC",-0.353061997
"SPINK5",0.261321993
"SPINK6",-0.028772107
"SPINLW1",-0.186974129
"SPN",-0.297229674
"SPOCD1",-1.392230625
"SPP1",-0.293107008
"SPPL2A",-1.430243987
"SPRED1",-0.030020396
"SPRR1A",0.07016667
"SPRR1B",0.025318423
"SPRR2C",0.256867308
"SPRR2D",0.210807417
"SPRR2E",0.265612775
"SPRR2G",1.533642461
"SPRR3",0.523843336
"SPRR4",-0.169683506
"SPRY1",-0.049015661
"SPRY2",-0.431022769
"SPRYD3",-2.501392459
"SPSB1",0.949028452
"SPTAN1",2.201142338
"SPTBN2",-1.388326349
"SPTBN5",0.033672785
"SPTLC2",0.383067649
"SPTLC3",-0.142742101
"SPZ1",-0.053815289
"SQRDL",0.164346462
"SQSTM1",-0.088540406
"SRA1",0.522670406
"SRCAP",-0.111436536
"SRD5A1",-0.278919665
"SRD5A2L",-3.304445351
"SREBF1",2.15426088
"SREBF2",0.502584121
"SRF",-0.167028626
"SRFBP1",-0.622826216
"SRGAP3",0.141795961
"SRI",-0.552850654
"SRP9",-0.312353634
"SRPK2",-0.004393255
"SRPX",-1.018260822
"SRPX2",0.143663829
"SRXN1",0.076044972
"SRY",0.054063306
"SS18",-1.845960442
"SS18L1",-0.122638673
"SSBP2",-0.341787556
"SSBP3",-0.009510104
"SSR1",-0.897890328
"SSR2",-0.186508003
"SSR4",-0.169748562
"SSRP1",-0.178126801
"SSX1",-0.082122959
"SSX2",0.531601176
"SSX3",0.283906067
"SSX5",-0.283588566
"SSX7",-0.096447393
"SSX8",-0.053120819
"SSX9",-0.217732427
"ST18",0.097053341
"ST3GAL1",-0.34212938
"ST3GAL2",0.469360339
"ST3GAL3",0.444056358
"ST3GAL5",0.104151176
"ST5",0.116769165
"ST6GAL1",-0.228142586
"ST6GAL2",-0.073765206
"ST6GALNAC2",-1.665432498
"ST6GALNAC5",-0.397248512
"ST7",-0.084226155
"STAB1",-0.397181312
"STAC",-0.142016014
"STAG1",-0.155248576
"STAMBPL1",-0.276314174
"STAP2",0.372113567
"STARD13",-0.264934563
"STARD4",-0.389882883
"STAT1",-0.848785884
"STAT2",0.292790971
"STAT3",-0.140388297
"STAT4",-0.034247424
"STAT5A",0.12813327
"STAT5B",-0.205445624
"STAT6",-0.136602946
"STATIP1",-0.041425161
"STAU1",0.367629955
"STC2",0.07564119
"STEAP1",-0.423409102
"STEAP4",-0.779556653
"STIL",0.013360289
"STIM1",-0.717485271
"STIP1",-1.405879053
"STK10",-4.98183782
"STK11",0.024480437
"STK17A",0.323124684
"STK25",0.051785078
"STK3",-0.912532529
"STK32B",0.137742757
"STK35",-0.009997915
"STK36",0.2762981
"STK38L",-1.309377554
"STON2",0.160389348
"STRN3",-0.892488985
"STRN4",-1.042969538
"STS",-0.119698367
"STS-1",-0.156127751
"STT3A",-0.050392212
"STT3B",-0.65732922
"STX10",0.07362022
"STX11",-0.024690471
"STX12",2.057271786
"STX17",-0.277786091
"STX2",0.1400214
"STX3",-0.253336541
"STX6",2.086366218
"STXBP6",-0.321436543
"STYXL1",3.057562375
"SUB1",-0.047799968
"SUCLA2",-0.756566135
"SUCLG2",-1.00485681
"SUDS3",-0.084070105
"SUFU",0.139831783
"SUHW1",0.176056879
"SUHW2",0.423664744
"SUHW3",0.187905944
"SUHW4",-0.303585788
"SULF1",0.220029429
"SULF2",0.003648773
"SULT1A3",0.093262337
"SULT1E1",-0.036541572
"SULT2B1",0.671089778
"SUMO1",-4.429954621
"SUMO1P1",-0.169268854
"SUMO1P3",-0.826624491
"SUMO2",0.046754917
"SUPT16H",-1.936851731
"SUPT3H",0.018243147
"SUPT4H1",-0.184155035
"SUPT5H",0.775835119
"SUPT6H",-0.117922126
"SUPT7L",-0.026859221
"SURB7",0.579651287
"SURF1",-0.503119557
"SURF5",-0.408000445
"SUV39H1",0.592613992
"SUV39H2",-0.08890762
"SUV420H1",-0.292457619
"SUV420H2",0.042069634
"SUZ12",0.699185586
"SVIL",-1.344098955
"SWAP70",0.998195967
"SYMPK",-2.091214178
"SYNCRIP",0.337400684
"SYNGR4",2.440048909
"SYNJ1",-0.433227027
"SYNJ2",0.156774661
"SYP",-0.090109854
"SYPL1",0.087148919
"SYS1",-0.18815945
"SYT2",0.330174389
"SYT7",0.094641935
"SYT9",0.080922289
"SYTL4",-0.604363784
"SYVN1",0.349201265
"T",0.441167082
"TA-NFKBH",-0.16426571
"TAC4",0.105000317
"TACC1",0.441096249
"TACC2",0.14714561
"TACSTD2",0.240785491
"TADA1L",-0.304771124
"TADA2L",0.094897795
"TADA3L",0.108628867
"TAF1",0.155637151
"TAF10",-0.094615801
"TAF11",0.324236134
"TAF12",-0.168609947
"TAF13",-0.028689924
"TAF1A",-0.113516562
"TAF1B",0.265492473
"TAF1C",-2.160633478
"TAF1L",0.145893101
"TAF2",-1.104812628
"TAF3",0.995328017
"TAF4",-0.14095951
"TAF4B",0.047450672
"TAF5",-0.003535715
"TAF5L",0.814775435
"TAF6",-0.760208655
"TAF6L",-0.015441473
"TAF7",0.29217756
"TAF7L",0.43566879
"TAF9",0.992444055
"TAF9B",-0.64036128
"TAGLN",0.301851502
"TAGLN3",0.134483072
"TAIP-2",0.143308481
"tAKR",-0.111880173
"TAL1",-0.58135403
"TAL2",-0.305649939
"TAOK2",-0.85630297
"TAP1",0.021813377
"TARBP1",-0.160329383
"TARBP2",-2.4072084
"TARDBP",-0.0755848
"TAS2R10",-0.441243292
"TASP1",-0.885152088
"TAT",0.375855176
"TAX1BP1",0.059008238
"TBC1D12",-0.137300733
"TBC1D17",0.228770173
"TBC1D19",-0.302954973
"TBC1D22A",-0.196402458
"TBC1D2B",-2.302698154
"TBC1D4",-0.411032724
"TBC1D5",0.870139553
"TBC1D8",-1.240887792
"TBC1D8B",-0.103346676
"TBC1D9",-1.112931222
"TBL1X",-0.078251502
"TBL1XR1",0.210780677
"TBL1Y",0.433796727
"TBN",0.277618946
"TBP",0.078619034
"TBPL1",0.297879321
"TBR1",-0.019499057
"TBX1",-0.061161147
"TBX10",-0.719263995
"TBX15",-0.075841415
"TBX19",0.185138936
"TBX2",0.116344371
"TBX20",-0.070167582
"TBX21",-0.120875973
"TBX22",-0.058159624
"TBX3",0.069429218
"TBX4",0.306471702
"TBX5",-0.055907683
"TBX6",0.043308142
"TCEA1",0.136425349
"TCEA2",-0.089449893
"TCEA3",-0.025874512
"TCEAL1",3.501884597
"TCEAL2",-0.174745627
"TCEAL3",-0.585549837
"TCEAL4",0.048017652
"TCEAL5",-1.075881945
"TCEAL6",-0.636328402
"TCEAL7",-0.049884119
"TCEAL8",0.058828539
"TCEB1",-0.042067581
"TCEB2",0.024140771
"TCEB3",-0.263990088
"TCEB3B",-0.056869925
"TCEB3C",-0.382902458
"TCERG1",-0.663179824
"TCERG1L",0.30774124
"TCF1",-0.815151866
"TCF12",-0.28025985
"TCF15",0.972573059
"TCF19",0.259652453
"TCF2",-0.349211233
"TCF20",0.316515205
"TCF21",0.236434037
"TCF23",0.46229998
"TCF25",0.588720707
"TCF3",-0.17739294
"TCF4",1.824386641
"TCF7",0.287975942
"TCF7L1",-6.060248536
"TCF7L2",-0.129993738
"TCF8",0.083780123
"TCFL5",0.137579152
"TCN1",-1.816861692
"TCOF1",-0.542521255
"TCP11L2",0.226481036
"TCTEX1D1",-0.046483837
"TDGF1",0.336368861
"TDGF3",-0.047598956
"TDRKH",0.019843355
"TEAD1",-0.067481287
"TEAD2",0.060322263
"TEAD3",-0.573440621
"TEAD4",7.023231087
"TEC",-0.377436526
"TEF",-0.188025009
"TEP1",0.69789452
"TERF1",0.012335141
"TERF2",-0.044203768
"TERF2IP",0.762989281
"TESC",0.229457474
"TFAM",0.274136231
"TFAP2A",-0.029243567
"TFAP2B",0.261719848
"TFAP2C",-1.165030411
"TFAP2D",-0.066149481
"TFAP2E",-0.377695815
"TFAP4",-0.062400067
"TFB1M",-0.37940837
"TFB2M",-0.158571221
"TFCP2",-0.613335315
"TFCP2L1",-0.109591606
"TFDP1",-0.378162875
"TFDP3",-0.094796553
"TFE3",-0.025713886
"TFEB",0.151208047
"TFEC",-0.104032611
"TFIP11",-1.262708806
"TFPI2",-0.055897541
"TFRC",0.939101198
"TGDS",-2.092073239
"TGFA",-1.193137082
"TGFB1",0.390766397
"TGFB1I1",-0.079399658
"TGFB2",3.008719988
"TGFB3",-0.362897061
"TGFBI",0.335205354
"TGFBR1",-0.055543805
"TGFBR3",0.1512279
"TGFBRAP1",1.825873588
"TGIF",-2.413837838
"TGIF2",0.086302265
"TGIF2LY",0.039055348
"TGM1",0.116972524
"TGM2",0.404566979
"TGOLN2",1.304660014
"TGS1",-0.256064171
"TH1L",-0.053637798
"THAP1",-0.879512876
"THAP11",0.568561121
"THAP2",-0.321909095
"THAP7",0.339007233
"THBD",0.788848542
"THBS1",0.714058957
"THBS3",-1.789204451
"THEM2",-0.018476531
"THNSL1",-0.090992855
"THOC1",-0.450041827
"THOC2",-2.200175796
"THOC6",0.010482104
"THRA",0.119193609
"THRAP1",0.315678409
"THRAP2",0.100203559
"THRAP3",-0.401938253
"THRAP4",-2.59378601
"THRAP5",0.247955234
"THRAP6",-0.068399881
"THRB",-0.069916658
"THSD1",-0.407586083
"THYN1",-0.15696628
"TIA1",-0.301369422
"TIAL1",1.408023907
"TIAM1",-2.154423692
"TIAM2",-0.054597205
"TICAM1",-0.076490838
"TIGD1",-0.074655084
"TIGD2",0.243913768
"TIGD3",-0.443219721
"TIGD4",-0.072478633
"TIGD5",1.991554952
"TIGD6",0.273596861
"TIGD7",-0.267983549
"TIMELESS",-0.673318277
"TIMM13",-0.138551275
"TIMM8B",-0.134475957
"TIMP1",-1.288584177
"TIMP2",2.403096166
"TIP39",-0.785041613
"TIPARP",0.049110453
"TITF1",-0.093414765
"TJAP1",0.747087371
"TJP3",-0.624807704
"TK2",0.729173331
"TLE1",0.933213031
"TLE2",0.252590378
"TLE3",0.280398741
"TLE4",-0.170214062
"TLE6",-0.390590638
"TLL1",-0.141919749
"TLN1",-0.013360669
"TLN2",0.294027183
"TLOC1",-0.386359194
"TLR2",-0.30940803
"TLR3",-0.275395898
"TLR4",0.114659011
"TLR6",-0.458210262
"TLR9",0.290555896
"TLX1",-0.149742154
"TLX2",0.048120379
"TLX3",0.020717504
"TM4SF1",0.87017146
"TM4SF5",0.100058588
"TM7SF2",-1.067238519
"TM7SF3",0.099779585
"TMCC1",-0.449977163
"TMCC3",-0.194640806
"TMCO1",-2.271745735
"TMED10",0.074569636
"TMED5",0.300401694
"TMED7",-0.412609279
"TMEFF1",-0.313148048
"TMEM10",-0.347270731
"TMEM101",1.167756286
"TMEM106A",0.087270609
"TMEM106C",-0.142773842
"TMEM107",1.259456501
"TMEM112",-0.843604819
"TMEM117",-2.013603793
"TMEM133",-0.25264217
"TMEM139",0.355933446
"TMEM142B",0.245023573
"TMEM147",-0.256479196
"TMEM15",-1.014724446
"TMEM158",-0.32276181
"TMEM159",-1.195425796
"TMEM165",-3.212181753
"TMEM16A",0.0489949
"TMEM16D",-0.353963083
"TMEM170",0.037153893
"TMEM18",0.046998493
"TMEM183B",0.326170037
"TMEM2",0.167341823
"TMEM20",-0.091318395
"TMEM28",0.320819305
"TMEM38B",-0.096043275
"TMEM4",-0.250043752
"TMEM41A",0.285529415
"TMEM44",0.284242987
"TMEM45A",0.563175861
"TMEM45B",1.040973165
"TMEM46",-0.352128787
"TMEM48",-0.68043052
"TMEM50B",-0.621752663
"TMEM51",-0.090223786
"TMEM55A",-0.525690785
"TMEM55B",-3.74953506
"TMEM61",-0.130142278
"TMEM62",-0.413477332
"TMEM64",-0.435754649
"TMEM66",1.722650352
"TMEM67",0.098519792
"TMEM79",0.188471101
"TMEM87B",-0.388034963
"TMEM97",0.764329598
"TMEM98",-0.337879497
"TMEPAI",0.248420863
"TMF1",-0.323271869
"TMIGD2",-0.794678946
"TMLHE",-0.168868491
"TMOD1",-0.292168974
"TMPO",-0.45786196
"TMPRSS11E",-1.41235128
"TMPRSS11F",-0.278068547
"TMPRSS13",-0.122393482
"TMPRSS4",-1.736123766
"TMSB4X",-0.004797742
"TMSL3",0.169697984
"TMTC4",-0.066937517
"TNC",-2.351079154
"TNF",0.030017985
"TNFAIP1",-0.083475927
"TNFAIP2",-0.032064654
"TNFAIP3",-0.395506394
"TNFAIP8L1",0.726540551
"TNFRSF10A",-0.016902565
"TNFRSF10B",0.476503315
"TNFRSF11A",0.043136267
"TNFRSF12A",0.139494889
"TNFRSF14",0.03391229
"TNFRSF1A",1.443885451
"TNFRSF1B",-0.115528503
"TNFRSF4",-0.002290792
"TNFRSF6B",-0.6668377
"TNFRSF8",0.71034884
"TNFRSF9",-0.134099962
"TNFSF10",-0.334173301
"TNFSF18",0.306162291
"TNFSF4",-0.090758103
"TNIK",-0.140111477
"TNIP2",1.453977678
"TNKS",-0.008246438
"TNNC1",0.103365206
"TNNI1",0.246463604
"TNNI2",-1.516585471
"TNP1",-0.202825266
"TNRC18",0.530642306
"TNRC4",0.018232813
"TNRC5",0.215625163
"TNRC6C",0.414342989
"TNS4",-0.15666119
"TOB2",0.237895169
"TOLLIP",-0.354292395
"TOM1L1",-0.168558727
"TOMM20",-3.550697281
"TOMM40L",0.841104136
"TOP1MT",-0.360802796
"TOP2B",0.173187561
"TOP3A",0.528912364
"TOPBP1",0.076372862
"TOPORS",-0.07801449
"TOR1AIP1",-0.211448224
"TOX",0.064158161
"TP53",0.137955896
"TP53AP1",1.172803744
"TP53BP1",8.780972839
"TP53BP2",-1.409824662
"TP53I11",0.588974316
"TP53I13",-0.475692192
"TP53I3",0.532213128
"TP53INP1",0.411527429
"TP73",0.217159686
"TP73L",-0.252628021
"TPD52",0.844309841
"TPD52L1",0.274999058
"TPM1",0.59008224
"TPM2",-0.085851191
"TPM3",0.158849676
"TPM4",0.661083514
"TPMT",-2.890342676
"TPP1",0.242103038
"TPP2",-0.887472692
"TPPP",-0.059686275
"TPR",-0.28074767
"TPRKB",-0.330155189
"TPRX1",0.078338542
"TPRXL",-0.154462709
"TPSAB1",0.09876779
"TPSD1",-0.037345239
"TPSG1",-0.358643256
"TPST1",4.990564908
"TPX2",-0.159271836
"TRA16",-2.595701504
"TRA2A",-0.479977801
"TRAF1",0.257122193
"TRAF3",-4.853760409
"TRAF3IP3",-0.37097621
"TRAF5",0.280991006
"TRAF6",-0.11159284
"TRAF7",-2.274849703
"TRAIP",2.388229157
"TRAK1",-0.772441215
"TRAK2",-0.462330937
"TRAM2",0.119625677
"TRAP1",-0.208733748
"TRAPPC2",-0.32916973
"TRAPPC5",-0.120947084
"TRDMT1",0.06280621
"TREM2",0.424046759
"TRERF1",0.347840894
"TREX1",0.165130239
"TRFP",-0.33180608
"TRHDE",0.281685866
"TRIB1",0.346802359
"TRIB2",-0.109310514
"TRIB3",0.492591104
"TRIM13",0.685008192
"TRIM15",-0.130060971
"TRIM16L",0.902405778
"TRIM2",1.234720491
"TRIM22",-0.795410569
"TRIM24",-0.136855049
"TRIM25",-0.088651609
"TRIM26",0.108586424
"TRIM27",-0.245892593
"TRIM28",-0.299851103
"TRIM29",0.02963871
"TRIM32",3.947852129
"TRIM33",0.113699655
"TRIM34",0.061955833
"TRIM36",-0.292492248
"TRIM37",-0.700179323
"TRIM38",-0.007636027
"TRIM4",-0.0041268
"TRIM42",-0.436803478
"TRIM47",-0.370461524
"TRIM5",-0.17393682
"TRIM59",-0.567593255
"TRIM62",0.07136045
"TRIM69",-0.40836393
"TRIM73",-0.033142298
"TRIM8",-1.212754652
"TRIO",-0.443206251
"TRIP10",-9.14491635
"TRIP13",-0.136303772
"TRIP4",0.576156047
"TRIP6",-0.1409955
"TRMU",-2.163602132
"TROVE2",-3.77438582
"TRPC1",-0.345796214
"TRPC4AP",-0.450665545
"TRPC6",0.291292329
"TRPM3",0.070853352
"TRPM5",-0.546226484
"TRPS1",-0.316171845
"TRPV3",-0.475958103
"TRRAP",-0.442133598
"TSC22D1",-0.600284453
"TSC22D2",-0.957307738
"TSC22D3",-0.026929032
"TSC22D4",0.187134033
"TSCOT",0.680836413
"TSG101",0.232220784
"TSGA13",0.039787407
"TSHZ1",0.222378661
"TSHZ2",0.005165886
"TSHZ3",0.817259082
"TSN",0.204138536
"TSPAN13",-2.227800075
"TSPAN3",0.525249193
"TSPAN31",-0.223933937
"TSPAN32",0.499415554
"TSPAN5",-1.137802502
"TSPYL1",0.515851665
"TSPYL2",-1.650641691
"TSPYL4",-0.195456832
"TSSK4",0.11964161
"TST",-0.168883623
"TTBK2",0.03719934
"TTC12",-0.134277897
"TTC15",-0.284893352
"TTC17",-0.057390039
"TTC19",0.122408822
"TTC22",-0.216310658
"TTC23",0.170449115
"TTC26",0.029219131
"TTC27",0.192909637
"TTC28",-0.060017762
"TTC3",0.191546221
"TTC31",-0.14435763
"TTC35",1.122642723
"TTC4",-0.031928485
"TTC7B",-0.325925397
"TTC8",-0.169401598
"TTC9",3.853621476
"TTF1",0.348231838
"TTF2",0.153294892
"TTK",-0.160102125
"TTLL1",-0.175507057
"TTLL5",-0.208635906
"TTLL7",-0.206960432
"TTMB",-0.005929854
"TTTY2",0.114036943
"TTTY5",0.269289406
"TTYH1",0.01477335
"TUBB4",-0.908041325
"TUBD1",0.082864475
"TUBE1",-0.322899814
"TUBG1",-3.183590813
"TUBG2",-1.272603786
"TUFM",-0.135565356
"TUFT1",0.119814535
"TULP3",0.082861539
"TULP4",-0.856437462
"TUSC3",0.36829028
"TUSC4",-4.143278526
"TWIST1",0.006014063
"TXLNA",0.465183188
"TXN",0.069840221
"TXNDC1",-0.036590938
"TXNDC11",-0.506965939
"TXNDC13",-0.105624003
"TXNDC9",0.4094198
"TXNIP",-0.56771933
"TXNL4A",-0.065170629
"TXNRD1",-0.531801749
"TXNRD2",-0.104343181
"TYK2",0.084864388
"TYROBP",-0.632199832
"TYSND1",0.983281427
"TYW1",0.155248532
"U1SNRNPBP",-1.529827523
"UAP1L1",-0.244940539
"UBAP2",3.980055105
"UBAP2L",-2.278371926
"UBB",-0.025634566
"UBE1C",-2.304917263
"UBE1DC1",2.135020376
"UBE2B",-0.495051489
"UBE2C",-0.202233414
"UBE2D1",1.904058692
"UBE2G2",-0.534719185
"UBE2I",-0.036680055
"UBE2L3",-0.054790175
"UBE2L6",0.405290803
"UBE2N",-0.488577192
"UBE2Q1",-0.4213618
"UBE2S",-0.405973099
"UBE2V1",1.503400056
"UBE3A",0.06347534
"UBE3C",-0.294085727
"UBE4A",0.578802664
"UBE4B",-0.207131947
"UBL3",-0.228209515
"UBN1",-2.782756803
"UBP1",-0.029559442
"UBPH",0.377824396
"UBR1",-3.372096383
"UBTD1",-0.093361656
"UBTF",0.004956712
"UBXD6",-1.356722427
"UCA1",-0.299448639
"UCHL5",0.298367392
"UCK2",-0.178554908
"UCKL1",-0.261728325
"UCN2",-1.060282512
"UCN3",0.443747992
"UCP2",-0.281825286
"UGCG",-1.129897185
"UGCGL1",-1.234878226
"UGDH",-0.456543305
"UGT1A6",-1.24725462
"UHRF1",-0.50961365
"UHRF2",-1.163210363
"UIMC1",-0.133141575
"ULBP2",-1.88496557
"UMPS",-0.043289797
"UNC13B",-0.098963813
"UNC45A",-0.118668999
"UNG",-0.422336212
"UNQ467",0.068448449
"UPF3A",-0.256532018
"UPK1A",-0.460411183
"UPK1B",-1.100882428
"UPP1",-0.471152094
"UQCR",0.458422621
"UQCRB",-0.112050546
"URM1",0.128568874
"URP2",-0.127577662
"USF1",-0.204870381
"USF2",0.063047854
"USHBP1",-0.558282141
"USP1",-0.22291708
"USP16",-0.825238128
"USP21",0.14536785
"USP22",-1.399781089
"USP28",-0.125857065
"USP3",-0.600602457
"USP32",0.524179113
"USP36",0.125599604
"USP37",0.135720609
"USP38",-0.031160614
"USP39",-0.281567477
"USP4",-0.657507883
"USP47",-0.045209965
"USP48",0.197223379
"USP5",0.664150925
"USP52",0.335238446
"USP54",0.236523566
"USP6NL",-0.481854364
"USP7",-0.113081738
"USP9X",-0.361564556
"UST",-0.408064804
"UTF1",2.150199776
"UTP11L",-0.096270667
"UTP14A",0.718731873
"UTP14C",-0.156972836
"UTP15",0.049443435
"UTX",-2.23220223
"UTY",-0.138408422
"UVRAG",-0.174996807
"VAMP2",0.156423316
"VAMP4",-0.330358808
"VANGL1",-0.213239683
"VARSL",-0.498129558
"VASH1",0.657735862
"VAV2",-0.033325109
"VAV3",-0.190040219
"VAX2",-0.42822614
"VCL",-0.879727955
"VCP",0.037698599
"VCY",-0.115208668
"VDAC3",0.055674127
"VDP",0.566794652
"VDR",-0.414564553
"VEGFA",2.590480561
"VEGFB",-0.301370819
"VENTX",0.092231014
"VEZF1",5.208596088
"VGLL1",-1.919058909
"VGLL2",-0.491897093
"VGLL3",-0.077037573
"VGLL4",-0.613443123
"VHL",-0.016686462
"VIM",0.009615001
"VKORC1",-0.569022949
"VKORC1L1",0.49938851
"VLDLR",-0.021252101
"VPS13A",0.294577827
"VPS13C",-1.188421566
"VPS13D",0.305266438
"VPS16",-1.108112601
"VPS25",0.048944055
"VPS33B",0.424177696
"VPS36",-0.96355482
"VPS39",0.033005423
"VPS41",-0.357903138
"VPS4B",0.273254108
"VPS72",-0.039725639
"VPS8",-0.058464239
"VRK2",0.415797329
"VSNL1",1.462253694
"VSX1",-1.115989578
"WAPAL",0.031934333
"WARS",-0.051872516
"WASF2",2.164289265
"WASL",0.429345342
"WBP1",-0.086308311
"WBP5",0.311344675
"WBSCR27",0.27338373
"WBSCR28",-0.208894529
"WDFY1",0.106839357
"WDFY2",-0.10434324
"WDHD1",0.436379053
"WDR1",0.672287032
"WDR13",-0.304242065
"WDR19",-0.071850422
"WDR23",1.244328451
"WDR26",0.892509296
"WDR27",-0.048736312
"WDR3",4.438619552
"WDR35",-0.177771042
"WDR37",-1.044719694
"WDR4",-0.686895655
"WDR41",1.33822547
"WDR42A",-0.05188517
"WDR44",-0.941844248
"WDR47",-0.699216643
"WDR5",0.822466658
"WDR51A",2.131221161
"WDR51B",-0.505423606
"WDR54",-1.436238757
"WDR6",-0.404996522
"WDR60",0.08142986
"WDR63",0.312143462
"WDR66",1.220719602
"WDR76",0.27955836
"WDR77",0.173163763
"WDR78",-0.390082978
"WDTC1",-0.545168083
"WEE1",-0.598809638
"WFDC12",0.224838894
"WFDC2",-1.169969542
"WFIKKN1",-0.173322302
"WHSC1",0.483074174
"WHSC1L1",-0.069229289
"WHSC2",0.344032756
"WIPI1",-0.420813978
"WNK1",0.010320051
"WNT1",-1.103864257
"WNT10B",0.408160371
"WNT2B",0.112839561
"WNT3A",0.371122289
"WNT5A",-0.001609174
"WNT5B",-0.908030794
"WRN",-0.206491482
"WSB1",0.383297269
"WSB2",-1.608253326
"WT1",-0.393972667
"WWC1",0.956276856
"WWC3",-0.722717071
"WWP1",-0.948057896
"WWP2",0.174407524
"WWTR1",0.092648086
"XAB2",0.06335625
"XBP1",0.106050552
"XDH",0.108660874
"XKR4",-0.004563563
"XPC",0.257537162
"XPNPEP2",-0.050707175
"XPNPEP3",-0.22153153
"XPO1",-0.061539198
"XPO6",-0.594951557
"XPOT",2.317797865
"XRCC2",0.159139811
"XRCC6",-0.09305975
"XRN2",-2.394186591
"XRRA1",0.069225611
"XYLB",-0.242557267
"XYLT1",0.396493869
"YAF2",-0.031270701
"YAP1",0.558572077
"YARS",1.050254685
"YARS2",0.052571962
"YBX1",0.340426354
"YBX2",0.943933694
"YEATS2",-0.366448736
"YEATS4",0.259014113
"YES1",0.724852232
"YIPF6",-0.095189494
"YLPM1",-3.426549425
"YME1L1",0.133267536
"YPEL2",-0.308615342
"YPEL3",0.034974943
"YPEL5",-2.985378105
"YRDC",0.126022649
"YWHAB",-0.042232159
"YWHAE",0.535699728
"YWHAH",1.259922288
"YWHAQ",0.063618589
"YY1",-0.357914276
"ZADH2",0.670210284
"ZAN",-0.366545387
"ZAP70",0.155699683
"ZBTB1",0.126642353
"ZBTB10",-0.079144184
"ZBTB11",-8.403731661
"ZBTB12",0.260082682
"ZBTB16",0.068423936
"ZBTB17",4.147522536
"ZBTB2",-0.31181324
"ZBTB20",0.539094359
"ZBTB22",0.002255203
"ZBTB24",-0.01227923
"ZBTB25",-0.03983394
"ZBTB26",-0.058535493
"ZBTB3",0.102719
"ZBTB32",0.056020109
"ZBTB33",-0.525141098
"ZBTB34",-0.358333154
"ZBTB37",0.189319731
"ZBTB38",0.053039579
"ZBTB39",-0.185909799
"ZBTB4",0.466878714
"ZBTB40",0.461573571
"ZBTB41",0.112383611
"ZBTB43",0.177172893
"ZBTB44",0.105821025
"ZBTB45",-0.704237516
"ZBTB46",-0.03157053
"ZBTB47",0.4775794
"ZBTB48",0.150295651
"ZBTB5",0.409170812
"ZBTB6",-0.265132534
"ZBTB7A",-0.60069588
"ZBTB7B",0.045864046
"ZBTB7C",-0.024155006
"ZBTB8",0.291262088
"ZBTB9",-0.059334951
"ZC3H12A",2.891535142
"ZC3H12C",-0.321170874
"ZC3H5",1.051076753
"ZC3H6",0.111338421
"ZC3H7B",0.065147133
"ZC3H8",2.087967635
"ZC3HAV1",-0.346039841
"ZC3HAV1L",-0.030593214
"ZC3HC1",2.907718186
"ZCCHC11",0.099522685
"ZCCHC12",0.53914302
"ZCCHC14",0.224500941
"ZCCHC7",-0.56684619
"ZCD2",0.603937342
"ZDHHC1",-0.076483103
"ZDHHC13",-1.961046864
"ZDHHC21",-0.387144065
"ZDHHC6",-0.329791496
"ZFAND3",-0.175849655
"ZFAT1",0.827772753
"ZFHX2",-0.123724058
"ZFHX4",0.272856042
"ZFP1",-0.141724544
"ZFP14",0.135332627
"ZFP161",0.066988321
"ZFP2",-0.169670667
"ZFP28",-0.105769457
"ZFP3",0.142309245
"ZFP30",-0.043840193
"ZFP36",0.533103963
"ZFP36L1",-0.132379526
"ZFP36L2",-0.370079409
"ZFP37",-0.165539904
"ZFP41",-0.094290229
"ZFP42",-0.099543781
"ZFP62",-0.838524641
"ZFP64",-0.610635896
"ZFP90",0.072522261
"ZFP91",-3.357634688
"ZFP95",0.303898684
"ZFPL1",0.385557565
"ZFPM1",-0.536569444
"ZFPM2",0.381453675
"ZFX",0.273187137
"ZFY",-0.308092282
"ZFYVE19",-0.968057306
"ZFYVE21",-0.018200608
"ZFYVE26",0.06481051
