"Gene","RELB"
"PLA2G4F",-0.007792755
"PLA2G7",-0.163414742
"PLAC2",-0.17028264
"PLAC8",-0.60789702
"PLAC9",0.092808488
"PLAG1",-0.047683639
"PLAGL1",-0.212199747
"PLAGL2",-0.087560068
"PLAT",-0.056911891
"PLAU",-0.148517511
"PLAUR",-1.321533339
"PLB1",-0.115562155
"PLCD1",0.065770871
"PLCG1",0.114042725
"PLCL1",0.018422891
"PLD1",-0.375934716
"PLEK",-0.094824816
"PLEK2",-0.281128114
"PLEKHA3",-0.471506265
"PLEKHA5",-0.374075815
"PLEKHA6",0.143776254
"PLEKHA7",-0.40040445
"PLEKHB2",0.749415768
"PLEKHC1",-0.194047912
"PLEKHF1",-0.582527446
"PLEKHF2",0.668213118
"PLEKHG3",0.222544267
"PLEKHG5",-0.541039367
"PLEKHH3",-0.389771156
"PLEKHK1",-0.334202242
"PLEKHM1",-0.307618958
"PLK1",-0.226780705
"PLK2",0.048061333
"PLK3",-1.087143427
"PLK4",-0.03610675
"PLLP",0.240102128
"PLOD2",0.413941583
"PLP1",-0.071811912
"PLUNC",0.093498801
"PLXDC1",-0.347852824
"PLXDC2",-0.60385459
"PLXNC1",0.221115851
"PMAIP1",-3.314509791
"PMF1",0.033736845
"PMFBP1",-0.506238407
"PML",-0.387513927
"PMM2",-0.498151759
"PMP2",0.024124697
"PMP22",-0.143383681
"PMS2",-0.106122906
"PMS2L2",-0.024349419
"PMS2L5",-0.172945932
"PNKP",0.158592568
"PNMA2",-0.135104373
"PNN",0.343458758
"PNPLA3",0.89290474
"PNPLA4",0.068870204
"PNPO",0.278672197
"PNPT1",0.054517137
"PNRC1",1.066706753
"PNRC2",2.752675468
"POF1B",-2.098825734
"POFUT1",-0.025223673
"POGK",-0.056343727
"POGZ",-0.192194823
"POLA1",-1.490370967
"POLA2",-7.440504108
"POLD1",-1.00678204
"POLD3",0.509440639
"POLDIP3",-0.138379034
"POLE",0.12034048
"POLH",0.121136365
"POLI",0.136578357
"POLQ",0.066257915
"POLR1D",-0.271492314
"POLR2A",0.107493138
"POLR2C",1.014252485
"POLR2I",-0.249830319
"POLR2J2",1.835586564
"POLR2K",0.185787287
"POLR2L",-0.228353457
"POLR3C",-0.512323581
"POLR3E",0.123344662
"POLR3F",-0.627228833
"POLR3G",-0.102991014
"POLR3K",-0.078358344
"POM121",0.004567887
"POMC",-0.221015142
"POMGNT1",-2.729659111
"POMZP3",0.217407485
"POP5",1.921340595
"POPDC3",-0.185618288
"PORCN",-0.297225691
"POSTN",-0.051410535
"POU1F1",0.056464986
"POU2AF1",-0.049116084
"POU2F1",-0.070642306
"POU2F2",0.499949039
"POU2F3",-0.314910713
"POU3F1",0.281346417
"POU3F2",0.053532817
"POU3F3",-4.528427351
"POU3F4",0.224925581
"POU4F1",-0.493976166
"POU4F2",0.674386336
"POU4F3",0.062566412
"POU5F1",-0.448611753
"POU6F1",-0.080686956
"POU6F2",0.213769594
"PPA2",0.156147195
"PPAN",0.172446698
"PPAPDC1A",-0.00478463
"PPAPDC1B",0.023592767
"PPARA",0.179111727
"PPARBP",-0.522313967
"PPARD",0.151863063
"PPARG",-0.287305149
"PPARGC1A",-0.007641963
"PPARGC1B",0.218844163
"PPCDC",0.882395195
"PPCS",0.680858861
"PPFIA2",0.300305283
"PPFIBP1",0.121333369
"PPFIBP2",-0.697307176
"PPIB",0.049234418
"PPID",-2.340684851
"PPIE",0.749609163
"PPIF",-0.109836426
"PPIL1",-0.019636774
"PPL",0.471086253
"PPM1A",-0.234655946
"PPM1F",0.285316125
"PPME1",0.06607987
"PPP1CB",-0.948442546
"PPP1CC",0.117296723
"PPP1R12B",-0.099570893
"PPP1R13L",-0.358123338
"PPP1R14A",0.21127264
"PPP1R14C",1.320412254
"PPP1R15A",-0.070301344
"PPP1R15B",-0.229362287
"PPP1R1B",0.107436967
"PPP1R3B",-0.212482074
"PPP1R7",0.0366376
"PPP1R8",-0.171887746
"PPP1R9A",0.212343212
"PPP2CA",0.805940501
"PPP2R1A",0.354716004
"PPP2R1B",1.80119284
"PPP2R2B",0.494107307
"PPP2R2C",-0.170476401
"PPP2R3A",0.26239769
"PPP2R5B",3.553551527
"PPP2R5D",0.381070256
"PPP3CA",0.131292823
"PPP3CC",-0.763422261
"PPP4R1",-0.209096091
"PPP6C",-0.104503945
"PPRC1",-0.347851584
"PPTC7",-0.539362212
"PPY2",0.198266928
"PQBP1",-0.21249207
"PQLC3",-0.094162908
"PRAM1",0.204054822
"PRAME",-0.081724272
"PRC1",0.136330348
"PRCP",-0.281166238
"PRDM1",-0.143351509
"PRDM10",-0.325140811
"PRDM12",-0.291591846
"PRDM13",0.221160479
"PRDM14",-0.056068944
"PRDM16",-0.054703323
"PRDM2",-0.076399825
"PRDM4",-0.499626189
"PRDM5",0.085942761
"PRDM6",-0.326797158
"PRDM7",0.224002995
"PRDM8",-0.158539079
"PRDM9",0.09594111
"PRDX2",0.229030198
"PRDX3",0.412024265
"PRDX6",-0.074232991
"PREB",-0.414501926
"PREI3",0.419890091
"PRELP",0.283504065
"PREPL",-0.437420743
"PRH1",-0.009640234
"PRIC285",-0.151838242
"PRICKLE1",-0.539826737
"PRICKLE2",0.067078865
"PRIM1",0.145919097
"PRIM2A",0.148471798
"PRKAB1",0.198242562
"PRKAB2",0.332114713
"PRKACB",-0.160351372
"PRKAG2",2.261320997
"PRKAR1A",-0.17820477
"PRKCA",-0.037402062
"PRKCB1",-0.173986539
"PRKCD",-1.385518911
"PRKCDBP",-0.657192014
"PRKCH",-1.84279568
"PRKCI",0.700331406
"PRKCZ",-0.090040308
"PRKD3",-0.407695854
"PRKRA",0.082498814
"PRKX",-0.215690811
"PRMT1",0.038972843
"PRMT2",0.000669676
"PRMT3",-0.486157043
"PRMT5",-0.838009248
"PRMT6",3.249315498
"PRMT7",-0.595116517
"PRND",-0.045080229
"PRO1073",0.377584146
"PROK2",0.321443182
"PROP1",0.171783772
"ProSAPiP1",0.037482061
"PROX1",0.108743939
"PRPF19",0.385122576
"PRPF4B",-0.04158375
"PRPF6",-0.102882907
"PRPS1L1",-0.335702311
"PRPSAP1",-0.152735183
"PRR4",0.733037269
"PRRG4",-0.093867589
"PRRX1",-0.048658041
"PRRX2",0.315055728
"PRSS1",-0.139185603
"PRSS16",0.174893018
"PRSS2",0.264165772
"PRSS22",0.591720275
"PRSS23",-0.255419732
"PRSS3",-0.044602062
"PRSS33",-0.482259602
"PRX",0.256004201
"PSAT1",0.217509565
"PSCD2",-0.399445939
"PSD3",-0.352857761
"PSD4",0.41314072
"PSG6",0.513613261
"PSG7",0.092964507
"PSG9",-0.090511071
"PSIP1",-0.204370675
"PSMA3",0.035772216
"PSMA8",-0.007197561
"PSMB4",-0.138619011
"PSMB9",0.926674306
"PSMC2",0.091257768
"PSMC3IP",-0.571154283
"PSMC5",0.116359194
"PSMD11",-0.070198632
"PSMD2",-0.189274486
"PSMD9",0.066028972
"PSME1",-0.112814663
"PSME2",-0.199933486
"PSME3",0.580411183
"PSMF1",-1.059923371
"PSPC1",0.332492852
"PSRC1",0.475059825
"PTAFR",1.279843651
"PTBP1",-0.298627484
"PTCD1",-0.284783956
"PTDSR",-0.345203309
"PTEN",-0.979385415
"PTF1A",-0.18321821
"PTGER1",0.000321914
"PTGER4",-0.371513829
"PTGES",0.729652882
"PTGES2",0.242167677
"PTGS1",0.257042507
"PTGS2",1.318881587
"PTH",-0.053217981
"PTHB1",-0.029282107
"PTHLH",-2.266907781
"PTK2B",-0.117157749
"PTOV1",0.025342188
"PTP4A1",0.11295619
"PTP4A2",-0.694928594
"PTPN1",-3.126034096
"PTPN11",0.481515629
"PTPN13",0.09654701
"PTPN18",0.202288781
"PTPN23",0.057185626
"PTPN6",0.234399847
"PTPRA",0.354597016
"PTPRB",-0.604647151
"PTPRCAP",-0.347561559
"PTPRE",0.384104781
"PTPRN",-0.214241093
"PTPRS",-0.392914721
"PTPRU",0.191957898
"PTPRZ1",-0.192911364
"PTRF",-0.088617209
"PTS",0.113585777
"PUM1",-0.071999407
"PUM2",-0.832391657
"PURA",-0.73820993
"PURB",-0.121640943
"PUS1",0.238384885
"PUS7",-0.600958277
"PVR",-0.007031585
"PVRL2",-0.583768824
"PVRL3",0.714613275
"PVRL4",-0.743775404
"PWP2",0.355784758
"PXMP2",-0.212757929
"PYCARD",-0.026211208
"PYCR1",0.19283507
"PYCR2",0.319689717
"PYDC1",0.31171801
"PYGB",-0.153093656
"PYGM",-0.00411493
"PYHIN1",-0.045336434
"QKI",-0.118214077
"QPRT",-0.233992485
"QRICH2",-0.331214044
"QSER1",-0.141796809
"QTRTD1",0.424165815
"RAB11FIP1",0.161260869
"RAB11FIP2",-0.015736985
"RAB14",0.451582561
"RAB18",1.794811116
"RAB24",-0.166948452
"RAB25",0.259650312
"RAB27B",-0.199784539
"RAB31",-0.678771389
"RAB34",-0.177765514
"RAB3D",-0.100771061
"RAB3GAP1",-1.815616482
"RAB3IP",-3.032375919
"RAB40B",-0.737856567
"RAB5A",0.692941699
"RAB6A",0.577175581
"RAB6C",-1.456018474
"RAB7L1",-0.0138557
"RAB9",0.404623855
"RABAC1",-0.322031256
"RABEP2",0.66738391
"RABGAP1",-0.508189071
"RABGAP1L",0.211010069
"RABIF",0.20209046
"RAD1",-0.400851565
"RAD21",0.26019589
"RAD23B",0.925016398
"RAD51",-0.387466384
"RAD51AP1",-0.439197064
"RAD54B",-0.192960691
"RAD54L",-1.489218288
"RAE1",-0.284792667
"RAET1E",-0.087665967
"RAGE",0.05085867
"RAI14",-0.342442628
"RAI16",2.694108002
"RALA",-1.062831404
"RALGPS1",0.141617064
"RAMP3",-0.14674098
"RAN",-0.552682994
"RANBP17",-0.054886129
"RANBP9",0.297962015
"RAP2A",-0.430192993
"RAP2B",0.218315101
"RAP2C",-0.561183443
"RAPGEF1",-0.166715631
"RAPGEF2",0.267520099
"RAPGEF3",0.378051672
"RAPGEF4",-0.224093746
"RAPGEFL1",-0.38839051
"RAPH1",0.276117201
"RARA",0.640068203
"RARB",-0.05601814
"RARG",-0.399988165
"RASA1",-2.291972976
"RASA2",0.053484944
"RASA4",-0.330515513
"RASAL2",-5.127515597
"RASD1",0.020083321
"RASGEF1A",0.110860595
"RASGEF1B",0.008250074
"RASGRF1",0.334838642
"RASL11A",-0.029473213
"RASSF1",0.028136651
"RASSF7",-0.251926159
"RASSF8",0.280366207
"RAX",0.342565216
"RAXL1",-0.173493195
"RB1",0.136053098
"RB1CC1",-1.891109671
"RBAK",0.043122598
"RBBP4",0.458101276
"RBBP5",-0.125077929
"RBBP6",-0.140650382
"RBBP7",0.053014854
"RBBP8",0.013357496
"RBL1",-0.132973178
"RBL2",-0.265633745
"RBM10",-0.21485198
"RBM14",0.283407142
"RBM15",-0.117257681
"RBM15B",0.091805552
"RBM16",-1.055185329
"RBM19",0.881322072
"RBM24",-0.192397718
"RBM25",-0.946538219
"RBM26",-0.360027018
"RBM28",0.385474885
"RBM3",0.21727398
"RBM39",0.231963688
"RBM5",0.129859895
"RBM9",-0.436033581
"RBMX",-0.262736376
"RBP1",0.893753403
"RBPMS",0.200997172
"RBPSUH",0.843959131
"RBPSUHL",0.456013119
"RCBTB1",0.334886492
"RCE1",0.042355049
"RCN3",0.136924174
"RCOR1",0.919925338
"RCOR2",0.225588357
"RCOR3",-0.219318542
"RDBP",-0.041715609
"RDH12",-1.435271435
"RDH13",-0.335850284
"REC8L1",0.274105581
"RECQL",1.392715346
"REEP1",0.803662784
"REEP5",-0.025542707
"REG1A",0.025821427
"REL",-0.036655017
"RELA",4.033837524
"RELB",0.259004592
"REM1",-0.084055396
"REPS2",0.116643576
"RERE",0.103666532
"REST",-0.042539771
"RET",-0.141103963
"REV1",0.100079045
"REV3L",-0.349949086
"REXO2",0.007538686
"REXO4",0.360706908
"RFC1",0.615874156
"RFC3",-0.276674777
"RFC4",-0.103028689
"RFC5",-0.466597932
"RFPL2",-0.201789626
"RFX1",-0.316932061
"RFX2",-0.016054466
"RFX3",-0.047160668
"RFX4",-0.544077026
"RFX5",0.214604828
"RFXANK",-0.215136359
"RFXAP",-0.122914741
"RFXDC1",-0.059734825
"RFXDC2",0.620150905
"RGL2",0.095339614
"RGMB",0.546558005
"RGNEF",0.180841929
"RGS12",2.409653155
"RGS2",-0.530039636
"RGS20",-0.236712893
"RGSL1",0.017578605
"RHBDL2",-0.312059328
"RHEB",-0.371884409
"RHEBL1",0.515296595
"RHOA",3.604697832
"RHOB",-0.315676463
"RHOBTB3",0.17355868
"RHOD",0.07757069
"RHOF",0.026056403
"RHOG",-2.050921635
"RHOH",-0.400089228
"RHOJ",0.008420879
"RHOQ",0.575150804
"RHOT1",-0.358569156
"RIC8A",-0.182410149
"RICTOR",-3.336895825
"RIMS2",-0.053204009
"RIN1",2.620930563
"RIN2",-0.437494776
"RIN3",0.170559974
"RING1",0.193370517
"RIOK1",-4.407262844
"RIPK1",-0.094229973
"RIPK2",0.468561842
"RIPK4",0.385934217
"RIPK5",0.030502039
"RKHD2",-0.196419271
"RKHD3",-0.153135802
"RLF",1.226765453
"RLN1",-0.036465499
"RMI1",0.863868922
"RNASE1",0.735761918
"RNASE7",0.306311014
"RNASE8",-0.468868744
"RNASEH2A",-0.195545293
"RNASEH2B",-0.173415155
"RNASET2",7.289166397
"RND3",0.045971386
"RNF10",0.034430136
"RNF11",0.400597408
"RNF12",-0.122981527
"RNF121",0.161652394
"RNF126",-0.207202966
"RNF128",-0.661162867
"RNF13",-0.269742133
"RNF139",1.687195062
"RNF14",-4.425340671
"RNF141",0.134383515
"RNF144",0.047417765
"RNF146",-0.588998006
"RNF152",-0.110540891
"RNF169",0.123885483
"RNF170",-0.031740929
"RNF182",0.399715482
"RNF187",-1.082413406
"RNF2",-0.170020591
"RNF20",-0.425928265
"RNF24",0.222025333
"RNF34",0.757428058
"RNF39",-0.156615377
"RNF4",2.985695241
"RNF44",-0.288552907
"RNF5",0.916552525
"RNF6",-7.315415224
"RNGTT",-0.297440119
"RNPEP",-0.306450692
"RNPS1",0.392015939
"ROBO1",-0.979074323
"ROCK2",0.130295048
"ROR1",0.325532925
"ROR2",-0.869102485
"RORA",0.164778881
"RORB",-0.030893075
"RORC",0.589585278
"ROS1",-0.091003015
"RP11-125A7.3",-0.262247351
"RP11-130N24.1",-0.047693128
"RP11-217H1.1",-0.232431949
"RP11-298P3.3",-0.487038622
"RP11-321G1.2",-0.044167098
"RP11-35N6.1",0.179715683
"RP11-529I10.4",1.16499546
"RP11-54H7.1",-0.080575549
"RP11-82K18.3",-0.764863032
"RP11-93B10.1",-0.499300307
"RP2",0.559655339
"RP5-1022P6.2",-0.290910894
"RP5-860F19.3",0.6656021
"RP5-875H10.1",0.275544603
"RPA2",-0.304927172
"RPA3",-0.553564358
"RPAIN",0.295377329
"RPE",4.493817646
"RPGR",-0.416230273
"RPH3AL",0.388711088
"RPIA",0.257469861
"RPL14",0.009275595
"RPL17",0.009708041
"RPL22",0.078711493
"RPL27A",-0.027321727
"RPL29",-0.010421156
"RPL31",-0.015669479
"RPL32P3",-0.315307678
"RPL35",0.006458173
"RPL37",-0.121013
"RPL3L",-0.999118615
"RPL5",0.132506276
"RPL6",-0.020220087
"RPL8",-0.004322622
"RPLP1",-0.050370629
"RPN1",0.193930777
"RPP40",0.373937304
"RPRC1",-0.03930798
"RPS13",0.049641247
"RPS14",0.014283967
"RPS18",-0.009735052
"RPS2",0.00621329
"RPS21",-0.014059236
"RPS27A",0.01187629
"RPS29",0.025287415
"RPS3A",0.055412393
"RPS4Y1",0.200559882
"RPS4Y2",0.188885145
"RPS5",0.103539139
"RPS6",0.019223605
"RPS6KA1",-0.480829688
"RPS6KA2",1.467932114
"RPS6KA4",-0.519476357
"RPS6KA5",-0.556120923
"RPS6KL1",0.424642826
"RPTN",-0.228452169
"RQCD1",-0.042821158
"RRAGA",-0.209587894
"RRAGC",0.306059533
"RRM2",1.190379604
"RRM2B",-0.032984876
"RRN3",-0.290252499
"RRS1",0.012086228
"RS1",0.168569831
"RSAD1",-1.008570003
"RSC1A1",-0.162945684
"RSF1",0.146367285
"RSHL2",0.276244426
"RSNL2",-0.222963181
"RTCD1",0.286186369
"RTEL1",1.484947633
"RTN2",0.002119626
"RTN4",0.203154815
"RTP4",-0.222953176
"RTTN",-2.265593828
"RUNDC2A",0.205290705
"RUNDC2B",-0.033091939
"RUNDC2C",-0.001116235
"RUNX1",-1.149270154
"RUNX1T1",0.292792134
"RUNX2",-0.122276687
"RUNX3",0.137042244
"RUTBC1",-0.383522091
"RUTBC3",-0.092036768
"RUVBL1",-0.235850944
"RUVBL2",0.151603985
"RWDD4A",-0.75270071
"RXFP3",-0.723733978
"RXRA",0.090244869
"RXRB",0.08642164
"RXRG",0.120572078
"RYBP",-0.454804843
"S100A1",0.224985398
"S100A10",-0.230758192
"S100A11",-0.161606664
"S100A12",-1.377366997
"S100A13",-0.172895912
"S100A14",0.038400839
"S100A16",-0.012498049
"S100A2",-0.018577768
"S100A3",0.704340125
"S100A4",1.544524935
"S100A5",1.614238886
"S100A6",0.030847897
"S100A7",-1.188909314
"S100A7A",-0.212670449
"S100A8",0.411564226
"S100A9",0.481818437
"S100P",0.829023114
"S100PBP",-0.045486411
"SAA3P",-0.419889882
"SAA4",-0.13576602
"SAFB",1.590857977
"SAFB2",-0.003399057
"SALL1",-0.076185527
"SALL2",0.556514059
"SALL3",-0.155550649
"SALL4",0.466079217
"SAMD1",0.173606987
"SAMD10",-0.013158302
"SAMD9",0.262734692
"SAMD9L",2.030611408
"SAP130",-0.278086466
"SAP18",0.129019677
"SAP30",-0.584429569
"SAP30BP",-0.988774968
"SAP30L",-0.022707656
"SARM1",0.16838776
"SARS",0.066398172
"SART2",-0.621648505
"SASH1",-0.644941714
"SAT2",-0.140324245
"SATB1",0.514868731
"SATB2",-0.018841251
"SAV1",-0.243705833
"SBDS",0.204474215
"SBF2",-0.213568686
"SBNO2",-0.04290726
"SC4MOL",-0.016741816
"SCAMP1",-0.572175873
"SCAMP3",-0.767763738
"SCAND1",0.378195025
"SCAND2",-0.348463709
"SCAP",0.013616742
"SCARF1",-0.551397659
"SCCPDH",-0.230719381
"SCD5",0.028263491
"SCEL",0.514576768
"SCFD1",0.487741788
"SCFD2",-0.528729301
"SCG5",-0.111244067
"SCGB1A1",0.065302625
"SCGB2A2",-0.053410613
"SCLT1",0.097806252
"SCMH1",0.209169007
"SCML1",-0.360887766
"SCML2",-0.594427796
"SCML4",-0.045967823
"SCN1B",-0.111442453
"SCN4B",0.46041548
"SCNN1A",0.131308991
"SCNN1D",-0.130531333
"SCPEP1",-1.537440011
"SCRT1",-0.545849805
"SCRT2",-1.301946324
"SCTR",-0.003676039
"SCUBE1",-0.245452795
"SCUBE3",0.282544433
"SCYL1",-0.010204875
"SDC1",-0.046274516
"SDC2",0.070393417
"SDCBP2",2.607592488
"SDF2",-0.664144021
"SDF2L1",-0.139587755
"SDHA",-0.314790995
"SDHALP2",-0.084698759
"SDHB",0.020961683
"SDHC",0.15993718
"SDHD",0.483941224
"SDK1",-0.243043961
"SEC11C",0.04986974
"SEC14L1",-0.117643785
"SEC14L2",0.075542113
"SEC22C",-0.317625785
"SEC23B",0.934422594
"SEC24B",-0.522162258
"SEC24C",-0.033447939
"SEC24D",-0.28497946
"SEC31B",-0.012078273
"SEC61A1",-0.141140405
"SEC63",0.68630641
"SECISBP2",-0.170049582
"SEL1L",0.095685393
"SELPLG",0.7925859
"SELS",0.112959556
"SEMA3A",0.306707976
"SEMA3C",1.617582576
"SEMA3D",0.112975728
"SEMA3F",0.270554964
"SEMA4C",0.155091577
"SEMA5A",0.21996896
"SEMA6B",0.46301088
"SEMA7A",0.60801807
"SEMG1",-0.097637357
"SENP6",-0.018832012
"SENP7",-0.187682777
"SEPHS2",-0.05735191
"SEPP1",0.278449261
"SERBP1",-2.614351617
"SERGEF",-3.193906101
"SERINC3",-0.45804814
"SERPINA1",-0.05587428
"SERPINB1",-1.571318873
"SERPINB13",-2.35154825
"SERPINB2",-0.117191445
"SERPINB3",3.430208507
"SERPINB4",3.687108976
"SERPINB6",1.674374461
"SERPINB7",0.921950103
"SERPINB8",0.199041029
"SERPINB9",-0.252538535
"SERPIND1",-0.252801185
"SERPINE2",2.953711544
"SERPINF1",0.660310143
"SERTAD1",-0.593204613
"SERTAD2",-0.139433078
"SERTAD3",0.229412216
"SERTAD4",0.09807397
"SESN1",-0.372489375
"SESN3",-0.377776376
"SETBP1",0.090544193
"SETD1A",0.082969033
"SETD1B",-0.27686973
"SETD2",0.079719962
"SETD3",-0.951847102
"SETD7",-0.498218668
"SETD8",-1.044689039
"SETDB1",0.015155285
"SETX",-0.002810735
"SF1",-0.149983509
"SFMBT1",0.370656993
"SFMBT2",-0.159019493
"SFPQ",-1.07452633
"SFRS12",-0.86394886
"SFRS15",-0.046276939
"SFRS6",-2.101595262
"SFRS9",0.568054766
"SFXN2",0.408789507
"SFXN3",2.748004861
"SGCB",-0.150470173
"SGIP1",-0.35710574
"SGK",0.400814438
"SGK2",0.137571389
"SGK3",-0.417833925
"SGOL1",0.031322227
"SGPL1",-0.011938047
"SGPP2",-0.446209858
"SGSH",-0.430006586
"SH2B1",-0.052167592
"SH2B3",0.133600213
"SH2D3A",0.22174474
"SH2D3C",0.09233288
"SH2D4A",-0.612446672
"SH2D5",-0.393260309
"SH3BP1",-0.134975642
"SH3BP4",-0.601976641
"SH3D19",-0.513464319
"SH3KBP1",1.033776993
"SH3PXD2B",0.113368387
"SH3RF1",0.451981326
"SH3TC2",0.224464886
"SH3YL1",2.039302128
"SHB",-0.374980612
"SHC1",-0.042165016
"SHC4",-0.124584427
"SHCBP1",-0.330788228
"SHF",-0.835636971
"SHH",-0.22314492
"SHMT2",-0.15187999
"SHOX",0.065977467
"SHOX2",0.141410486
"SHROOM1",0.615283985
"SIAH1",-0.482878534
"SIAH2",-0.022652954
"SIAHBP1",-0.127768843
"SIDT2",-0.113665102
"SIGIRR",3.742180364
"SIGLEC1",-0.039187891
"SIGLEC7",-0.211443574
"SIGLEC8",0.462686038
"SIM1",-0.450628374
"SIM2",0.748794051
"SIN3A",-0.339039056
"SIRPB1",0.519385854
"SIRT1",-0.238303218
"SIRT2",-0.583221097
"SIRT3",0.403415236
"SIRT4",0.043933325
"SIRT5",-0.104267451
"SIRT6",0.306447003
"SIRT7",1.216012716
"SIVA1",-0.062984589
"SIX1",0.038147822
"SIX2",0.507375239
"SIX3",-0.376444999
"SIX4",-0.121053195
"SIX5",0.21871441
"SIX6",-0.132964916
"SKAP1",-0.440284113
"SKAP2",-0.336723187
"SKI",0.514218499
"SKIL",-0.209014378
"SKP2",-0.141111213
"SLA/LP",-0.053517601
"SLA2",0.203236459
"SLBP",0.27983479
"SLC10A4",-0.159214851
"SLC10A7",-0.108580948
"SLC11A1",-0.190065773
"SLC12A6",-0.229520145
"SLC13A4",-0.15686377
"SLC15A2",0.036331145
"SLC16A10",-0.045579891
"SLC16A3",-0.728668556
"SLC16A4",-0.633128557
"SLC16A5",1.36501205
"SLC16A9",-0.353298829
"SLC17A7",0.361724339
"SLC1A1",-0.117491588
"SLC1A3",-1.241092111
"SLC1A4",-0.181489544
"SLC20A1",-0.0033081
"SLC20A2",-0.34365969
"SLC22A11",-0.55410068
"SLC22A15",-0.439890947
"SLC22A17",0.591360664
"SLC22A4",0.103315551
"SLC23A2",0.169077389
"SLC24A3",-0.192647286
"SLC24A6",-0.200096662
"SLC25A1",-0.466167847
"SLC25A13",-2.514123035
"SLC25A16",-0.301787416
"SLC25A20",-0.717730751
"SLC25A23",-0.417068605
"SLC25A25",1.340881546
"SLC25A37",-0.008932549
"SLC25A38",0.127354191
"SLC25A4",-0.220782534
"SLC25A40",-0.211061707
"SLC25A41",-0.007918919
"SLC25A6",-0.078035349
"SLC26A10",-0.209407579
"SLC26A2",0.058497027
"SLC27A3",0.533033716
"SLC2A1",-0.138791907
"SLC2A12",0.441660097
"SLC2A3",-0.180057368
"SLC2A4",-0.333209335
"SLC2A4RG",0.297495767
"SLC30A1",0.023837831
"SLC30A4",0.274964249
"SLC30A9",-0.335777491
"SLC33A1",-0.223868041
"SLC35A1",2.275316138
"SLC35A2",-0.099854735
"SLC35B1",-0.249457314
"SLC35B2",-0.460438192
"SLC35B4",0.143518905
"SLC35D2",-0.399528876
"SLC35E3",-0.196780956
"SLC35E4",-0.021387571
"SLC36A1",-0.271028803
"SLC37A3",-0.158428747
"SLC38A2",-0.352888228
"SLC38A5",-0.357139638
"SLC39A11",-0.511212989
"SLC39A3",0.393692561
"SLC39A6",7.183783023
"SLC39A8",0.184466896
"SLC39A9",-0.264434959
"SLC43A1",0.363042963
"SLC43A2",0.174111897
"SLC43A3",-0.622780397
"SLC44A3",-1.113774459
"SLC4A4",0.368312843
"SLC4A8",-0.138010278
"SLC5A1",-0.164222476
"SLC5A2",-0.168441493
"SLC5A3",0.151388295
"SLC5A6",-0.933936441
"SLC6A14",-0.814389466
"SLC6A15",-0.107123273
"SLC6A18",0.759234195
"SLC6A8",1.28419509
"SLC7A10",-0.060634218
"SLC7A11",0.0352271
"SLC7A2",0.005211706
"SLC7A5",-0.3870995
"SLC7A6",0.176081519
"SLC7A8",-1.693627838
"SLC8A1",0.115206522
"SLC8A2",0.150312342
"SLC9A3",0.075644321
"SLC9A3R1",0.174717319
"SLC9A5",0.217421883
"SLC9A9",-0.016348983
"SLCO1A2",0.052908316
"SLCO2B1",0.032435729
"SLCO3A1",-0.124638075
"SLCO4A1",-0.237916339
"SLCO4C1",-0.097789067
"SLCO5A1",0.036718736
"SLFN11",0.356376415
"SLFN5",0.305116503
"SLITRK6",0.499173153
"SLPI",0.115660693
"SLTM",0.374284694
"SLURP1",0.952071881
"SMAD1",-1.225678618
"SMAD2",0.215401178
"SMAD3",0.973611518
"SMAD4",-0.074299954
"SMAD5",0.005491129
"SMAD6",-0.412747246
"SMAD7",-0.202798502
"SMAD9",0.330254346
"SMARCA1",-2.637349518
"SMARCA2",0.165322196
"SMARCA4",-0.157464558
"SMARCA5",-0.744248499
"SMARCAD1",-0.520272397
"SMARCAL1",1.021354101
"SMARCB1",-0.300761586
"SMARCC1",-1.315324071
"SMARCC2",0.118907338
"SMARCD1",0.143134554
"SMARCD2",0.278377567
"SMARCD3",0.788200757
"SMC1A",-2.202690255
"SMC6",-0.682917595
"SMCP",-0.233012869
"SMCR7L",-1.177674226
"SMG5",-3.874964493
"SMO",0.477891062
"SMPDL3A",-0.734712797
"SMPDL3B",0.338591181
"SMURF1",-0.07324664
"SMURF2",0.111586573
"SMYD1",0.444547348
"SMYD3",0.064670372
"SMYD4",0.518785849
"SMYD5",-0.005433318
"SNAG1",-0.062494738
"SNAI2",0.701888039
"SNAP23",-1.138410849
"SNAPC1",-1.32538574
"SNAPC2",-0.215821176
"SNAPC3",-0.426148859
"SNAPC4",0.333270569
"SNAPC5",2.691143356
"SNCB",0.285378794
"SND1",-0.084843074
"SNF1LK",-0.493509381
"SNF8",-0.115222912
"SNFT",-0.024463592
"SNHG8",-0.42602587
"SNIP1",-0.126447164
"SNORD22",-0.374851844
"SNPH",1.083122622
"SNRK",0.278913114
"SNRPA",0.078268737
"SNRPD2",0.042714593
"SNRPN",0.346188307
"SNTB2",-0.683049122
"SNURF",-0.136151162
"SNW1",0.229614107
"SNX1",0.219164429
"SNX11",-0.387015892
"SNX17",-3.013198858
"SNX4",0.187652785
"SNX6",0.017470157
"SNX9",0.048511239
"SOAT1",-1.12586066
"SOCS1",-0.163625289
"SOCS2",0.094390167
"SOCS3",-0.015009315
"SOCS5",-0.248816338
"SOD2",0.758993237
"SOHLH1",0.264546463
"SOHLH2",-0.159470445
"SORBS1",0.114102466
