"Gene","SP1"
"LOC56757",0.180789348
"LOC57228",1.692334813
"LOC643233",0.485467389
"LOC643641",0.63256184
"LOC644165",0.820553814
"LOC644538",0.153779018
"LOC644617",-0.800937925
"LOC645843",0.227487997
"LOC650392",-1.534221768
"LOC653284",0.141232379
"LOC653499",-0.039109438
"LOC653866",1.629399178
"LOC654433",0.194202973
"LOC654780",0.075936673
"LOC728411",0.095832959
"LOC730498",0.916778707
"LOC730766",-0.209573861
"LOC731680",0.312425327
"LOC81691",-0.054956275
"LOC84661",0.271425259
"LOC90826",-0.092228052
"LOC91664",0.03157544
"LOH11CR2A",-3.048916085
"LOR",0.063414437
"LOX",0.048410376
"LOXL2",-0.331350794
"LOXL4",0.268537265
"LPAAT-THETA",0.701588394
"LPHN1",4.253197887
"LPHN2",0.24436673
"LPIN1",1.55832416
"LPIN2",-0.037884234
"LPXN",0.267000202
"LQK1",0.76672084
"LRAP",0.339525843
"LRBA",1.19265584
"LRIG2",-0.010790636
"LRIG3",0.354060619
"LRP11",0.65079606
"LRP12",-0.041105617
"LRP5L",0.104016922
"LRPPRC",0.557836965
"LRRC1",-0.24551653
"LRRC15",0.190815806
"LRRC2",0.20722036
"LRRC20",0.202470931
"LRRC37A2",0.175103412
"LRRC50",0.169104343
"LRRC51",0.157628806
"LRRC6",1.322625437
"LRRC7",0.681389369
"LRRC8A",0.230801378
"LRRC8B",0.093593703
"LRRC8C",-0.472843037
"LRRC8D",0.250360422
"LRRFIP1",-1.381213816
"LRRFIP2",2.442195844
"LRRIQ2",-0.16972722
"LRRN6A",-0.018116528
"LRRTM4",0.26984914
"LRTM1",0.059560324
"LSM11",-0.185841169
"LSM4",-0.582996198
"LSM6",0.177695018
"LSMD1",0.013758823
"LSS",-0.41227072
"LTA4H",-0.085295847
"LTB",0.633636212
"LUC7L2",1.506728197
"LUZP1",-0.359250609
"LUZP4",0.623370748
"LY6D",-0.334320931
"LY6G6C",0.045375942
"LY6K",0.276468341
"LY96",0.428038164
"LYL1",0.073445181
"LYPD3",-0.197663269
"LYPLA1",-0.036944618
"LYPLA3",-0.074121795
"LYPLAL1",-0.630750738
"LYRM1",0.758006267
"LYSMD3",0.382094732
"LZTFL1",-0.013986167
"LZTR1",-0.352566348
"LZTS1",-0.230383938
"MACF1",0.415402022
"MAEL",0.367878747
"MAF",0.40835342
"MAF1",0.316312777
"MAFA",0.116441559
"MAFB",1.282525494
"MAFF",-0.31067825
"MAFG",-0.192601005
"MAFK",0.837111906
"MAGEA5",0.075181772
"MAGED1",-0.017636241
"MAGED2",-0.340501674
"MAGEF1",-0.278301185
"MAL2",-0.198153162
"MALAT1",-1.104269761
"MALL",-0.271467723
"MALT1",0.372822876
"MAMDC2",0.211954957
"MAML1",-0.728832917
"MAML2",0.077324073
"MAML3",0.434083234
"MAN1A1",-0.258000763
"MAN1C1",0.403193796
"MANBA",0.135620579
"MANEAL",-0.396118691
"MANSC1",-0.127784977
"MAP1LC3B",0.481857827
"MAP2",0.071893879
"MAP2K1",0.742806854
"MAP2K1IP1",-0.005799477
"MAP2K3",-0.129681349
"MAP2K7",0.103629817
"MAP3K1",0.188280889
"MAP3K12",-0.343403891
"MAP3K13",-0.21226396
"MAP3K14",0.085107801
"MAP3K5",-0.466707372
"MAP3K6",-0.267388939
"MAP4K3",-0.037540931
"MAP6",-0.091816665
"MAPK1",-3.46167543
"MAPK10",0.526507388
"MAPK13",-0.067587565
"MAPK14",-0.144859793
"MAPK3",0.022572259
"MAPK6",-0.156366816
"MAPK8IP1",0.124699473
"MAPK8IP3",0.112984608
"MAPKBP1",-1.217077603
"MAPRE1",-0.165013704
"MAPRE3",0.073445673
"MARCKS",0.357003833
"MARK1",0.072953374
"MARK3",0.321806315
"MARK4",0.45533427
"MARS",-0.566221986
"MASK-BP3",0.851762526
"MAST3",0.301329321
"MAST4",0.295925619
"MASTL",-0.013177338
"MAT2A",0.07953818
"MAT2B",-2.296832166
"MATK",0.220840044
"MATN2",0.061788694
"MAZ",-0.229822427
"MBD1",0.241239889
"MBD2",-0.61775411
"MBD3",-0.049235968
"MBD3L1",0.122650041
"MBD3L2",0.242320334
"MBD4",-0.024738023
"MBD5",-0.034928472
"MBNL2",2.972423349
"MBNL3",-0.059377166
"MBOAT1",-1.012975284
"MC1R",0.259033024
"MCC",0.176810936
"MCCC1",-0.19782161
"MCCC2",-0.432866846
"MCEE",0.538168722
"MCL1",0.32295754
"MCM10",-0.39672073
"MCM2",-0.095616877
"MCM3",0.180409082
"MCM3APAS",0.198376774
"MCM4",-0.554205501
"MCM5",0.134628253
"MCM6",0.301757344
"MCM7",0.065264474
"MCM8",-0.370752839
"MCMDC1",0.123007378
"MCOLN1",0.019343035
"MCTP1",0.370945018
"MCTP2",-0.267529496
"MCTS1",0.002954662
"MDC1",-0.018834035
"MDFI",-0.162637437
"MDFIC",0.022201236
"MDM2",0.391254181
"MDM4",0.256506084
"ME1",0.409473908
"ME2",-1.518639246
"MECP2",-0.835129645
"MED10",-1.593530905
"MED11",-0.437018148
"MED12",0.140196933
"MED12L",0.312197054
"MED18",-0.044699734
"MED19",-1.24521058
"MED25",-0.177830061
"MED28",-0.070673424
"MED31",-1.058253905
"MED4",0.130269238
"MED6",0.565621893
"MED8",0.077963499
"MED9",0.047544997
"MEF2A",-0.117149444
"MEF2C",1.179664106
"MEF2D",-0.225993524
"MEG3",1.058796198
"MEGF6",0.244043343
"MEIS1",0.918920579
"MEIS2",-0.425271891
"MEIS3",0.104141595
"MEIS3P1",0.412029705
"MEN1",0.223601458
"MEOX1",-0.165953754
"MEOX2",0.536176192
"MESDC1",-1.573221554
"MESP1",0.042557477
"MEST",-3.175392808
"METAP2",-0.406781293
"METT5D1",0.190367459
"METTL7A",1.454107601
"METTL7B",-0.090037
"METTL8",-0.091118187
"MFAP3L",0.325465897
"MFGE8",0.484335054
"MFNG",1.938914944
"MFSD1",0.64241987
"MFSD2",-2.530373914
"MFSD3",-2.529836529
"MGA",-0.237983385
"MGAT4B",-0.583528402
"MGAT4C",0.762755364
"MGAT5",0.249374047
"MGC11257",-0.66062757
"MGC11332",0.567434333
"MGC15634",0.62178842
"MGC16169",-0.039771222
"MGC17330",0.593342172
"MGC21874",0.025878877
"MGC24039",-0.10462645
"MGC24125",-0.052902886
"MGC26356",0.501149356
"MGC26963",-0.115096191
"MGC29671",0.098264728
"MGC29891",0.107285052
"MGC4859",0.218375307
"MGC5139",1.895172947
"MGC52110",0.44628697
"MGC5370",0.101836932
"MGC61571",0.11863991
"MGC7036",-0.286914337
"MGC70870",0.059972923
"MGC9712",-1.287261876
"MIA2",1.489262237
"MIB2",-1.353767065
"MICAL1",-0.920825311
"MICAL2",0.315332773
"MICALL2",-0.196139708
"MID1",-0.135316811
"MID1IP1",0.537173374
"MID2",0.658709068
"MIDN",0.463581814
"MIER1",-0.326637678
"MIER2",-0.801487447
"MIF",-0.116389101
"MINPP1",-0.291369227
"MIP",0.110185974
"MIPEP",0.212534423
"MITF",0.413885608
"MIXL1",0.49509531
"MIZF",0.341314241
"MKI67",-0.290820916
"MKKS",0.220869878
"MKL1",-0.090318466
"MKL2",-0.006868366
"MKNK2",-0.56364164
"MKS1",-0.202006731
"MKX",0.147319265
"MLF1IP",1.058361888
"MLF2",-0.437276502
"MLH3",0.095110114
"MLL",2.062840488
"MLL2",0.209528655
"MLL3",0.217831194
"MLL5",0.580946688
"MLLT1",0.137689899
"MLLT10",-0.22905164
"MLLT11",-0.473175891
"MLLT3",0.20059528
"MLLT6",0.0962965
"MLLT7",1.345402551
"MLX",-4.71396878
"MLXIP",0.624055711
"MLXIPL",0.263511286
"MMAB",0.163518431
"MMD",-0.201258358
"MMP1",0.295886567
"MMP10",1.898711165
"MMP19",-0.026362963
"MMP2",-0.365801646
"MMP24",0.352975857
"MMP28",-0.127654398
"MMP3",1.34721101
"MMRN2",-0.011691193
"MMS19L",-0.087135624
"MN1",-0.162054846
"MNAB",-0.067655014
"MNAT1",0.199236652
"MNDA",0.171797298
"MNT",-1.888207373
"MOBK1B",0.35778534
"MOBKL2B",0.755319698
"MOCOS",-0.061036494
"MOG",0.038320025
"MON1B",-2.259704105
"MORF4L1",0.121448287
"MORF4L2",-0.275988752
"MORN3",0.334751553
"MOV10",1.868222494
"MPDZ",-0.239290794
"MPG",-0.067401802
"MPHOSPH6",0.811585051
"MPI",-0.454545751
"MPP3",-0.478464265
"MPP5",0.116881781
"MPP7",0.500864186
"MPPE1",-0.062625092
"MPPED2",0.134317769
"MPV17",1.386786575
"MR1",0.420036474
"MRGPRE",0.121883775
"MRGPRX4",0.047325074
"MRLC2",0.065216419
"MRPL12",0.04550277
"MRPL17",0.339015622
"MRPL23",-0.146386467
"MRPL28",0.138210747
"MRPL30",0.002133906
"MRPS14",0.150767401
"MRPS18B",-0.14097352
"MRPS26",0.084134786
"MRPS27",0.264003268
"MRPS28",-0.074267365
"MRPS31",0.11635144
"MRS2L",0.344175461
"MS4A4A",0.439150278
"MSC",0.321311939
"MSH2",0.701532904
"MSH3",0.791845173
"MSH6",-0.113386881
"MSI2",0.328589306
"MSL3L1",-0.878821543
"MSRA",1.76969057
"MSRB2",0.42474521
"MSTO1",-0.096144722
"MSTP9",0.18598022
"MSX1",0.345385508
"MSX2",0.065434561
"MT1E",0.206750978
"MTA1",-1.3201675
"MTA2",-2.557122482
"MTA3",-1.113239206
"MTAP",-0.314212772
"MTBP",0.071441698
"MTDH",0.04417984
"MTERF",-0.37117204
"MTERFD3",-0.009193572
"MTF1",-10.30941929
"MTG1",0.120473446
"MTHFD1",0.360885901
"MTHFD1L",0.073136401
"MTMR11",-0.569051168
"MTMR2",-2.981505514
"MTMR3",0.257396318
"MTMR4",-0.045035802
"MTMR6",0.091290099
"MTMR9",-0.312703935
"MTUS1",0.099027114
"MUC1",0.451159485
"MUC15",0.021414822
"MUC5B",0.332214742
"MVK",-0.159362618
"MXD1",1.066114507
"MXD3",0.433170856
"MXD4",0.907689034
"MXI1",1.002245004
"MXRA8",-0.356215322
"MYB",-0.160597599
"MYBBP1A",-1.36857593
"MYBL1",1.050384221
"MYBL2",1.196229762
"MYBPC3",-0.29565221
"MYC",0.271004414
"MYCBP",0.433711341
"MYCBP2",0.301592799
"MYCL1",0.027360529
"MYCN",5.593747513
"MYEF2",0.09732909
"MYF5",0.018023743
"MYF6",0.525741137
"MYH10",0.19414538
"MYH14",0.156857374
"MYH15",0.397086675
"MYH2",0.575638146
"MYH7",-0.18458735
"MYL9",0.114776418
"MYLIP",0.336843939
"MYLK",-1.568035374
"MYNN",0.10608778
"MYO10",1.768429442
"MYO15B",-0.061085373
"MYO18A",-1.980492396
"MYO1E",-0.985711315
"MYO1F",0.324679589
"MYO3B",-0.001357892
"MYO5A",0.267785118
"MYO5B",0.004863776
"MYO5C",-0.298653181
"MYO6",-1.389639521
"MYO7B",-0.081857191
"MYOCD",0.398422143
"MYOD1",-5.038552914
"MYOG",-0.064188999
"MYOHD1",-0.68782159
"MYST1",0.606154879
"MYST2",-0.2276402
"MYST3",0.053071894
"MYST4",0.278442601
"MYT1",0.289769119
"MYT1L",-0.003158634
"MZF1",0.407516358
"N-PAC",-0.105830165
"N4BP1",0.005259224
"N4BP2",0.004279517
"NAB1",1.729922701
"NAB2",-0.051965338
"NADK",-0.264935653
"NADSYN1",-0.022691227
"NAG",0.506444266
"NANOG",0.1622545
"NANOS3",1.090315107
"NAP1L2",0.142891806
"NAP1L5",-0.253315487
"NAP5",0.431110641
"NAPG",-0.462326214
"NARF",-0.877709943
"NARFL",0.349730588
"NARG1",-0.369958287
"NARG1L",-0.233371615
"NARS",0.017232137
"NARS2",-1.563149598
"NAT14",-0.029660766
"NAT9",-0.362678077
"NAV3",-0.642172481
"NBEAL2",-0.802647135
"NBPF10",0.334646967
"NBPF11",-0.555535834
"NBPF14",-2.456691316
"NBPF15",0.104346864
"NBPF20",1.038748728
"NBR1",0.216506109
"NBR2",0.1738616
"NCALD",0.095331331
"NCAPD2",-0.243003598
"NCAPD3",-1.051069277
"NCAPG",0.073190609
"NCAPG2",-1.149105245
"NCAPH",-2.227268903
"NCAPH2",0.056503073
"NCBP1",0.454450784
"NCBP2",0.272991388
"NCF2",-3.30008811
"NCK1",2.636153172
"NCKIPSD",0.567252263
"NCLN",4.014665674
"NCOA1",-0.109135992
"NCOA2",-0.176075995
"NCOA3",0.550945642
"NCOA4",-0.112606746
"NCOA5",0.010400638
"NCOA6",0.431851172
"NCOA7",0.210991295
"NCOR1",-0.094548286
"NCOR2",0.130951551
"NCR3",-0.388985556
"NDE1",0.220316014
"NDEL1",0.375023213
"NDN",0.628056741
"NDNL2",-0.366079839
"NDRG1",-0.139028685
"NDRG2",-0.21822023
"NDRG4",0.262546958
"NDST1",-0.167694924
"NDUFA1",-0.11768732
"NDUFA10",0.257094426
"NDUFA11",-0.079268777
"NDUFA13",-0.128751106
"NDUFA2",-0.10275366
"NDUFA3",-0.72419537
"NDUFA4",-0.118062396
"NDUFA5",-0.127112163
"NDUFA6",-0.085130704
"NDUFA7",-0.264655782
"NDUFA8",-0.059887854
"NDUFB10",0.081527961
"NDUFB11",-0.011247819
"NDUFB2",0.008218576
"NDUFB3",0.033530036
"NDUFB4",-0.06392923
"NDUFB6",0.068896086
"NDUFC1",-0.046207851
"NDUFS3",0.070693175
"NDUFS5",-0.033846313
"NDUFS7",-0.014361747
"NDUFV1",-0.034307816
"NDUFV2",0.103328076
"NEB",-0.182291957
"NEBL",-1.072410809
"NECAP2",-0.525641493
"NEDD4",-1.101710438
"NEDD4L",-0.934912051
"NEDD8",-0.082156669
"NEDD9",-0.005998404
"NEFL",0.722607321
"NEFM",0.095507682
"NEGR1",0.005234896
"NEIL3",-0.201690882
"NEK4",-0.639737759
"NEK6",0.857767784
"NEO1",-0.030922181
"NES",-0.004372644
"NET1",-0.006360292
"NETO1",-0.34852167
"NETO2",-0.58624968
"NEU4",1.209210516
"NEUROD1",0.067341468
"NEUROD2",0.447143191
"NEUROD4",0.122188995
"NEUROD6",0.120768684
"NEUROG1",3.92753764
"NEUROG2",0.02903922
"NEUROG3",-2.064910179
"NFAM1",0.457797638
"NFAT5",-0.056988814
"NFATC1",0.049367669
"NFATC2",0.010087647
"NFATC2IP",-0.129919695
"NFATC3",-0.097882218
"NFATC4",-0.166505606
"NFE2",0.472287799
"NFE2L1",-0.327983405
"NFE2L2",-0.101416911
"NFE2L3",-0.35999547
"NFIA",-0.34975874
"NFIB",0.219990752
"NFIC",-0.033004593
"NFIL3",-1.370372096
"NFIX",0.121814555
"NFKB1",0.252684594
"NFKB2",-0.009923092
"NFKBIA",0.100934921
"NFKBIB",0.072665507
"NFKBIL2",0.240921376
"NFKBIZ",0.950549396
"NFRKB",-0.162557874
"NFX1",0.197609698
"NFXL1",-0.090656597
"NFYA",-0.194022546
"NFYB",1.491377942
"NFYC",-0.04373954
"NGB",0.122360364
"NGFB",0.028132029
"NGFRAP1",-0.140093942
"NHEJ1",-0.073814443
"NHLH1",0.56511448
"NHLH2",0.106456851
"NIBP",0.422885868
"NIF3L1",0.300548097
"NIN",0.922308184
"NINJ1",0.210225368
"NIP7",0.403367591
"NIPA2",-1.270094505
"NIPBL",-0.099853283
"NIPSNAP1",0.043545183
"NISCH",-0.773600854
"NIT2",-0.023401826
"NKRF",-0.870689182
"NKTR",0.485100213
"NKX1-2",-1.432278392
"NKX2-2",0.004900878
"NKX2-3",0.546682432
"NKX2-5",0.07068672
"NKX2-8",3.638999839
"NKX3-1",0.030399423
"NKX6-1",0.729761111
"NKX6-2",1.145564193
"NLGN1",0.398932208
"NLK",-0.249106762
"NLRC3",0.166053445
"NLRC5",0.302499169
"NLRP1",0.019053702
"NLRP10",0.469850755
"NLRP3",0.293486516
"NLRP6",0.336424689
"NME2",-0.00187082
"NME4",1.222600882
"NMI",-1.986112177
"NMU",-0.628024083
"NNAT",2.054209461
"NNMT",0.062473845
"NOC3L",1.794457273
"NOD2",0.16068932
"NODAL",0.189649629
"NOG",-0.19195672
"NOL4",0.099936061
"NOL7",0.081356543
"NOL8",0.176734283
"NOL9",-0.169887867
"NONO",0.205847333
"NOP17",1.566302992
"NOTCH1",0.036275953
"NOTCH2",0.152898771
"NOTCH3",0.01882317
"NOTCH4",0.195455368
"NOV",0.247806348
"NOXO1",-2.09367001
"NPAS1",0.365617726
"NPAS2",-0.205290621
"NPAS3",-0.694531128
"NPAS4",0.350945214
"NPAT",-0.197657948
"NPC2",0.013311795
"NPEPPS",-0.288198161
"NPHP4",0.017870218
"NPLOC4",-4.636407603
"NPM1",0.089741653
"NPM3",-0.102104467
"NPNT",0.046192253
"NPTX1",0.00081578
"NPTXR",0.12815847
"NQO1",-0.53278432
"NR0B1",-0.016194662
"NR0B2",-0.496089779
"NR1D1",0.208444258
"NR1D2",-0.126894278
"NR1H2",-0.213438377
"NR1H3",-0.801376429
"NR1H4",0.361565802
"NR1I2",0.019841063
"NR1I3",0.33805813
"NR2C1",-0.148921291
"NR2C2",0.245414762
"NR2E1",1.03110349
"NR2E3",0.32769929
"NR2F1",0.420094648
"NR2F2",-0.143386637
"NR2F6",3.428649389
"NR3C1",-0.782720046
"NR3C2",0.317450027
"NR4A1",-0.314191342
"NR4A2",0.04298764
"NR4A3",0.418079377
"NR5A1",0.214943292
"NR5A2",-0.108276513
"NR6A1",-0.002092803
"NRAP",0.590128204
"NRBF2",0.343263106
"NRF1",-0.312413556
"NRG1",-0.659322564
"NRG2",0.760002637
"NRIP1",-0.943862079
"NRIP2",-0.082008498
"NRP1",-0.059173355
"NSBP1",0.032891966
"NSD1",0.375288724
"NSMAF",-1.438785122
"NSMCE1",0.144450754
"NSUN7",0.140965891
"NT5C1A",0.508656764
"NT5DC3",0.2542777
"NTF3",0.346988455
"NTNG1",0.157577185
"NTRK3",0.108816983
"NUAK1",0.904116395
"NUAK2",1.642649438
"NUBPL",-0.191802397
"NUCB1",0.614590496
"NUCB2",0.073223005
"NUDCD3",1.155339199
"NUDT2",0.309701852
"NUDT3",0.013982132
"NUFIP1",-0.023954139
"NUMA1",0.11144147
"NUMB",-0.997998688
"NUP107",0.168519369
"NUP160",-0.242234748
"NUP210",0.119332171
"NUP43",0.365618793
"NUP50",-0.045913709
"NUP54",0.574156168
"NUP62",-0.017063402
"NUP85",-0.148723422
"NUPL1",-1.865745539
"NUPR1",-0.697442071
"NUS1",-1.755092355
"NUTF2",0.135240253
"NXN",0.314917283
"NXT1",-0.190437702
"OAS1",-0.205630067
"OAS2",-0.308185132
"OAZ1",-0.099425351
"OBFC1",0.14777355
"OBFC2A",0.156692123
"OCEL1",-0.012458132
"OCLN",0.269083859
"OCRL",-0.067186212
"ODC1",-0.075163857
"ODF2",-0.249521345
"ODZ4",0.11181625
"OGT",-0.039533533
"OLFML1",0.203186767
"OLIG1",0.213786297
"OLIG2",0.254342198
"OLIG3",0.29631017
"OLR1",0.075341533
"OMA1",-0.100011547
"ONECUT1",0.701260446
"ONECUT2",0.093269995
"OPCML",0.009127401
"OPHN1",-0.098522306
"OPLAH",0.280860063
"OPN1MW",-0.031766692
"OPN3",0.165116691
"OPRD1",0.12552344
"OPRL1",0.370041123
"OPTN",0.107852937
"OR10H3",0.033679655
"OR1E1",0.240375199
"OR2A7",0.132740864
"OR3A2",0.221689313
"OR52A1",0.316391084
"OR5T2",-0.020952493
"OR7D2",0.111981518
"ORC1L",-0.155948467
"ORC6L",2.201744237
"ORMDL2",0.076958821
"OS9",-0.171330506
"OSAP",-0.662919713
"OSBP",-2.334636059
"OSBPL10",-0.261249051
"OSBPL3",-0.170505693
"OSBPL8",0.076177596
"OSGEPL1",-0.132313422
"OSGIN2",-0.050484166
"OSM",0.058227359
"OSMR",0.190154603
"OSR2",0.077152306
"OSTF1",0.160314648
"OTEX",1.074757447
"OTOP1",-0.087998034
"OTP",0.18868642
"OTUD1",0.026307447
"OTUD7A",3.013395637
"OTX1",0.572719861
"OTX2",0.032905153
"OVOL1",0.406825892
"OVOL2",-1.608856735
"OXCT2",0.266687525
"OXR1",0.227010977
"OXSR1",-0.254924876
"OXTR",-0.35940334
"P18SRP",-0.392507664
"P2RY1",1.160552434
"P2RY2",-0.520915625
"P2RY5",0.438979608
"P4HA2",-0.951190227
"P4HB",-0.048094011
"P53AIP1",1.850781061
"PA2G4",0.271439851
"PABPC1",0.061901819
"PACS1",-0.04145667
"PACS2",0.236085686
"PADI3",0.097349706
"PADI4",0.41971047
"PAF1",-1.278916863
"PAFAH2",0.063023632
"PAG1",-0.016438317
"PAH",-0.008126128
"PAICS",0.068178194
"PAIP1",0.409392256
"PAK1",-0.894439111
"PAK2",0.854940542
"PALMD",0.19596476
"PAN3",-0.106873239
"PANK1",1.229568723
"PAOX",-0.933054132
"PAP2D",1.531650212
"PAPD1",-0.32247422
"PAPPA",0.016003548
"PAPSS1",-0.097675207
"PAPSS2",-0.375455441
"PAQR6",-0.172707437
"PARC",-0.699789108
"PARD6G",-0.935669078
"PARP1",0.574212212
"PARP11",0.322911111
"PARP14",0.165154008
"PARP15",0.125962582
"PARP4",-0.471238595
"PARP8",-0.225142839
"PARS2",1.594838349
"PARVB",-0.408570378
"PASK",0.094423283
"PATZ1",0.064118531
"PAWR",-0.097608209
"PAX1",0.25398609
"PAX2",0.292393966
"PAX3",0.399288591
"PAX4",0.20878215
"PAX5",-0.129285808
"PAX6",1.847440054
"PAX7",0.24468281
"PAX8",0.999350226
"PAX9",1.355663161
"PB1",-0.169324477
"PBLD",0.30752101
"PBX1",0.197052349
"PBX2",-0.374947572
"PBX3",-0.364961963
"PBX4",0.071651304
"PBXIP1",0.034387817
"PCAF",0.153749327
"PCBD1",0.402378957
"PCBD2",-0.365655296
"PCBP1",0.132066933
"PCBP2",-0.37010091
"PCBP4",-0.519108181
"PCCA",0.689513046
"PCCB",0.950871688
"PCDH1",2.624479633
"PCDH12",0.201083773
"PCDH7",-0.194063283
"PCDHB1",0.176883842
"PCGF1",-0.074824756
"PCGF2",-0.170419758
"PCGF3",1.573759195
"PCGF5",-0.141033099
"PCGF6",-0.379585004
"PCID1",-0.048277154
"PCID2",0.217689279
"PCK2",-0.564885084
"PCMT1",0.585561909
"PCMTD1",-0.057432119
"PCMTD2",-0.239904663
"PCNT",-0.552791227
"PCNXL2",1.063747314
"PCOLN3",-0.052509809
"PCQAP",0.691256583
"PCSK6",1.887242047
"PCTK2",0.2363789
"PCTK3",0.054374042
"PCYT1A",-1.144560007
"PDCD1",0.014582936
"PDCD1LG2",-0.044889704
"PDCD2",3.090956135
"PDCD4",-0.995101775
"PDCD6IP",-0.39541701
"PDCL",-0.319832818
"PDE3B",0.223614835
"PDE4A",-0.092562746
"PDE4B",-0.343867724
"PDE4D",-0.042551852
"PDE5A",0.439990723
"PDE6D",-0.132155443
"PDE8A",-0.141801259
"PDE8B",0.453233054
"PDGFA",-0.520896319
"PDGFD",0.044766745
"PDGFRA",0.116455498
"PDIA3",0.081164159
"PDIA4",0.804830767
"PDIA5",-2.200001107
"PDIA6",0.05856105
"PDK1",0.058593093
"PDK2",0.026046801
"PDLIM1",-0.450073329
"PDLIM2",0.007970517
"PDLIM4",0.407613494
"PDLIM5",-0.133621414
"PDPN",2.102836469
"PDSS1",2.893421026
"PDX1",0.012355963
"PEAR1",-0.222516443
"PECAM1",0.633821577
"PECI",0.126296785
"PEG10",-0.631174754
"PEG3",0.147908263
"PELI1",-0.175136237
"PELI2",0.269765911
"PEPP-2",0.561001777
"PER1",-0.070548032
"PER2",0.184166179
"PER3",-0.256505534
"PEX10",1.075324917
"PEX11B",-2.100456371
"PEX14",-0.423624531
"PEX26",-0.482420682
"PEX5",0.027156596
"PEX6",2.04566878
"PFAAP5",-0.197507637
"PFDN5",-0.049674844
"PFKFB3",-0.052922361
"PFKL",-1.036996539
"PFKM",0.041284318
"PFN1",0.412872594
"PFTK1",0.325635113
"PGAP1",0.033964907
"PGBD1",0.19792676
"PGBD4",0.278609213
"PGC",0.084449839
"PGCP",0.025566432
"PGEA1",-0.515676213
"PGF",0.018653884
"PGK1",-0.005172973
"PGLYRP3",0.12559432
"PGLYRP4",0.305825409
"PGM1",0.136351848
"PGM2L1",0.179569369
"PGM3",-0.17886018
"PGR",0.696285204
"PGRMC2",-0.197997946
"PGS1",0.16152407
"PH-4",-0.226194007
"PHB",0.175183983
"PHB2",-0.085398288
"PHC3",0.039007129
"PHF1",-0.215469571
"PHF10",-0.635262181
"PHF11",-0.637211929
"PHF12",0.127715533
"PHF15",-0.331887222
"PHF17",-0.087740512
"PHF19",2.638811896
"PHF20",0.318834
"PHF21A",0.425217992
"PHF3",-0.456367498
"PHF5A",-0.496119945
"PHF6",2.177274774
"PHF7",0.288708329
"PHF8",0.14805627
"PHGDH",-0.326435593
"PHGDHL1",-0.527680107
"PHIP",0.094884355
"PHKB",0.159735944
"PHLDA1",-0.193777755
"PHLDA2",0.158454712
"PHLDB1",0.046841612
"PHLPPL",0.32890944
"PHOX2A",-0.448999006
"PHOX2B",0.459084278
"PHPT1",-0.310908496
"PHTF1",-0.363054711
"PHTF2",-1.046568503
"PHYH",0.042553876
"PI16",0.048089989
"PI3",-0.640353998
"PI4KII",0.309077838
"PIAS1",-1.554231192
"PIAS2",-0.10103198
"PIAS3",0.000452251
"PIAS4",0.153254457
"PIB5PA",-0.088907305
"PICALM",-0.320587448
"PIF1",1.897679151
"PIGC",0.322977963
"PIGG",-1.381919822
"PIGN",0.013725685
"PIGR",0.103490111
"PIGV",0.372116505
"PIGW",0.011396943
"PIK3C2B",-1.186671943
"PIK3C2G",-0.487006576
"PIK3C3",0.592196197
"PIK3CD",-0.148486898
"PIK3R1",0.197829258
"PIK4CA",-2.129032485
"PILRA",0.045922823
"PIM1",-2.024244667
"PINK1",-0.112460489
"PIP5K1A",0.04136149
"PIP5K1C",-2.191986176
"PIP5K2A",0.215554202
"PIP5K2B",-0.40660057
"PIPOX",-0.154009239
"PIR",0.035637002
"PITPNA",0.195078667
"PITPNB",0.29146973
"PITPNC1",0.178535851
"PITPNM1",-0.286194781
"PITPNM2",-0.277687296
"PITPNM3",0.213297077
"PITX1",0.669354321
"PITX2",0.411473814
"PITX3",0.142118999
"PJA1",-0.317524691
"PKD1L2",0.168472481
"PKD2",-0.045333059
"PKIA",-0.315996793
"PKIB",-0.449034818
"PKIG",-0.193728992
"PKMYT1",-0.322965448
"PKN1",0.121015173
"PKN2",-0.561211867
"PKNOX1",-0.065203869
"PKNOX2",0.342412142
"PKP1",-0.433615619
"PLA1A",-0.205346389
"PLA2G12A",-1.41164125
"PLA2G12B",1.319320817
"PLA2G1B",0.145932349
"PLA2G3",0.25227599
"PLA2G4A",0.185569285
"PLA2G4C",-0.11227341
"PLA2G4F",0.193518619
"PLA2G7",1.745404213
"PLAC2",-0.780968773
"PLAC8",0.658055966
"PLAC9",0.163174109
"PLAG1",0.544480192
"PLAGL1",0.083648053
"PLAGL2",-0.626533825
"PLAT",-0.34062071
"PLAU",0.397812875
"PLAUR",2.432673821
"PLB1",0.146916552
"PLCD1",-0.174418454
"PLCG1",0.194864463
"PLCL1",0.144918182
"PLD1",-0.076957046
"PLEK",0.783503161
"PLEK2",0.325454657
"PLEKHA3",-0.357667534
"PLEKHA5",-0.178828946
"PLEKHA6",-0.020615792
"PLEKHA7",0.100247795
"PLEKHB2",0.6974594
"PLEKHC1",-0.54433631
"PLEKHF1",0.114018712
"PLEKHF2",0.422288531
"PLEKHG3",0.07666522
"PLEKHG5",-0.560561741
"PLEKHH3",-1.720086242
"PLEKHK1",0.965225489
"PLEKHM1",-0.426984353
"PLK1",-0.805656439
"PLK2",-0.067657431
"PLK3",-0.401431518
"PLK4",0.109267916
"PLLP",-0.036202586
"PLOD2",0.298463986
